model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
"a: NeoHookean+4Fib (no rec, no disp)",0.9127985539836505,0.9642903216692045,17.1230916044722,2.1336908574020463,19.25678246187425,7310.228672504,7588.597155618365
"b: Quad+4Fib (no rec, no disp)",0.9173290242197072,0.9939896855592447,16.23347726426058,0.3591226124625083,16.592599876723085,6951.045648393906,7241.012818304702
"c: Quad+4Fib (rec, no disp)",0.9379552157940336,0.9959272928576702,12.183267274481683,0.24334853744596957,12.426615811927652,6245.891244749034,6535.85841465983
"d: Quad+4Fib (no rec, disp)",0.9168522874042249,0.9946714359849119,16.327090484403715,0.318387307125927,16.645477791529643,6962.805985456946,7264.371842164173
"e: Quad+4Fib (rec, disp)",0.9377713015829876,0.9961342406161802,12.219381123815273,0.23098319110478416,12.450364314920055,6254.547968844861,6556.113825552089
f: Combined Eq (Quad+4Fib+rec+disp+cross),0.9494296191234703,0.9950066627078946,9.930125058471088,0.2983571576701094,10.228482216141195,5791.104759087028,6139.065362979983
g: Combined Eq (Quad+4Fib+no rec+no disp+cross),0.9466926230711253,0.9943253627761075,10.467568372388106,0.33906554552329865,10.806633917911407,5921.210721003478,6257.572638100001
