lambda_theta,sigma_theta_kPa,lambda_z,sigma_z_kPa
1.8506981367922788,3.601674519646441,1.492,13.5079951828382
1.8524019061866601,3.620813546537845,1.492,13.508096577185624
1.8541067718898863,3.639837843554468,1.492,13.508804140691336
1.8558115359815062,3.6588686442916103,1.492,13.510066625333629
1.8575157455508118,3.6779299574162785,1.492,13.51185985536405
1.8592189476870962,3.697045791595477,1.492,13.514159655034144
1.860920689479651,3.716240155496211,1.492,13.516941848595462
1.8626205180177695,3.735537057785488,1.492,13.520182260299553
1.8643209838471408,3.7548278596477473,1.492,13.531815752599893
1.8660252283450698,3.773973285343526,1.492,13.562495311841651
1.8677300594037793,3.7931103861241535,1.492,13.60695068359665
1.8694321807937415,3.8123807819265076,1.492,13.65964326631055
1.8711282962854274,3.8319260926874685,1.492,13.715034458428999
1.872815109649309,3.8518879383439115,1.492,13.76758565839765
1.8744893246558576,3.8724079388327155,1.492,13.81175826466216
1.8761524776797585,3.8935196820706794,1.492,13.844043153622907
1.8778196719515998,3.914918902840155,1.492,13.87156885420424
1.8794779871949396,3.936879120179918,1.492,13.896651610956882
1.88111087176377,3.95975214849117,1.492,13.920494703320262
1.8827017740120846,3.983889802175117,1.492,13.944301410733802
1.8842309638222206,4.009890548396844,1.492,13.969565706637825
1.8856818034580254,4.0391207696794265,1.492,13.99763577513977
1.8871010618558364,4.069797094957437,1.492,14.024301544193953
1.8885446951445617,4.099579022294634,1.492,14.044533890235398
1.8900303923038893,4.128753483905414,1.492,14.05720825378395
1.8915213593003364,4.1595947700923634,1.492,14.067729044958261
1.8930384030054488,4.18900848072553,1.492,14.076405364380076
1.894604051948111,4.2137643255892945,1.492,14.083380423489572
1.89624131252353,4.230665139080762,1.492,14.088797412409685
1.8980068154960466,4.241106732318313,1.492,14.092865666322304
1.8998814333686038,4.248613581583258,1.492,14.096018579570886
1.9017989169634932,4.254932140717712,1.492,14.098736153319424
1.903693017103005,4.261808863563793,1.492,14.101498388731914
1.9054974846094315,4.270990203963612,1.492,14.104785286972353
1.907172453489695,4.284708507025508,1.492,14.10885817138043
1.9087981103518707,4.3055231418346525,1.492,14.113124714879651
1.9103772560404924,4.331973945895887,1.492,14.11782873584877
1.9118985797491845,4.362193847502651,1.492,14.123342052767022
1.9133507706715709,4.394315774948386,1.492,14.130036484113656
1.9147225180012768,4.426472656526535,1.492,14.138283848367914
1.9160347472258512,4.45858970593026,1.492,14.151482699983113
1.9173249898463167,4.492991860483952,1.492,14.17367217464072
1.918561960635913,4.529344549964522,1.492,14.201704248236492
1.9197128385559838,4.567241196426227,1.492,14.232278370851953
1.9207448025678724,4.606275221923316,1.492,14.262093992568618
1.921627415394625,4.646065615420794,1.492,14.287886763461612
1.9224425305670039,4.687423114017891,1.492,14.309320841864583
1.9232173117779332,4.730534973757892,1.492,14.328807057641272
1.9239144825945196,4.774890733664329,1.492,14.348414214413797
1.924496766583868,4.8199799327607264,1.492,14.370211115804267
1.9249268873130838,4.865292110070617,1.492,14.396266565434798
1.9252015812595162,4.91059654411898,1.492,14.433230335875342
1.9254308418226065,4.956583741025027,1.492,14.493813537241373
1.9256255819727761,5.00311661521527,1.492,14.565995319270012
1.9257844809193077,5.049956888868497,1.492,14.635591221536817
1.9259062178714845,5.096866284163497,1.492,14.688416783617326
1.9259894720385884,5.143606523279053,1.492,14.710287545087093
1.9260427045263036,5.190200621511995,1.492,14.705552862443067
1.9260817142446556,5.236847080086333,1.492,14.694108568349156
1.926114273289202,5.283518574580031,1.492,14.681556189008292
1.9261481416102804,5.330187448986836,1.492,14.673474812623303
1.926187470513638,5.376836477323202,1.492,14.698704052152339
1.9262260310864332,5.423485117187572,1.492,14.812635164624803
1.9262680464576503,5.470130527596218,1.492,14.955507479592521
1.926319163327619,5.516766938100116,1.492,15.060524661683313
1.9263897334131759,5.563390139780603,1.492,15.137867958009215
1.926464938099149,5.6100105731864485,1.492,15.18141934885133
1.9265405376149927,5.656630591027297,1.492,15.196209250299262
1.9266063452904212,5.703256840086965,1.492,15.208008689374644
1.9266548688421303,5.7498966810657555,1.492,15.224669905104262
1.9266969003787746,5.796542982053628,1.492,15.240846258092562
1.9267422856986953,5.8431866724349435,1.492,15.248886302735924
1.9267980798345121,5.889822298846578,1.492,15.230919413803923
1.9268585397527223,5.9364550410091725,1.492,15.197505243708857
1.9269140598145726,5.983091797705233,1.492,15.204925750209267
1.9269612518902424,6.029737565513301,1.492,15.330676106898634
1.9270139213411437,6.076375148588565,1.492,15.455122220473049
1.9270955210117098,6.122981256471609,1.492,15.470037469168686
1.9271936036205126,6.169575097406082,1.492,15.470080210334292
1.9272653954381052,6.216197948745867,1.492,15.465031244493348
1.9273242746037693,6.262832848040814,1.492,15.459800731541744
1.9273664241879704,6.309671824532906,1.492,15.462621527415045
1.927395007543893,6.356801567293565,1.492,15.471959038947455
1.9274228796334982,6.403794418397779,1.492,15.485250369713398
1.9274629998059418,6.4502159538206465,1.492,15.499963295941962
1.9275409939967083,6.495690914819652,1.492,15.51361024587466
1.927903260324344,6.5409490185578605,1.492,15.525855644203999
1.92855224736651,6.585761503834709,1.492,15.538875253245239
1.9293710277442078,6.629367926213145,1.492,15.554906764621437
1.930242674078439,6.671007841256114,1.492,15.576187869955644
1.9311922898465472,6.709689729133873,1.492,15.616679666485322
1.9324010283861495,6.745573617175175,1.492,15.692961190036765
1.9336929287741704,6.780692909735657,1.492,15.782697752777114
1.9348770626802798,6.817131639317032,1.492,15.862127359865129
1.9358658130820603,6.8564662598607455,1.492,15.918446349816913
1.936848640325598,6.897803626216761,1.492,15.972722239740333
1.9376785014249,6.94057767089347,1.492,16.01569169558917
1.9381741951437113,6.984334612632846,1.492,16.034692742472846
1.9384003298705372,7.029234007459525,1.492,16.035923138569878
1.9385809841458712,7.075479494209063,1.492,16.0368440047192
1.93872028658464,7.122527451403025,1.492,16.037495662669794
1.9388219954464476,7.16983318879095,1.492,16.037889621249555
1.9388898689908978,7.21685201612236,1.492,16.038037389286384
1.938933256858915,7.263464705404421,1.492,16.02883308801913
1.9389652402485071,7.310107599374168,1.492,16.00234891136847
1.9389905685690396,7.356772303878066,1.492,15.96930317667545
1.9390138857795616,7.4034435439647615,1.492,15.940616716650892
1.9390398358391217,7.450106044682895,1.492,15.92721036400562
1.9390693227497235,7.496757161002308,1.492,15.943865627508126
1.9390989505346787,7.543408155956707,1.492,15.988895503546821
1.9391285001833602,7.590059180382218,1.492,16.04425464465394
1.9391577756840364,7.636710306387917,1.492,16.091837839090996
1.9391865810249758,7.683361606082895,1.492,16.113539875119518
1.939213503314583,7.730014073028632,1.492,16.113642939570656
1.9392383064570615,7.776667931428048,1.492,16.11365925112508
1.9392631753697647,7.82332164459508,1.492,16.113671261270415
1.939290301520332,7.86997367100292,1.492,16.11367901730615
1.9393218763764022,7.9166224691247695,1.492,16.113682566531736
1.9393584058942903,7.96327595985337,1.492,16.107175055538328
1.9394014896087601,8.009939399621784,1.492,16.083183141253475
1.9394641922233848,8.05655772372539,1.492,16.06488329695249
1.939595361319468,8.10312460345002,1.492,16.181525163218755
1.9399766161640444,8.14872071614653,1.492,16.60471572351503
1.940292472372931,8.194635506835327,1.492,16.594491664681787
1.9404883679901728,8.241076501623779,1.492,16.38613498996605
1.9406519176039014,8.28753884171342,1.492,16.45662086242768
