lambda_theta,sigma_theta_kPa,lambda_z,sigma_z_kPa
1.3201268156885946,1.5699281877824476,1.566,15.69003490075649
1.3217756018424063,1.578683343957109,1.566,15.708740633444606
1.323422727410634,1.5876406312729887,1.566,15.723266251207994
1.3250677805441293,1.596850981514705,1.566,15.732009954940926
1.3267103028808502,1.6063767662852928,1.566,15.733589591971324
1.3283495728671755,1.6163776029622763,1.566,15.73004041919463
1.3299859630251292,1.6268137279386201,1.566,15.72289315913548
1.3316201196374133,1.6375863510901387,1.566,15.712941188498926
1.3332526889867302,1.6485966822926468,1.566,15.700977883990014
1.334884317355783,1.6597459314219574,1.566,15.687796622313792
1.3365156510272729,1.6709353083538854,1.566,15.674190780175314
1.338147336283903,1.682066022964245,1.566,15.660953734279628
1.3397800194083755,1.6930392851288498,1.566,15.648878861331779
1.3414143466833932,1.7037563047235145,1.566,15.638759538036824
1.343050964391658,1.714118291624053,1.566,15.631389141099808
1.3446905188158722,1.724026455706279,1.566,15.627561047225779
1.346333268727999,1.7334541718220258,1.566,15.627320435226409
1.34797793591849,1.7426470797149747,1.566,15.628039117275748
1.3496242262721294,1.751649704592124,1.566,15.629365083002261
1.3512719953176078,1.7604778374053178,1.566,15.631253509771527
1.3529210985836155,1.7691472691063992,1.566,15.633659574949125
1.3545713915988433,1.7776737906472109,1.566,15.636538455900626
1.3562227298919811,1.786073192979597,1.566,15.639845329991607
1.3578749689917202,1.7943612670554006,1.566,15.643535374587643
1.3595279644267502,1.8025538038264652,1.566,15.64756376705431
1.3611815717257618,1.8106665942446345,1.566,15.651885684757184
1.3628356464174458,1.8187154292617511,1.566,15.656456305061845
1.3644900440304921,1.826716099829659,1.566,15.66123080533386
1.3661446200935914,1.8346843969002011,1.566,15.666164362938812
1.3677992301354347,1.8426361114252212,1.566,15.671212155242271
1.3694537296847116,1.8505870343565627,1.566,15.676329359609817
1.3711079742701127,1.8585529566460686,1.566,15.681471153407022
1.3727618194203288,1.8665496692455825,1.566,15.686592713999465
1.374415260107772,1.8745768720870175,1.566,15.691801272661355
1.3760689643574784,1.8825574261834637,1.566,15.697871577220084
1.3777230163011922,1.8904828053564895,1.566,15.704842601221104
1.3793773873618698,1.8983575711078715,1.566,15.712623859821322
1.381032048962468,1.9061862849393856,1.566,15.721124868177641
1.3826869725259439,1.9139735083528082,1.566,15.730255141446975
1.3843421294752538,1.9217238028499162,1.566,15.739924194786223
1.3859974912333546,1.929441729932485,1.566,15.750041543352296
1.3876530292232039,1.9371318511022921,1.566,15.760516702302098
1.3893087148677576,1.9447987278611132,1.566,15.771259186792541
1.3909645195899731,1.952446921710724,1.566,15.782178511980527
1.3926204148128072,1.9600809941529023,1.566,15.793184193022967
1.3942763719592162,1.9677055066894233,1.566,15.804185745076762
1.3959323624521573,1.975325020822064,1.566,15.815092683298822
1.3975883577145876,1.9829440980526007,1.566,15.825814522846054
1.3992443291694636,1.9905672998828097,1.566,15.836260778875364
1.400900248239742,1.998199187814467,1.566,15.846340966543657
1.4025560863483801,2.005844323349349,1.566,15.855964601007843
1.4042118149183342,2.013507267989233,1.566,15.865041197424828
1.4058674053725613,2.0211925832358943,1.566,15.87348027095152
1.4075228291340185,2.0289048305911095,1.566,15.881191336744822
1.4091780576256623,2.0366485715566545,1.566,15.88808390996164
1.4108330622704497,2.0444283676343074,1.566,15.89406750575889
1.4124879067788956,2.0522359882583814,1.566,15.89919660774911
1.4141430671787536,2.0600056011218673,1.566,15.904218492343267
1.4157985668988151,2.067733432633173,1.566,15.909237283192956
1.4174543483144533,2.0754268987098055,1.566,15.914234331459522
1.4191103538010414,2.083093415269271,1.566,15.919190988304296
1.4207665257339526,2.0907403982290766,1.566,15.92408860488862
1.4224228064885596,2.0983752635067288,1.566,15.928908532373827
1.4240791384402358,2.106005427019733,1.566,15.933632121921258
1.425735463964355,2.113638304685597,1.566,15.93824072469225
1.4273917254362896,2.1212813124218273,1.566,15.942715691848138
1.429047865231413,2.1289418661459307,1.566,15.947038374550262
1.4307038257250981,2.1366273817754124,1.566,15.951190123959963
1.4323595492927188,2.1443452752277805,1.566,15.955152291238573
1.4340149783096476,2.1521029624205403,1.566,15.958906227547432
1.435670055151258,2.159907859271199,1.566,15.962433284047876
1.4373247221929228,2.1677673816972636,1.566,15.965714811901245
1.4389789218100155,2.1756889456162405,1.566,15.968732162268878
1.4406325963779092,2.1836799669456357,1.566,15.971466686312107
1.4422856882719768,2.1917478616029555,1.566,15.973899735192274
1.443938139867592,2.199900045505707,1.566,15.976012660070715
1.4455898935401272,2.208143934571398,1.566,15.977786812108768
1.4472408916649566,2.2164869447175333,1.566,15.979203542467772
1.4488910766174525,2.22493649186162,1.566,15.980244202309061
1.4505403907729884,2.2334999919211644,1.566,15.980890142793976
1.4521887765069375,2.2421848608136736,1.566,15.981122715083854
1.4538361822800883,2.2510137396920458,1.566,15.98106871244592
1.4554826337295046,2.2600009101671663,1.566,15.980901448377981
1.4571281925752895,2.269136086065428,1.566,15.980631594218332
1.4587729205648954,2.278408940512422,1.566,15.980269500961544
1.4604168794457735,2.287809146633739,1.566,15.979825519602192
1.4620601309653765,2.29732637755497,1.566,15.979310001134854
1.463702736871155,2.3069503064017054,1.566,15.978733296554099
1.465344758910562,2.316670606299537,1.566,15.978105756854506
1.466986258831049,2.3264769503740554,1.566,15.977437733030644
1.4686272983800674,2.3363590117508517,1.566,15.97673957607709
1.47026793930507,2.346306463555516,1.566,15.976021636988419
1.4719082433535082,2.3563089789136398,1.566,15.975294266759205
1.473548272272834,2.3663562309508137,1.566,15.97456781638402
1.4751880878104988,2.3764378927926293,1.566,15.973852636857442
1.4768277517139554,2.3865436375646767,1.566,15.97315907917404
1.4784673257306549,2.396663138392547,1.566,15.972497494328394
1.4801068716080494,2.406786068401832,1.566,15.971878233315074
1.481746451093591,2.4169021007181217,1.566,15.971311647128656
1.4833861259347312,2.427000908467007,1.566,15.970808086763713
1.4850259578789222,2.437072164774079,1.566,15.970377903214821
1.4866660086736156,2.4471055427649286,1.566,15.970031447476554
1.4883063400662637,2.4570907155651467,1.566,15.969779070543485
1.489947013804318,2.467017356300324,1.566,15.969631123410188
1.4915880574124512,2.4768811426994883,1.566,15.969617881520033
1.4932286226564653,2.4868311423690166,1.566,15.970272034185909
1.494868411006908,2.4969192762771026,1.566,15.971786809424698
1.4965075443974019,2.5071235845854782,1.566,15.974107637408942
1.4981461447615685,2.5174221074558747,1.566,15.977179948311171
1.4997843340330304,2.527792885050023,1.566,15.980949172303927
1.501422234145409,2.538213957529654,1.566,15.985360739559747
1.5030599670323275,2.5486633650564996,1.566,15.990360080251167
1.5046976546274073,2.559119147792291,1.566,15.99589262455072
1.5063354188642701,2.5695593458987593,1.566,16.00190380263095
1.5079733816765393,2.579961999537636,1.566,16.008339044664393
1.5096116649978357,2.590305148870652,1.566,16.015143780823582
1.5112503907617822,2.6005668340595394,1.566,16.022263441281055
1.5128896809020003,2.6107250952660292,1.566,16.02964345620935
1.5145296573521128,2.6207579726518517,1.566,16.037229255781007
1.5161704420457414,2.630643506378739,1.566,16.04496627016856
1.5178121569165084,2.640359736608422,1.566,16.052799929544545
1.5194549238980355,2.6498847035026327,1.566,16.060675664081497
1.5210988649239454,2.6591964472231013,1.566,16.068538903951957
1.52274410192786,2.6682730079315604,1.566,16.076335079328462
1.524390756843401,2.67709242578974,1.566,16.08400962038355
1.526038951604191,2.6856327409593717,1.566,16.091507957289753
1.527688833386574,2.693874898551319,1.566,16.098898630416798
1.529340678407025,2.701840677562764,1.566,16.107311610128402
1.530994390180784,2.709559121095457,1.566,16.116893221829816
1.5326497888708166,2.7170548001009367,1.566,16.127468420635605
1.5343066946400874,2.724352285530742,1.566,16.13886216166036
1.5359649276515617,2.7314761483364136,1.566,16.150899400018634
1.537624308068205,2.7384509594694904,1.566,16.163405090825012
1.5392846560529827,2.7453012898815112,1.566,16.176204189194067
1.5409457917688592,2.7520517105240168,1.566,16.18912165024037
1.5426075353788002,2.758726792348545,1.566,16.201982429078495
1.544269707045771,2.7653511063066367,1.566,16.21461148082302
1.5459321269327364,2.77194922334983,1.566,16.226833760588512
1.5475946152026616,2.778545714429666,1.566,16.23847422348955
1.5492569920185124,2.7851651504976824,1.566,16.249357824640704
1.5509190775432533,2.791832102505419,1.566,16.25930951915655
1.5525806919398502,2.798571141404416,1.566,16.268154262151665
1.5542416553712675,2.8054068381462125,1.566,16.275717008740617
1.5559017880004706,2.812363763682348,1.566,16.28182271403798
1.557560909990425,2.8194664889643613,1.566,16.28629633315833
1.5592188415040957,2.826739584943792,1.566,16.288962821216238
1.5608754242610912,2.8342050594793617,1.566,16.289668617917275
1.5625314618192754,2.841769354275568,1.566,16.289242998750638
1.5641874069796795,2.8493771538899715,1.566,16.288235325366703
1.5658432176453028,2.857031381996447,1.566,16.286713878655984
1.5674988517191453,2.864734962268869,1.566,16.28474693950898
1.5691542671042062,2.8724908183811113,1.566,16.282402788816206
1.5708094217034863,2.8803018740070505,1.566,16.27974970746816
1.5724642734199845,2.88817105282056,1.566,16.276855976355353
1.574118780156701,2.896101278495515,1.566,16.27378987636829
1.5757728998166352,2.9040954747057905,1.566,16.270619688397485
1.5774265903027869,2.9121565651252608,1.566,16.26741369333343
1.5790798095181562,2.9202874734278006,1.566,16.264240172066646
1.5807325153657423,2.9284911232872846,1.566,16.261167405487637
1.5823846657485456,2.9367704383775872,1.566,16.25826367448691
1.5840362185695651,2.9451283423725845,1.566,16.25559725995496
1.585687131731801,2.9535677589461504,1.566,16.25323644278231
1.5873373631382535,2.9620916117721587,1.566,16.251249503859462
1.5889868706919212,2.9707028245244853,1.566,16.249704724076917
1.5906356122958047,2.9794043208770042,1.566,16.248670384325187
1.5922835458529037,2.9881990245035914,1.566,16.24821476549478
1.5939309474567203,2.9970766361522965,1.566,16.24822499274295
1.5955784346265363,3.0060127010941278,1.566,16.248333339201917
1.5972259132351725,3.0150123671950175,1.566,16.24852421315507
1.5988732634393508,3.0240818514960845,1.566,16.248795747198347
1.6005203653957936,3.0332273710384454,1.566,16.249146073927687
1.6021670992612227,3.042455142863218,1.566,16.24957332593902
1.6038133451923602,3.0517713840115213,1.566,16.250075635828292
1.6054589833459283,3.0611823115244725,1.566,16.250651136191433
1.6071038938786488,3.070694142443189,1.566,16.251297959624374
1.608747956947244,3.0803130938087904,1.566,16.252014238723056
1.6103910527084353,3.0900453826623933,1.566,16.252798106083414
1.6120330613189455,3.099897226045116,1.566,16.25364769430138
1.6136738629354965,3.109874840998076,1.566,16.2545611359729
1.6153133377148097,3.119984444562392,1.566,16.255536563693898
1.6169513658136079,3.1302322537791816,1.566,16.25657211006032
1.618587827388613,3.1406244856895627,1.566,16.25766590766809
1.6202226025965467,3.151167357334653,1.566,16.258816089113154
1.6218555715941312,3.161867085755571,1.566,16.26002078699144
1.623486614538089,3.1727298879934347,1.566,16.26127813389889
1.6251156097636204,3.1837638258652645,1.566,16.262606955632208
1.6267424119358245,3.1950555802809357,1.566,16.264948167560018
1.6283670887396546,3.206634984975012,1.566,16.26872191848107
1.6299897853845606,3.2184814438645666,1.566,16.27380333842709
1.6316106470799936,3.2305743608666715,1.566,16.280067557429806
1.633229819035404,3.242893139898399,1.566,16.28738970552095
1.6348474464602425,3.255417184876821,1.566,16.29564491273224
1.6364636745639602,3.26812589971901,1.566,16.304708309095407
1.6380786485560075,3.2809986883420383,1.566,16.31445502464217
1.639692513645835,3.294014954662978,1.566,16.324760189404266
1.6413054150428934,3.3071541025989015,1.566,16.33549893341342
1.6429174979566337,3.3203955360668806,1.566,16.34654638670135
1.6445289075965066,3.3337186589839884,1.566,16.357777679299794
1.646139789171962,3.347102875267297,1.566,16.369067941240466
1.6477502878924517,3.360527588833877,1.566,16.380292302555098
1.6493605489674257,3.3739722036008026,1.566,16.391325893275422
1.6509707176063348,3.3874161234851456,1.566,16.40204384343316
1.6525809390186297,3.4008387524039776,1.566,16.412321283060038
1.6541913584137615,3.4142194942743713,1.566,16.42203334218778
1.6558021210011802,3.4275377530133992,1.566,16.431055150848113
1.657413371990337,3.4407729325381333,1.566,16.43926183907277
1.659025045674837,3.4539315991986324,1.566,16.44663686243709
1.6606361059236572,3.4671468425382077,1.566,16.453703335770772
1.6622464539867772,3.480433336323661,1.566,16.4605642886473
1.6638561631108155,3.493783755518852,1.566,16.467238448956277
1.6654653065423914,3.507190775087643,1.566,16.473744544587326
1.6670739575281235,3.520647069993892,1.566,16.48010130343006
1.6686821893146315,3.5341453152014597,1.566,16.486327453374102
1.6702900751485334,3.547678185674207,1.566,16.492441722309074
1.6718976882764487,3.561238356375994,1.566,16.49846283812458
1.6735051019449965,3.5748185022706807,1.566,16.504409528710248
1.675112389400795,3.5884112983221272,1.566,16.51030052195569
1.6767196238904643,3.6020094194941943,1.566,16.516154545750524
1.6783268786606225,3.6156055407507415,1.566,16.52199032798438
1.6799342269578887,3.62919233705563,1.566,16.527826596546852
1.681541742028882,3.642762483372719,1.566,16.53368207932758
1.6831494971202217,3.65630865466587,1.566,16.539575504216174
1.684757565478526,3.6698235258989427,1.566,16.54552559910224
1.6863660203504145,3.6832997720357974,1.566,16.551551091875417
1.6879749349825057,3.6967300680402935,1.566,16.557670710425306
1.689584382621419,3.710107088876292,1.566,16.563903182641535
1.691194436513773,3.723423509507653,1.566,16.57026723641371
1.6928051699061868,3.736672004898237,1.566,16.576781599631456
1.6944166539436953,3.7498456057200698,1.566,16.583459608989994
1.6960288875373513,3.7629468086436857,1.566,16.590223060150027
1.6976418032010832,3.7759829707773553,1.566,16.597040071315323
1.6992553344792094,3.7889604318117485,1.566,16.603910041077224
1.7008694149160501,3.8018855314375335,1.566,16.610832368027083
1.7024839780559233,3.8147646093453793,1.566,16.617806450756255
1.7040989574431489,3.8276040052259566,1.566,16.62483168785609
1.7057142866220454,3.840410058769932,1.566,16.63190747791794
1.7073298991369321,3.853189109667976,1.566,16.639033219533164
1.7089457285321283,3.8659474976107564,1.566,16.646208311293098
1.7105617083519529,3.8786915622889437,1.566,16.65343215178911
1.7121777721407245,3.891427643393205,1.566,16.660704139612545
1.713793853442763,3.904162080614211,1.566,16.668023673354753
1.7154098858023867,3.91690121364263,1.566,16.67539015160709
1.7170258027639154,3.929651382169131,1.566,16.682802972960907
1.7186415378716675,3.942418925884383,1.566,16.69026153600755
1.7202570246699624,3.955210184479055,1.566,16.69776523933838
1.7218721967031192,3.968031497643816,1.566,16.705313481544746
1.723486987515457,3.980889205069335,1.566,16.712905661217995
1.7251013306512948,3.993789646446281,1.566,16.720541176949485
1.7267151596549517,4.006739161465323,1.566,16.72821942733056
1.7283284080707466,4.01974408981713,1.566,16.735939810952583
1.7299410094429988,4.032810771192372,1.566,16.743701726406897
1.7315529146659627,4.045944032278637,1.566,16.751497067986147
1.7331645667849946,4.0591055435576955,1.566,16.75912104793796
1.7347761519146356,4.072278750357502,1.566,16.766522889671126
1.7363876258815305,4.085467080696213,1.566,16.77375819199586
1.737998944512324,4.098673962591983,1.566,16.780882553722396
1.739610063633661,4.1119028240629705,1.566,16.78795157366096
1.741220939072187,4.1251570931273305,1.566,16.795020850621768
1.742831526654546,4.138440197803219,1.566,16.80214598341506
1.744441782207383,4.151755566108794,1.566,16.809382570851053
1.7460516615573431,4.165106626062212,1.566,16.81678621173998
1.7476611205310715,4.178496805681626,1.566,16.824412504892063
1.7492701149552123,4.1919295329851956,1.566,16.832317049117528
1.7508786006564108,4.205408235991075,1.566,16.8405554432266
1.752486533461312,4.218936342717422,1.566,16.849183286029504
1.7540938691965602,4.2325172811823935,1.566,16.858256176336475
1.755700563688801,4.246154479404143,1.566,16.867829712957732
1.7573065727646786,4.259851365400829,1.566,16.8779594947035
1.7589118522508387,4.273611367190607,1.566,16.888701120384006
1.7605163579739251,4.287437912791634,1.566,16.900110188809478
1.7621201007259812,4.301331454055403,1.566,16.91241993841121
1.7637235338833603,4.315268697945186,1.566,16.927265691348726
1.7653266211292902,4.3292532887068855,1.566,16.944645719903882
1.7669291790476525,4.343296878382947,1.566,16.96407735995828
1.7685310242223287,4.3574111190158185,1.566,16.985077947393506
1.7701319732372003,4.371607662647943,1.566,17.007164818091145
1.771731842676149,4.385898161321765,1.566,17.02985530793278
1.773330449123057,4.400294267079733,1.566,17.05266675280001
1.7749276091618051,4.4148076319642895,1.566,17.075116488574423
1.7765231393762757,4.429449908017883,1.566,17.0967218511376
1.7781168563503496,4.444232747282956,1.566,17.117000176371132
1.7797085766679093,4.4591678018019545,1.566,17.135468800156605
1.7812986408887252,4.474255112975131,1.566,17.152033483272117
1.7828873504321054,4.489493778679794,1.566,17.167300412984197
1.7844743431535,4.504896598495628,1.566,17.181787515864396
1.7860592561889423,4.520476387374223,1.566,17.196012414561253
1.7876417266744666,4.536245960267174,1.566,17.210492731723303
1.7892213917461073,4.552218132126075,1.566,17.22574608999909
1.7907978885398979,4.568405717902516,1.566,17.24229011203716
1.7923706736124962,4.584839238287471,1.566,17.260733222450394
1.793937483294925,4.601734492447819,1.566,17.282402738106992
1.7954991541124887,4.619039507603678,1.566,17.306748682005843
1.7970575088143572,4.636610026135274,1.566,17.332686344191387
1.798614370149702,4.654301790422831,1.566,17.359131014708037
1.8001715608676936,4.67197054284658,1.566,17.38499798360023
1.8017309037175033,4.689472025786744,1.566,17.40920254091239
1.8032942214483019,4.70666198162355,1.566,17.430659976688936
1.8048630542772717,4.72342136500416,1.566,17.448388708621465
1.8064361271296243,4.739870314470929,1.566,17.462868887099816
1.8080122240617644,4.756102830906251,1.566,17.475311001851885
1.8095904340153124,4.772183914856698,1.566,17.486878895646452
1.8111698459318888,4.788178566868843,1.566,17.49873641125229
1.8127495487531138,4.804151787489261,1.566,17.512047391438173
1.8143286314206082,4.820168577264524,1.566,17.527975678972886
1.8159060625273493,4.83630983938633,1.566,17.54897622340941
1.8174810128643821,4.8526736222949705,1.566,17.58261231684967
1.8190548519220977,4.86914039067631,1.566,17.624962616786647
1.8206292312102004,4.885559201385927,1.566,17.670052131885218
1.8222058022383945,4.901779111279405,1.566,17.71190587081026
1.823786216516384,4.917649177212322,1.566,17.744548842226642
1.8253721255538735,4.933018456040261,1.566,17.76200605479925
1.826964760215528,4.9478083728886,1.566,17.766909062299767
1.8285632560650458,4.962142287116427,1.566,17.771024096653296
1.8301661220476972,4.976136572530001,1.566,17.77451256892084
1.8317718678958945,4.989906604760964,1.566,17.77733620299923
1.833379003342051,5.003567759440957,1.566,17.779456722785323
1.834986038118578,5.017235412201618,1.566,17.780835852175944
1.836591481957889,5.031024938674588,1.566,17.781435315067945
1.83819895032963,5.044747756245145,1.566,17.780940165545783
1.8398167150487772,5.057908874541732,1.566,17.778935161072976
1.8414394289290135,5.070797297616622,1.566,17.775882460682787
1.8430611971894102,5.083734089604422,1.566,17.772276705957893
1.8446761250490404,5.097040314639745,1.566,17.768612538480973
1.8462783177269761,5.1110370368572,1.566,17.76538459983472
1.8478618804422897,5.1260453203913965,1.566,17.763087531601812
1.8494209182398782,5.1423862505800315,1.566,17.76221630222598
1.8509376226601537,5.162039472404365,1.566,17.79285136631205
1.8524164730612807,5.185099283696344,1.566,17.871978070541513
1.8538846774470803,5.209098777643787,1.566,17.981065911373236
1.8553694438213741,5.231571047434514,1.566,18.1015843852661
1.856897980187983,5.250049186256342,1.566,18.215002988678993
1.858692035313258,5.261528968020723,1.566,18.34297815211051
1.8594834343146456,5.290646354262787,1.566,18.229693844517925
1.8599384882759258,5.339435150928781,1.566,18.108709247291028
1.8605417055813218,5.384563127568788,1.566,18.12670399063818
1.8612734712495187,5.426076368834726,1.566,18.139794058309924
1.8622006886288267,5.463388218983923,1.566,18.142835981211103
1.8633177560931689,5.498444226308712,1.566,18.14459507579717
1.8645591489875244,5.53177505950109,1.566,18.145837594850136
1.8658593426568721,5.563911387253049,1.566,18.147329791152
1.8671528124461907,5.595383878256588,1.566,18.14983791748476
1.8684101801779833,5.62639386074618,1.566,18.1651810031699
1.8697002064007895,5.656361295498547,1.566,18.220619720094064
1.8710204737828198,5.68547412702543,1.566,18.306222970826354
1.8723624038750206,5.713980126742895,1.566,18.40969904251567
1.8737174182283376,5.742127066067002,1.566,18.518756222310888
1.8750769383937176,5.770162716413811,1.566,18.62110279736089
1.876432385922106,5.798334849199386,1.566,18.704447054814572
1.87777518236445,5.826891235839787,1.566,18.756497281820817
1.8790992221435587,5.856013586193878,1.566,18.766124960538512
1.880429515305663,5.885041092239986,1.566,18.7432277537078
1.8817670093743524,5.913931348703194,1.566,18.700216745975887
1.8831017158212873,5.942931152721379,1.566,18.64602947676811
1.884423646118127,5.972287301432418,1.566,18.589603485509805
1.8857228117365328,6.002246591974187,1.566,18.53987631162632
1.8869892241481652,6.033055821484563,1.566,18.505785494542987
1.8882142341752413,6.064952477879956,1.566,18.49603740955461
1.8894353525409646,6.097805549772873,1.566,18.507514764853045
1.8906394827873307,6.1316999702882,1.566,18.534845940819206
1.8917798754372155,6.166931147973176,1.566,18.576571616075935
1.892809781013497,6.203794491375042,1.566,18.631232469246065
1.893725156378456,6.242925399223531,1.566,18.773385492207158
1.8945626358235501,6.28495523288557,1.566,19.08836371084747
1.895172345915196,6.32866644676622,1.566,19.261039838617496
1.8955335240391968,6.374229955908378,1.566,19.261061752842153
1.8958027453232618,6.421390411521901,1.566,19.261071521522
1.896096807134752,6.468399974004923,1.566,19.261087820012378
1.8964866611698468,6.514364620610119,1.566,19.269600401239973
1.8969282890900863,6.560172122244675,1.566,19.299611572747647
1.8974146340830496,6.605718760876481,1.566,19.343181876237928
1.8979407509642492,6.650856952686989,1.566,19.39177034522543
1.8985016945491984,6.695439113857649,1.566,19.436836013224788
1.899105552772185,6.739261059502703,1.566,19.471806992408897
1.8998196920645425,6.78201239271071,1.566,19.50452119891497
1.9006095391283453,6.824076332007791,1.566,19.536463889572133
1.9014210728819179,6.865940620928941,1.566,19.566905757559887
1.9022002722435847,6.90809300300916,1.566,19.59511749605774
1.9028931161316707,6.951021221783441,1.566,19.620369798245175
1.9034887498467759,6.995013978115589,1.566,19.642280782411966
1.9040733772293967,7.0396820083961815,1.566,19.661819796459195
1.9046243470396933,7.084892346092599,1.566,19.679687768413757
1.9051107024838836,7.130542597519907,1.566,19.69653788909767
1.9055014867681854,7.1765303689931645,1.566,19.71302334933292
1.9057718895270062,7.222787209328031,1.566,19.729396792228798
1.905983889551446,7.269624901533177,1.566,19.742132150879872
1.9061569098434359,7.316904818028455,1.566,19.75455910808023
1.9062847267980938,7.3643205138180825,1.566,19.772175022483726
1.906363964935764,7.41161814784116,1.566,19.8151720397816
1.906416069502845,7.458956709458956,1.566,19.945368243765312
1.9064575283805232,7.5063260135317815,1.566,20.05188715022129
1.9064976360862982,7.553674234736611,1.566,20.043752808328247
1.9065337365713053,7.60102407572612,1.566,19.992908679197928
1.9065674243419204,7.648375884579016,1.566,19.936376682531623
1.906600679859584,7.695727776609534,1.566,19.906882752465435
1.9066340363972023,7.7430792174441665,1.566,19.938648667989984
1.9066665196640609,7.790431178847761,1.566,20.02046320041908
1.906698512423197,7.837783429118511,1.566,20.11007762718122
1.9067304074413671,7.885135727406546,1.566,20.165145038997206
1.9067620135561079,7.932488208317944,1.566,20.17013612622213
1.9067927096892958,7.979841269527399,1.566,20.171230998527875
1.9068236690625702,8.027194142341633,1.566,20.1719901817682
1.9068561422190808,8.074546008067003,1.566,20.173315346367975
1.9068914649488191,8.121896054494169,1.566,20.17946017709763
1.9069302006037454,8.169244212684987,1.566,20.20764864610145
1.9069705518367304,8.216591501939353,1.566,20.250794381428477
1.9070104848117742,8.263939023038317,1.566,20.29775204200394
1.9070472552963036,8.311289684685637,1.566,20.360257815747012
1.9070834320673011,8.358641015012745,1.566,20.436267566610077
1.9071244596320764,8.40598679261018,1.566,20.500095732030577
1.9071772282126118,8.453321226963789,1.566,20.53537501334696
1.9072448299920548,8.500645135267304,1.566,20.559088698444796
1.9073169493589934,8.547962482603777,1.566,20.53463989262231
1.9073937227396902,8.595274014261312,1.566,20.432357067878257
1.9074616208002826,8.642595672776368,1.566,20.50609856326329
1.9075250231391037,8.68992294593647,1.566,20.699846632685247
1.9075918165171633,8.737246883403463,1.566,20.617484365328803
1.90766295855027,8.784565468496178,1.566,20.332102857871263
1.9077478047482932,8.831868245220036,1.566,20.29814887438049
1.9078618183054321,8.879112733796957,1.566,20.284571452936085
1.908012985250612,8.926284502479637,1.566,20.42411370152611
1.9081680872678042,8.973442194570545,1.566,20.613757272147158
1.9083210143765421,9.02061088942209,1.566,20.537005818693718
1.90854078417669,9.067552357547017,1.566,20.72445940604763
1.9087595222693805,9.114500410130049,1.566,20.40360317634777
1.908905486093337,9.16168083838842,1.566,20.91502325156646
1.9090228854106401,9.208926572853706,1.566,20.87411894108204
1.909110754155707,9.256221521361777,1.566,20.786043685596155
1.9092011139641316,9.303514032063541,1.566,20.648695398707307
1.9093170921668159,9.350760401887122,1.566,20.497192477638553
1.9094866121988001,9.397875976515646,1.566,20.65219782970922
1.9096786783492323,9.444925224783772,1.566,20.52903202943021
1.9098818028392075,9.491936528986667,1.566,20.712946359825313
1.9100789763697215,9.53896934313266,1.566,20.85723703677984
1.9102675940887932,9.586027460344246,1.566,20.499813477009713
1.9105033007157683,9.632925716344964,1.566,20.520735360254136
1.9108177955527714,9.679389709410874,1.566,20.484042049415926
