lambda_theta,sigma_theta_kPa,lambda_z,sigma_z_kPa
1.4541261872270161,1.2124509393795941,1.417,9.020102672133548
1.4558736975286988,1.219721279594836,1.417,9.018944656365072
1.4576209585821127,1.2270428760226364,1.417,9.017784107415446
1.4593679931169514,1.2344105014665399,1.417,9.016625348855813
1.461114823862908,1.24181892873009,1.417,9.015472704257316
1.4628614735496757,1.249262930616831,1.417,9.014330497191095
1.4646079649069477,1.2567372799303067,1.417,9.01320305122829
1.4663543206644172,1.2642367494740614,1.417,9.012094689940042
1.4681005635517772,1.2717561120516387,1.417,9.011009736897494
1.4698467162987212,1.279290140466583,1.417,9.009952515671788
1.4715928016349422,1.286833607522438,1.417,9.00892734983406
1.4733388422901337,1.294381286022748,1.417,9.007938562955456
1.4750848609939884,1.3019279487710562,1.417,9.006990478607115
1.4768308804762003,1.3094683685709074,1.417,9.006087420360181
1.4785769234664619,1.3169973182258454,1.417,9.00523371178579
1.4803230126944664,1.324509570539414,1.417,9.004433676455088
1.4820691708899074,1.3319998983151573,1.417,9.003691637939212
1.483815420782478,1.3394630743566194,1.417,9.003011919809309
1.4855617851018712,1.346893871467344,1.417,9.002398845636513
1.4873082865777805,1.3542870624508756,1.417,9.001856738991972
1.4890549479398987,1.3616374201107575,1.417,9.00138992344682
1.4908017919179197,1.3689397172505342,1.417,9.001002722572203
1.4925488412415362,1.3761887266737496,1.417,9.000699459939261
1.494296118640441,1.3833792211839477,1.417,9.000484459119136
1.4960436468443283,1.3905059735846723,1.417,9.000362043682967
1.4977914447789915,1.397565534495335,1.417,9.000345249845218
1.4995394384897958,1.4045956576723002,1.417,9.000637593641228
1.5012875852620147,1.411613945126762,1.417,9.001315028467848
1.5030358766449539,1.418621163903754,1.417,9.002366743208412
1.5047843041879194,1.4256180810483103,1.417,9.003781926746251
1.506532859440216,1.432605463605465,1.417,9.005549767964702
1.5082815339511502,1.4395840786202518,1.417,9.007659455747097
1.5100303192700275,1.446554693137705,1.417,9.010100178976773
1.5117792069461533,1.453518074202858,1.417,9.01286112653706
1.5135281885288339,1.4604749888607453,1.417,9.015931487311297
1.5152772555673744,1.4674262041564001,1.417,9.019300450182817
1.5170263996110807,1.4743724871348576,1.417,9.02295720403495
1.5187756122092584,1.4813146048411505,1.417,9.026890937751038
1.5205248849112134,1.488253324320313,1.417,9.031090840214407
1.5222742092662513,1.49518941261738,1.417,9.035546100308396
1.5240235768236776,1.5021236367773843,1.417,9.040245906916338
1.525772979132798,1.5090567638453602,1.417,9.045179448921568
1.5275224077429184,1.5159895608663418,1.417,9.05033591520742
1.5292718542033445,1.5229227948853632,1.417,9.055704494657228
1.5310213100633816,1.5298572329474576,1.417,9.061274376154325
1.5327707668723363,1.5367936420976598,1.417,9.067034748582046
1.534520216179513,1.5437327893810033,1.417,9.072974800823726
1.5362696495342185,1.5506754418425222,1.417,9.0790837217627
1.5380190584857578,1.5576223665272504,1.417,9.0853507002823
1.5397684345834368,1.564574330480222,1.417,9.091764925265862
1.5415177693765616,1.5715321007464704,1.417,9.098315585596719
1.5432670544144371,1.5784964443710303,1.417,9.104991870158205
1.5450162812463695,1.5854681283989354,1.417,9.111782967833657
1.5467654414216643,1.5924479198752188,1.417,9.118678067506405
1.5485145264896272,1.5994365858449158,1.417,9.125666358059785
1.5502635279995642,1.6064348933530597,1.417,9.132737028377134
1.5520124375007807,1.613443609444684,1.417,9.139879267341781
1.553761246542582,1.6204635011648236,1.417,9.147082263837067
1.5555099466742748,1.6274953355585118,1.417,9.154335206746321
1.5572585294451637,1.6345398796707828,1.417,9.161627284952877
1.5590069864045555,1.6415979005466705,1.417,9.168947687340069
1.5607553091017548,1.6486701652312086,1.417,9.176285602791237
1.5625034890860678,1.6557574407694313,1.417,9.183630220189709
1.5642515179068002,1.6628604942063727,1.417,9.19097072841882
1.5659993871132576,1.6699800925870663,1.417,9.19829631636191
1.5677470882547457,1.677117002956546,1.417,9.205596172902306
1.5694946128805705,1.6842719923598466,1.417,9.212859486923344
1.5712419525400372,1.6914458278420013,1.417,9.22007544730836
1.5729890987824515,1.6986392764480445,1.417,9.22723324294069
1.5747360431571196,1.705853105223009,1.417,9.234322062703663
1.5764827772133467,1.7130880812119307,1.417,9.241331095480618
1.5782292925004386,1.7203449714598416,1.417,9.248249530154887
1.5799755805677012,1.7276245430117771,1.417,9.255066555609803
1.5817216329644401,1.73492756291277,1.417,9.261771360728703
1.5834674412399605,1.7422547982078556,1.417,9.268353134394918
1.5852129969435689,1.7496070159420665,1.417,9.274801065491786
1.5869582916245706,1.7569849831604374,1.417,9.281104342902639
1.588703316832271,1.7643894669080018,1.417,9.28725215551081
1.5904480641159762,1.771821234229794,1.417,9.293233692199637
1.5921925250249913,1.7792810521708478,1.417,9.299038141852451
1.593936691108623,1.7867696877761974,1.417,9.304654693352587
1.5956805539161762,1.794287908090876,1.417,9.31007253558338
1.5974241049969573,1.8018364801599187,1.417,9.315280857428165
1.5991673359002707,1.8094161710283587,1.417,9.320268847770272
1.6009102381754234,1.81702774774123,1.417,9.32502569549304
1.6026528033717204,1.8246719773435665,1.417,9.329540589479802
1.6043950230384678,1.8323496268804023,1.417,9.33380271861389
1.606136888724971,1.8400614633967713,1.417,9.337801271778641
1.6078783919805355,1.8478082539377076,1.417,9.341525437857388
1.609619524354467,1.8555907655482449,1.417,9.344964405733464
1.611360277396072,1.8634097652734174,1.417,9.348107364290206
1.6131006426546552,1.871266020158259,1.417,9.350943502410946
1.614840611679523,1.879160297247803,1.417,9.35346200897902
1.6165801760199805,1.8870933635870846,1.417,9.35565207287776
1.618319327225334,1.8950659862211363,1.417,9.3575028829905
1.6200580568448886,1.9030789321949932,1.417,9.359003628200579
1.62179635642795,1.9111329685536889,1.417,9.360143497391327
1.6235342175238248,1.919228862342257,1.417,9.360911679446078
1.6252716316818174,1.9273673806057319,1.417,9.361297363248168
1.6270085987814036,1.9355509332116052,1.417,9.361327600299255
1.6287451624615041,1.9437887900018074,1.417,9.361208685915665
1.6304813353553402,1.9520814458258857,1.417,9.360976448454418
1.6322171234423328,1.9604279048623512,1.417,9.360634491681415
1.6339525327019022,1.9688271712897139,1.417,9.360186419362563
1.6356875691134691,1.977278249286485,1.417,9.359635835263772
1.6374222386564539,1.985780143031175,1.417,9.358986343150944
1.6391565473102776,1.9943318567022943,1.417,9.358241546789984
1.6408905010543602,2.0029323944783535,1.417,9.357405049946799
1.6426241058681226,2.011580760537864,1.417,9.356480456387295
1.6443573677309855,2.0202759590593353,1.417,9.355471369877378
1.6460902926223693,2.0290169942212786,1.417,9.354381394182955
1.6478228865216946,2.037802870202205,1.417,9.353214133069926
1.6495551554083823,2.0466325911806242,1.417,9.351973190304205
1.6512871052618527,2.055505161335047,1.417,9.35066216965169
1.6530187420615263,2.0644195848439844,1.417,9.349284674878293
1.654750071786824,2.073374865885947,1.417,9.347844309749915
1.656481100417166,2.0823700086394457,1.417,9.346344678032464
1.6582118339319731,2.09140401728299,1.417,9.344789383491847
1.659942278310666,2.100475895995091,1.417,9.343182029893967
1.6616724395326654,2.1095846489542605,1.417,9.341526221004733
1.6634023235773914,2.118729280339007,1.417,9.339825560590047
1.665131936424265,2.1279087943278436,1.417,9.338083652415817
1.6668612840527066,2.137122195099279,1.417,9.336304100247949
1.668590372442137,2.1463684868318245,1.417,9.334490507852346
1.6703192075719766,2.155646673703991,1.417,9.332646478994917
1.6720477954216455,2.164955759894288,1.417,9.330775617441567
1.6737761419705655,2.174294749581228,1.417,9.328881526958199
1.675504253198156,2.18366264694332,1.417,9.326967811310723
1.6772321350838386,2.193058456159075,1.417,9.325038074265043
1.678959793607033,2.202481181407004,1.417,9.323095919587063
1.6806872347471606,2.211929826865618,1.417,9.321144951042692
1.6824144644836414,2.2214033967134266,1.417,9.319188772397833
1.684141488795896,2.230900895128941,1.417,9.317230987418393
1.6858683136633454,2.2404213262906714,1.417,9.315275199870278
1.6875949450654095,2.249963694377129,1.417,9.313325013519394
1.6893213889815097,2.2595270035668245,1.417,9.311384032131645
1.6910476513910662,2.2691102580382676,1.417,9.309455859472937
1.6927737382734998,2.2787124619699695,1.417,9.307544099309178
1.6944996556082306,2.2883326195404416,1.417,9.30565235540627
1.6962254093746796,2.2979697349281936,1.417,9.303784231530123
1.697951005552267,2.307622812311735,1.417,9.301943331446639
1.6996764501204142,2.317290855869579,1.417,9.300133258921727
1.701401749058541,2.326972869780235,1.417,9.298357617721292
1.703126908346068,2.336667858222213,1.417,9.296620011611237
1.7048519339624164,2.346374825374024,1.417,9.294924044357472
1.706576831887006,2.35609277541418,1.417,9.293273319725898
1.7083016080992586,2.3658207125211894,1.417,9.291671441482425
1.7100262685785934,2.375557640873564,1.417,9.290122013392956
1.7117508193044317,2.3853025646498143,1.417,9.288628639223397
1.713475266256194,2.3950544880284514,1.417,9.287194922739657
1.7151996154133011,2.404812415187985,1.417,9.285824467707638
1.7169238727551734,2.4145753503069267,1.417,9.284520877893247
1.718648044261231,2.424342297563786,1.417,9.283287757062388
1.7203721359108954,2.4341122611370745,1.417,9.28212870898097
1.7220961536835866,2.443884245205302,1.417,9.281047337414899
1.7238201035587255,2.4536572539469796,1.417,9.280047246130074
1.7255439915157322,2.4634302915406185,1.417,9.27913203889241
1.7272678235340277,2.473202362164728,1.417,9.278305319467808
1.7289916055930328,2.4829724699978195,1.417,9.277570691622174
1.7307153436721676,2.4927396192184044,1.417,9.276931759121412
1.7324390437508526,2.502502814004992,1.417,9.276392125731434
1.734162711808509,2.5122610585360934,1.417,9.275955395218137
1.7358863538245572,2.522013356990219,1.417,9.275625171347432
1.7376099757784176,2.53175871354588,1.417,9.275405057885227
1.7393335836495107,2.5414961323815866,1.417,9.275298658597421
1.741057069463151,2.5512384299759523,1.417,9.275439242718075
1.7427799638488113,2.5610425039171694,1.417,9.276367932056411
1.7445022398112549,2.5709119928328237,1.417,9.27811808071825
1.7462239257735324,2.580843836467806,1.417,9.280659760360853
1.7479450501586928,2.5908349745670045,1.417,9.283963042641481
1.749665641389788,2.600882346875309,1.417,9.2879979992174
1.7513857278898666,2.6109828931376096,1.417,9.292734701745875
1.75310533808198,2.6211335530987947,1.417,9.298143221884166
1.7548245003891776,2.631331266503754,1.417,9.304193631289538
1.7565432432345103,2.6415729730973783,1.417,9.310856001619255
1.7582615950410276,2.6518556126245563,1.417,9.31810040453058
1.75997958423178,2.6621761248301765,1.417,9.325896911680776
1.761697239229818,2.67253144945913,1.417,9.334215594727105
1.7634145884581918,2.682918526256305,1.417,9.343026525326833
1.765131660339951,2.693334294966592,1.417,9.35229977513722
1.7668484832981461,2.70377569533488,1.417,9.362005415815537
1.768565085755828,2.714239667106058,1.417,9.372113519019036
1.770281496136046,2.724723150025017,1.417,9.382594156404991
1.7719977428618505,2.7352230838366443,1.417,9.39341739963066
1.7737138543562918,2.7457364082858313,1.417,9.404553320353308
1.7754298590424205,2.7562600631174665,1.417,9.415971990230195
1.7771457853432862,2.766790988076439,1.417,9.42764348091859
1.7788616616819393,2.7773261229076396,1.417,9.439537864075753
1.7805775164814301,2.787862407355957,1.417,9.451625211358948
1.782293378164809,2.798396781166281,1.417,9.463875594425438
1.7840092751551258,2.8089261840835005,1.417,9.476259084932487
1.7857252358754307,2.819447555852505,1.417,9.488745754537359
1.7874412887487745,2.829957836218185,1.417,9.501305674897317
1.789157462198207,2.8404539649254295,1.417,9.513908917669621
1.7908737846467782,2.8509328817191277,1.417,9.52652555451154
1.7925902845175385,2.8613915263441694,1.417,9.539125657080335
1.7943069902335382,2.8718268385454433,1.417,9.551679297033271
1.7960239302178278,2.8822357580678397,1.417,9.564156546027608
1.7977411328934567,2.892615224656248,1.417,9.57652747572061
1.7994586266834756,2.9029621780555575,1.417,9.588762157769542
1.8011764400109351,2.913273558010658,1.417,9.600830663831669
1.8028946012988847,2.9235463042664387,1.417,9.61270306556425
1.804613138970375,2.9337773565677887,1.417,9.62434943462455
1.806332081448456,2.9439636546595986,1.417,9.635739842669837
1.808051457156178,2.9541021382867565,1.417,9.646844361357369
1.8097712945165916,2.9641897471941525,1.417,9.657633062344411
1.8114916219527464,2.974223421126677,1.417,9.668076017288225
1.8132124678876926,2.984200099829218,1.417,9.678143297846079
1.8149338607444807,2.994116723046666,1.417,9.68780497567523
1.8166558289461612,3.0039702305239104,1.417,9.697031122432945
1.8183784009157837,3.0137575620058397,1.417,9.705791809776487
1.820101605076399,3.0234756572373445,1.417,9.714057109363122
1.8218254698510568,3.033121455963314,1.417,9.72179709285011
1.8235500236628075,3.0426918979286373,1.417,9.728981831894714
1.825275294934701,3.052183922878204,1.417,9.735581398154201
1.8270013120897883,3.0615944705569045,1.417,9.741565863285832
1.8287281035511191,3.0709204807096273,1.417,9.746905298946869
1.8304556977417432,3.0801588930812622,1.417,9.751569776794575
1.8321841250848103,3.0893065336451455,1.417,9.755532542172924
1.8339136619316618,3.098346981933391,1.417,9.759192198837086
1.8356444422807467,3.1072743878418647,1.417,9.76283843568334
1.8373763997672172,3.116094808629351,1.417,9.766467139434935
1.839109468026225,3.1248143015546344,1.417,9.770074196815125
1.8408435806929213,3.1334389238765,1.417,9.773655494547162
1.842578671402459,3.1419747328537326,1.417,9.777206919354295
1.844314673789989,3.1504277857451157,1.417,9.78072435795978
1.846051521490663,3.1588041398094346,1.417,9.784203697086866
1.8477891481396338,3.167109852305475,1.417,9.78764082345881
1.8495274873720524,3.17535098049202,1.417,9.791031623798858
1.8512664728230708,3.1835335816278536,1.417,9.794371984830264
1.853006038127841,3.191663712971763,1.417,9.797657793276281
1.8547461169215147,3.199747431782531,1.417,9.80088493586016
1.8564866428392435,3.2077907953189415,1.417,9.804049299305156
1.8582275495161795,3.2157998608397813,1.417,9.80714677033452
1.8599687705874741,3.2237806856038334,1.417,9.8101732356715
1.8617102396882799,3.231739326869883,1.417,9.813124582039352
1.8634518904537476,3.239681841896714,1.417,9.815996696161328
1.8651936565190297,3.247614287943112,1.417,9.818785464760682
1.8669354715192783,3.2555427222678617,1.417,9.821486774560658
1.8686772690896447,3.263473202129746,1.417,9.824096512284516
1.8704189828652806,3.271411784787552,1.417,9.826610564655507
1.872160546481338,3.2793645275000625,1.417,9.82902481839688
1.8739018935729688,3.2873374875260626,1.417,9.83133516023189
1.875642957775325,3.2953367221243366,1.417,9.833537476883787
1.877383672723558,3.3033682885536706,1.417,9.835627655075825
1.8791239720528197,3.311438244072847,1.417,9.837601581531253
1.8808637893982618,3.3195526459406524,1.417,9.839455142973327
1.8826030583950366,3.32771755141587,1.417,9.841184226125296
1.8843417126782953,3.3359390177572847,1.417,9.842784717710414
1.8860796858831899,3.3442231022236815,1.417,9.844252504451934
1.8878169116448726,3.352575862073846,1.417,9.845583473073104
1.8895533235984947,3.3610033545665603,1.417,9.84677351029718
1.891288855379208,3.369511636960611,1.417,9.847818502847412
1.8930234406221649,3.378106766514782,1.417,9.848714337447053
1.8947570129625166,3.3867948004878583,1.417,9.849456900819353
1.896489506035415,3.3955817961386234,1.417,9.850042079687569
1.8982208534760123,3.404473810725864,1.417,9.850465760774949
1.89995098891946,3.4134769015083632,1.417,9.850723830804746
1.90167984600091,3.4225971257449053,1.417,9.850812176500213
1.9034069257411506,3.431910023291494,1.417,9.849830034988603
1.9051318846157603,3.4414744530847603,1.417,9.846942894089452
1.90685492464562,3.451265949035682,1.417,9.842314282510111
1.9085762479236599,3.4612600337928514,1.417,9.836107868728448
1.9102960565428109,3.4714322300048583,1.417,9.828487321222331
1.9120145525960033,3.4817580603202942,1.417,9.819616308469632
1.9137319381761682,3.492213047387751,1.417,9.809658498948219
1.9154484153762363,3.5027727138558182,1.417,9.798777561135957
1.9171641862891378,3.513412582373089,1.417,9.78713716351072
1.9188794530078035,3.524108175588153,1.417,9.774900974550372
1.920594417625164,3.534835016149602,1.417,9.762232662732787
1.9223092822341499,3.545568626706026,1.417,9.749295896535829
1.9240242489276922,3.5562845299060184,1.417,9.736254344437372
1.9257395197987208,3.566958248398168,1.417,9.72327167491528
1.9274552969401668,3.577565304831067,1.417,9.710511556447424
1.929171782444961,3.5880812218533062,1.417,9.698137657511673
1.9308891784060338,3.5984815221134765,1.417,9.686313646585894
1.9326076869163156,3.60874172826017,1.417,9.67520319214796
1.9343275100687374,3.6188373629419774,1.417,9.664969962675736
1.9360488499562294,3.628743948807489,1.417,9.655777626647092
1.9377719086717227,3.638437008505297,1.417,9.647789852539898
1.939496888308148,3.6478920646839925,1.417,9.64117030883202
1.9412239909584355,3.6570846399921653,1.417,9.63608266400133
1.9429534187155157,3.6659902570784078,1.417,9.632690586525696
1.9446853736723198,3.674584438591311,1.417,9.631157744882984
1.9464203251359518,3.682843040164439,1.417,9.631362953436527
1.9481588609024136,3.6907737420113964,1.417,9.632628693329544
1.9499006073568523,3.6984139695173655,1.417,9.63488226126564
1.9516451475225742,3.7058018545273144,1.417,9.638086854381298
1.9533920644228857,3.712975528886213,1.417,9.642205669813
1.9551409410810927,3.71997312443903,1.417,9.647201904697228
1.9568913605205014,3.726832773030735,1.417,9.653038756170464
1.9586429057644181,3.7335926065062957,1.417,9.659679421369189
1.960395159836149,3.7402907567106816,1.417,9.667087097429887
1.9621477057590007,3.7469653554888622,1.417,9.675224981489036
1.9639001265562788,3.753654534685806,1.417,9.684056270683124
1.9656520052512898,3.7603964261464817,1.417,9.693544162148626
1.9674029248673401,3.767229161715858,1.417,9.703651853022029
1.9691524684277355,3.7741908732389056,1.417,9.714342540439816
1.9709002189557825,3.781319692560591,1.417,9.725579421538464
1.9726457594747873,3.7886537515258856,1.417,9.737325693454459
1.9743886730080558,3.7962311819797563,1.417,9.749544553324279
1.9761285425788948,3.804090115767173,1.417,9.76219919828441
1.9778652481433647,3.812263147463245,1.417,9.775358977047215
1.9796165618364687,3.820437259977255,1.417,9.795555775346951
1.9813895399476205,3.828462729191031,1.417,9.825692964570793
1.983179177498697,3.8364079066454235,1.417,9.864399997104282
1.9849804695115747,3.844341143881282,1.417,9.91030632533297
1.9867884110081306,3.852330792439454,1.417,9.962041401642393
1.9885979970102405,3.860445203860789,1.417,10.018234678418096
1.990404222539782,3.8687527296861375,1.417,10.077515608045628
1.9922020826186313,3.8773217214563465,1.417,10.138513642910526
1.9939865722686647,3.8862205307122655,1.417,10.199858235398338
1.9957526865117596,3.895517508994745,1.417,10.260178837894607
1.997495420369792,3.905281007844631,1.417,10.318104902784874
1.999209768864639,3.915579378802776,1.417,10.372265882454688
2.000890727018177,3.926480973410027,1.417,10.421291229289592
2.0025332898522827,3.9380541432072333,1.417,10.463810395675125
2.0041324523888324,3.950367239735244,1.417,10.498452833996835
2.0056832096497037,3.9634886145349086,1.417,10.523847996640265
2.007180556656772,3.9774866191470757,1.417,10.538625335990961
2.0086380478843466,3.9932993052719707,1.417,10.547078062212714
2.0100749062852437,4.011801247133466,1.417,10.55516836539831
2.011490891690802,4.032773448406494,1.417,10.562885337786257
2.0128857422493494,4.055995799993462,1.417,10.570211436763467
2.0142591961092156,4.081248192796788,1.417,10.577129119716865
2.015610991418729,4.108310517718881,1.417,10.583620844033375
2.016940866326217,4.1369626656621525,1.417,10.58966906709991
2.0182485589800097,4.166984527529018,1.417,10.5952562463034
2.0195338075284353,4.198155994221887,1.417,10.600364839030759
2.0207963501198223,4.230256956643174,1.417,10.60497730266891
2.0220359249024993,4.263067305695291,1.417,10.609076094604776
2.0232522700247952,4.296366932280648,1.417,10.612643672225275
2.024445123635038,4.32993572730166,1.417,10.615662492917329
2.0256142238815564,4.3635535816607405,1.417,10.618115014067858
2.02675930891268,4.397000386260296,1.417,10.619983693063784
2.0278801168767364,4.430056032002743,1.417,10.62125098729203
2.028976385922054,4.462500409790497,1.417,10.62189935413951
2.0300486600844962,4.494304051158601,1.417,10.621096535520968
2.0311020649345846,4.526549002509574,1.417,10.61387269920585
2.0321376809293117,4.559405131499353,1.417,10.600145214573402
2.0331556648493354,4.592827213787941,1.417,10.580826109390756
2.034156173475311,4.626770025035335,1.417,10.556827411425056
2.0351393635878963,4.661188340901534,1.417,10.529061148443436
2.0361053919677468,4.696036937046536,1.417,10.498439348213035
2.037054415395521,4.73127058913034,1.417,10.465874038500989
2.0379865906518737,4.766844072812944,1.417,10.432277247074438
2.038902074517463,4.802712163754346,1.417,10.398561001700521
2.0398010237729447,4.838829637614545,1.417,10.365637330146374
2.0406835951989764,4.875151270053539,1.417,10.334418260179131
2.0415499455762136,4.911631836731329,1.417,10.305815819565934
2.0424002316853143,4.94822611330791,1.417,10.280742036073924
2.0432346103069343,4.98488887544328,1.417,10.260108937470235
2.0440532382217302,5.021574898797441,1.417,10.244828551522005
2.0448562722103594,5.058238959030388,1.417,10.23581290599637
2.0456444254306887,5.09484594543073,1.417,10.234030792526575
2.046428875989339,5.131571577086963,1.417,10.241088554809064
2.0472124407065913,5.168489959295922,1.417,10.25668775273899
2.0479931175433728,5.205594780908484,1.417,10.279888420635395
2.0487689044606068,5.2428797307755195,1.417,10.30975059281731
2.049537799419219,5.280338497747897,1.417,10.345334303603767
2.0502978003801346,5.317964770676486,1.417,10.385699587313807
2.0510469053042777,5.3557522384121645,1.417,10.429906478266464
2.0517831121525743,5.3936945898057935,1.417,10.477015010780766
2.0525044188859485,5.431785513708247,1.417,10.526085219175757
2.053208823465326,5.470018698970397,1.417,10.576177137770463
2.053894323851631,5.508387834443112,1.417,10.626350800883927
2.054558918005789,5.546886608977267,1.417,10.675666242835181
2.055200603888725,5.585508711423726,1.417,10.723183497943259
2.055817379461365,5.6242478306333625,1.417,10.767962600527193
2.056407242684631,5.663097655457046,1.417,10.809063584906022
2.056968191519451,5.702051874745649,1.417,10.84554648539878
2.0574982239267485,5.74110417735004,1.417,10.876471336324501
2.0579953378674496,5.780248252121095,1.417,10.900898172002224
2.0584579917488015,5.819479540272885,1.417,10.917982190611296
2.0589067502821568,5.858875590354652,1.417,10.931653438700051
2.059352425477044,5.898470907741141,1.417,10.944429206416405
2.05979344121659,5.938251795380504,1.417,10.956373845324924
2.060228221383917,5.978204556220894,1.417,10.967551706990179
2.0606551898621497,6.018315493210467,1.417,10.978027142976734
2.0610727705344116,6.058570909297368,1.417,10.987864504849162
2.0614793872838275,6.098957107429752,1.417,10.997128144172024
2.06187346399352,6.1394603905557705,1.417,11.005882412509894
2.062253424546614,6.180067061623578,1.417,11.01419166142734
2.062617692826233,6.220763423581324,1.417,11.022120242488928
2.0629646927155014,6.261535779377166,1.417,11.029732507259226
2.063292848097543,6.302370431959248,1.417,11.037092807302805
2.063600582855481,6.343253684275725,1.417,11.04426549418423
2.06388632087244,6.38417183927475,1.417,11.05131491946807
2.0641484860315438,6.425111199904475,1.417,11.058305434718893
2.0643855022159165,6.466058069113053,1.417,11.065301391501267
2.064595793308681,6.506998749848639,1.417,11.072367141379765
2.0647777831929632,6.5479195450593775,1.417,11.079567035918947
2.064929895751886,6.588806757693423,1.417,11.086965426683385
2.0650536826515364,6.629661184699032,1.417,11.094544948279447
2.065168233089324,6.670565169531779,1.417,11.10183951079079
2.065277208885162,6.7115300123208605,1.417,11.108801257508903
2.065380795886364,6.752550939355136,1.417,11.115474289544366
2.0654791799402457,6.7936231769234565,1.417,11.121902708007756
2.065572546894121,6.8347419513146805,1.417,11.128130614009658
2.0656610825953066,6.875902488817664,1.417,11.13420210866064
2.0657449728911152,6.917100015721264,1.417,11.14016129307129
2.065824403628863,6.958329758314337,1.417,11.146052268352182
2.0658995606558643,6.999586942885741,1.417,11.151919135613896
2.0659706298194345,7.040866795724328,1.417,11.157805995967014
2.0660377969668877,7.082164543118956,1.417,11.163756950522108
2.0661012479455394,7.12347541135848,1.417,11.169816100389761
2.066161168602705,7.1647946267317595,1.417,11.176027546680551
2.066217744785698,7.2061174155276495,1.417,11.182435390505056
2.0662711623418337,7.247439004035009,1.417,11.189083732973856
2.0663216071184283,7.288754618542686,1.417,11.196016675197527
2.0663692649627947,7.330059485339544,1.417,11.203278318286651
2.066414321722249,7.371348830714438,1.417,11.210912763351802
2.066456963244106,7.4126178809562235,1.417,11.218964111503563
2.0664973753756795,7.45386186235376,1.417,11.227476463852513
2.066535374149629,7.495082730233968,1.417,11.236503010686302
2.066569769799846,7.5363049283241885,1.417,11.246098756573737
2.06660088202148,7.577530769705482,1.417,11.256252421717555
2.0666291990193337,7.618759758445348,1.417,11.266947178079281
2.0666552089982106,7.659991398611279,1.417,11.278166197620433
2.0666794001629154,7.701225194270773,1.417,11.289892652302528
2.066702260718251,7.742460649491315,1.417,11.302109714087093
2.066724278869021,7.783697268340405,1.417,11.314800554935642
2.06674594282003,7.8249345548855365,1.417,11.3279483468097
2.0667677407760805,7.866172013194204,1.417,11.341536261670784
2.0667901609419763,7.907409147333901,1.417,11.355547471480415
2.066813691522522,7.948645461372125,1.417,11.369965148200116
2.066838820722521,7.989880459376364,1.417,11.384772463791402
