model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
f: Combined Eq (Quad+4Fib+rec+disp+cross),0.8347420330651144,0.9405924600140169,2.5984092149583238,0.8466945119158992,0.667680459474006,3594.8929616287,3963.142907789769
