term_idx,term_name,w
0,I₁-3,0.004047203366
1,I₂-3,0.009980243567
4,<I₂-3>ln(1+<I₂-3>),0.185421361
5,<I₄θ-1>,0.007541085434
6,<I₄z-1>,0.2352571281
7,<I₄D1-1>,0.01003661355
8,<I₄D2-1>,0.01003661355
13,(<I₄θ-1>)³,0.004323317652
35,<I₂-3>·<E_z>,0.002890500384
42,I₈D1D2,0.07535149339
