lambda_z,sigma_z_kpa
1.522,11.192236104369849
1.5225363408521304,11.20778720902329
1.5230726817042606,11.217618229912945
1.523609022556391,11.229305657450482
1.524,11.235195238049982
1.5241453634085214,11.243591178238066
1.5246817042606517,11.261101389577528
1.525218045112782,11.280330495930627
1.5257543859649123,11.30127849729737
1.526,11.297497633120436
1.5262907268170427,11.323381085275638
1.5268270676691729,11.346413508355056
1.5273634085213033,11.370120180866909
1.5278997493734336,11.39475258394014
1.528,11.405720659025105
1.528436090225564,11.423049067645373
1.5289724310776942,11.454267945380444
1.5295087719298246,11.487782619843523
1.53,11.490651369159922
1.530045112781955,11.523484416136402
1.5305814536340852,11.561176003522869
1.5311177944862155,11.601421690405035
1.531654135338346,11.644351202852352
1.532,11.675923049740002
1.532190476190476,11.688318380123128
1.5327268170426065,11.732088958556073
1.5332631578947369,11.772924588080558
1.5337994987468673,11.810825268696583
1.534,11.850924952439792
1.5343358395989974,11.847215387501473
1.5348721804511278,11.882366830415009
1.5354085213032582,11.916476928173395
1.5359448621553884,11.94932727570601
1.536,11.937697553297614
1.5364812030075188,11.979837981274763
1.5370175438596492,12.009655205621344
1.5375538847117796,12.039761731278112
1.538,12.077751134014855
1.5380902255639097,12.070307915347598
1.5386265664160401,12.101485703067084
1.5391629072681705,12.131870707339244
1.5396992481203007,12.161299717142507
1.54,12.174232903142475
1.540235588972431,12.189936311465809
1.5407719298245615,12.218065618388426
1.5413082706766918,12.24676752964844
1.541844611528822,12.276042045245855
1.542,12.282202594721314
1.5423809523809524,12.30490433518516
1.5429172932330828,12.333185283697233
1.543453634085213,12.360692945544798
1.5439899749373434,12.387430945318894
1.544,12.397901393527487
1.5445263157894737,12.413410022548526
1.545062656641604,12.438466598244755
1.5455989974937343,12.462533949398935
1.546,12.47991900648713
1.5461353383458647,12.48571755900813
1.546671679197995,12.508113491944664
1.5472080200501253,12.530706578204047
1.5477443609022556,12.553515576452867
1.548,12.562418690055047
1.548280701754386,12.577682732640135
1.5488170426065162,12.603500062302793
1.5493533834586466,12.630956825911838
1.549889724310777,12.659959025435853
1.55,12.65168247080956
1.5504260651629074,12.689163831854636
1.5509624060150375,12.718465762171121
1.551498746867168,12.747768751512986
1.552,12.78920278336317
1.5520350877192983,12.777446606172493
1.5525714285714285,12.808236555226037
1.5531077694235589,12.838996352724608
