model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
f: Combined Eq (Quad+4Fib+rec+disp+cross),0.7167478462928724,0.676803358263961,7.638920087504987,3.758896391500236,1.5370386162182699,2309.212776512816,2606.8233207475523
