model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
Discovered Model,0.8028851523428031,0.9759502655393171,12.778146622976989,1.9380767051401908,14.716223328117177,11348.409262014464,12227.28958504048
