model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
Base,0.9289864565521269,0.9564566007588136,19.017089740973468,3.0467957694974657,22.06388551047094,9243.505058114763,9555.032662195512
Base + Tweak,0.929749068844125,0.9576187323469303,18.812865790296453,2.9654797108530517,21.77834550114951,9385.026308532364,10235.736304291333
