model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
Base,0.9097778180280646,0.9748214250584268,2.657670788761118,0.8135705374841204,3.471241326245239,3596.101404071426,3904.956197625871
Base + Tweak,0.9295309224197085,0.9749311470675489,2.0758044740520525,0.8100251980778014,2.885829672129854,3257.833706483794,4101.244873497855
