model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
"a: NeoHookean+4Fib (no rec, no disp)",0.681256985889136,0.9135059680886404,7.429102812045861,1.298136363662715,1.2291527413192695,6175.056102239241,6460.152834751037
"b: Quad+4Fib (no rec, no disp)",0.6756417571582103,0.9258534429413477,7.574111900048567,1.3216253106038773,1.2218466725386752,6232.71558450857,6529.69134754169
"c: Quad+4Fib (rec, no disp)",0.7918598733680311,0.9397803411557656,3.4421077744203323,0.8252823932214749,0.8104460819876819,4171.5128422157395,4468.48860524886
"d: Quad+4Fib (no rec, disp)",0.669915372241662,0.9293943829285233,7.8466581990682345,1.1009610428313146,1.2332922147990297,6253.033298088223,6561.888091642668
"e: Quad+4Fib (rec, disp)",0.7960160812380015,0.9383508035436882,3.3503436098048502,0.8175422022744608,0.7997578725195484,4109.309395123718,4418.164188678163
f: Combined Eq (Quad+4Fib+rec+disp+cross),0.8228159299425267,0.9476105995899095,2.838137229164152,0.7034630723453428,0.6922617506414439,3678.407797320769,4064.4762892638255
g: Combined Eq (Quad+4Fib+no rec+no disp+cross),0.6610612165379943,0.9426094731858851,7.929172324907867,0.9156637459946624,1.234829921339273,6242.613625703968,6616.8030871257
