term_idx,term_name,w
0,I₁-3,0.04144831363
1,I₂-3,0.01500610492
2,<E_θ>,0.06282671711
3,<E_z>,0.02614203278
4,<I₂-3>ln(1+<I₂-3>),0.007720732762
5,<I₄θ-1>,0.0628296508
6,<I₄z-1>,0.02612071971
7,<I₄D1-1>,0.02663577696
8,<I₄D2-1>,0.02663577696
13,(<I₄θ-1>)³,0.0041539847
22,exp(<I₄z-1>)-1,0.008443698423
35,<I₂-3>·<E_z>,0.009025719162
42,I₈D1D2,0.01415560951
