lambda_z,sigma_z_kPa,lambda_theta,sigma_theta_kPa
1.601,17.63054707280058,0.8570931800743185,0.47739843716044406
1.603,17.778392466587675,0.8674880326521043,0.5647035913769827
1.605,17.92665971843402,0.877491727050725,0.5079942787271226
1.609,18.078672049867716,0.8910034211234014,0.5776366236618357
1.611,18.23179425178214,0.878945898448608,0.5702988478161766
1.613,18.380429405167124,0.8366613107982234,0.45679597404281497
1.615,18.551213055799014,0.861368260842813,0.4889500120228425
1.617,18.734660024909346,0.9064592126854419,0.562196084449689
1.619,18.90955339028579,0.8653313710901724,0.558085708475659
1.621,19.086183708702027,0.8304487007788329,0.537879696859144
1.623,19.282080858073858,0.833780948200417,0.508568159090319
1.627,19.473422169370124,0.8261860770006363,0.44655253185617766
1.629,19.691269984991916,0.8121651105258705,0.4542383832984985
1.631,19.850037400647896,0.8518255073176424,0.5024701717721106
1.633,20.081144904657734,0.8663077679493165,0.5040396814004405
1.635,20.281580106621707,0.8655567250407511,0.46814232027191266
1.637,20.509497521978616,0.875561194455786,0.5598331783272315
1.639,20.77352601688651,0.8633923281485286,0.5501113736047893
1.643,21.011263338452768,0.85706035597775,0.4620724695803965
1.645,21.27212454252503,0.8315188913362,0.5213192242993178
1.647,21.545909939077333,0.8145345065992345,0.4598640790425515
1.649,21.81302223635988,0.9108773355382632,0.672717525913789
1.651,22.10190749956783,0.9210746254185085,0.6088939281404024
1.653,22.344275572613668,0.888555213278969,0.627897189766929
1.655,22.580744504682077,0.885796715349213,0.596103372034656
1.657,22.800922672575112,0.8918503618442473,0.6094312350141143
1.661,22.990594838243798,0.8789900882182184,0.634667435427828
1.663,23.161224224356264,0.8849310001277569,0.5330780166281394
1.665,23.255137223173122,0.8938492567948465,0.592755532649863
1.667,23.322417483142743,0.8922561856234017,0.5937667334317424
1.669,23.381812941775266,0.900720283114688,0.6414931781365241
1.671,23.39788188844669,0.8341185965163808,0.5038158327086313
1.673,23.420256685697627,0.797393745617018,0.477870545810292
