lambda_theta,sigma_theta_kpa
0.8595538239546023,0.456069139203124
0.8595538448151766,0.45606917376534334
0.8595539908391965,0.456069415700879
0.8595543871901077,0.45607007238304736
0.8595551590313558,0.4560713511851647
0.8595564315263865,0.4560734594805473
0.8595583298386454,0.45607660464251154
0.8595609791315781,0.45608099404437363
0.8595645045686304,0.4560868350594501
0.8595690313132478,0.45609433506105707
0.8595746845288759,0.4561037014225108
0.8595815893789605,0.4561151415171279
0.8595898710269471,0.45612886271822445
0.8595996546362814,0.45614507239911695
0.859611065370409,0.45616397793312147
0.8596242283927756,0.45618578669355464
0.859639268866827,0.45621070605373265
0.8596563119560084,0.45623894338697174
0.8596754828237658,0.4562707060665882
0.8596969066335448,0.45630620146589856
0.859720708548791,0.45634563695821906
0.8597470137329499,0.45638921991686576
0.8597759473494674,0.45643715771515536
0.859807634561789,0.4564896577264041
0.8598422005333604,0.4565469273239282
0.859879770427627,0.45660917388104383
0.8599204694080348,0.45667660477106775
0.8599644226380292,0.45674942736731583
0.860011755281056,0.45682784904310475
0.8600625925005607,0.45691207717175053
0.860117059459989,0.4570023191265695
0.8601752813227865,0.45709878228087836
0.8602373832523991,0.4572016740079932
0.8603034904122719,0.4573112016812301
0.8603737279658511,0.4574275726739057
0.8604482210765821,0.4575509943593364
0.8605270949079105,0.457681674110838
0.860610474623282,0.45781981930172744
0.8606984853861422,0.45796563730532064
0.8607912523599368,0.45811933549493405
0.8608889007081115,0.45828112124388415
0.8609915555941118,0.4584512019254869
0.8610993421813834,0.45862978491305895
0.8612123856333719,0.45881707757991635
0.8613308111135229,0.45901328729937557
0.8614547437852823,0.459218621444753
0.8615843088120956,0.459433287389365
0.8617196313574083,0.4596574925065276
0.8618608365846662,0.45989144416955746
0.8620080496573148,0.4601353497517706
0.8621613957387999,0.4603894166264836
0.8623209999925671,0.46065385216701255
0.8624869875820619,0.4609288637466738
0.8626594836707302,0.46121465873878403
0.8628386134220174,0.4615114445166591
0.8630245019993692,0.4618194284536154
0.8632172745662314,0.4621388179229697
0.8634170562860495,0.46246982029803774
0.8636239723222692,0.46281264295213626
0.863838147838336,0.4631674932585813
0.8640597079976957,0.4635345785906893
0.8642887779637939,0.4639141063217766
0.8645254829000761,0.46430628382515937
0.8647699479699883,0.46471131847415426
0.8650222983369757,0.46512941764207727
0.8652826591644843,0.4655607887022449
0.8655511556159595,0.46600563902797326
0.8658279128548472,0.46646417599257906
0.8661130560445928,0.46693660696937833
0.8664067103486419,0.46742313933168733
0.8667090009304403,0.4679239804528225
0.8670200529534338,0.4684393377061003
0.8673399915810676,0.46896941846483664
0.8676689419767877,0.4695144301023484
0.8680070293040396,0.4700745799919515
0.868354378726269,0.47065007550696236
0.8687111154069215,0.47124112402069734
0.8690773645094427,0.4718479329064727
0.8694532511972783,0.4724707095376048
0.869838900633874,0.47310966128741
0.8702344379826754,0.4754058878039685
0.8706399884071281,0.47823310601483854
0.8710556770706778,0.4811310010453419
0.87148162913677,0.48410044544880626
0.8719179697688504,0.487142311778561
0.8723648241303648,0.4902574725879355
0.8728223173847587,0.49344680043025824
0.8732905746954778,0.4967111678588579
0.8737697212259676,0.500051447427063
0.874259882139674,0.5034685116882027
0.8747611826000423,0.5069632331956051
0.8752737477705185,0.5105364845026001
0.8757977028145479,0.5141891381625157
0.8763331728955766,0.5179220667286818
0.8768802831770497,0.5217361427544255
0.8774391588224132,0.5256322387930769
0.8780099249951127,0.5296112273979645
0.8785927068585936,0.5336739811224163
0.8791876295763019,0.537821372519763
0.8797948183116829,0.5425495980925826
0.8804143982281826,0.547596593966307
0.8810464944892463,0.552745545919767
0.8816912322583199,0.5579974735137605
0.8823487366988488,0.5633533963090839
0.8830191329742789,0.5688143338665359
0.8837025462480557,0.5743813057469127
0.8843991016836248,0.5800553315110124
0.8851089244444319,0.5880111463884128
0.8858321396939226,0.5941170075208678
0.8865688725955427,0.6003369936068511
0.8873192483127377,0.6066721613588932
0.8880833920089531,0.6131235674895275
0.8888614288476349,0.6196922687112871
0.8896534839922284,0.6258601789777846
0.8904596826061795,0.6319503722043638
0.8912801498529337,0.6381483536723845
0.8921150108959367,0.6444550688927366
0.892964390898634,0.6508714633763086
0.8938284150244714,0.657398482633992
0.8947072084368946,0.6640370721766761
0.895600896299349,0.6726185477523231
0.8965096037752804,0.681723327137596
0.8974334560281345,0.690979849362421
0.8983725782213567,0.7003893684998506
0.899327095518393,0.709953138622941
0.9002971330826888,0.7196724138047459
0.9012828160776897,0.7295484481183182
0.9022842696668415,0.7389995706488186
0.9033016190135897,0.7427779788761342
0.90433498928138,0.7466158883751297
0.9053845056336581,0.750513763999491
0.9064502932338696,0.7544720706029026
0.9075324772454602,0.7584912730390495
0.9086311828318754,0.7625718361616168
0.9097465351565609,0.7667142248242894
0.9108786593829623,0.7711640676692904
0.9120276806745254,0.778805434181913
0.9131937241946957,0.7865600040690974
0.914376915106919,0.7944286097086002
0.9155773785746406,0.8024120834781727
0.9167952397613065,0.8105112577555713
0.9180306238303623,0.8187269649185498
0.9192836559452534,0.8270600373448614
0.9205544612694256,0.8341396674355928
0.9218431649663246,0.8349422142255711
0.9231498921993959,0.8357559852644859
0.9244747681320853,0.8365810584985103
0.9258179179278383,0.8374175118738172
0.9271794667501005,0.83826542333658
0.9285595397623179,0.8391248708329719
0.9299582621279356,0.839995932309166
0.9313757590103997,0.8409682512559795
0.9328121555731557,0.8419969148349046
0.934267576979649,0.8430392028991249
0.9357421483933256,0.8440952050834123
0.937235994977631,0.8451650110225383
0.9387492418960107,0.8462487103512747
0.9402820143119106,0.8478169045463824
0.9418344373887761,0.8598261109532961
0.9434066362900532,0.8719882988256129
0.9449987361791871,0.8843044364004536
0.9466108622196235,0.8967754919149415
0.9482431395748084,0.909402433606201
0.9498956934081871,0.9210256748401884
0.9515686488832055,0.9288591379218166
0.953262131163309,0.936788715916376
0.9549762654119434,0.9448149948904081
0.9567111767925542,0.952938560910456
0.9584669904685872,0.9611600000430613
0.9602438316034879,0.9683388989823588
0.9620418253607022,0.9751241363781631
0.9638610969036753,0.9819896715097364
0.9657017713958532,0.9889359767167021
0.9675639740006814,0.9959635243386812
0.9694478298816056,1.0036670128264653
0.9713534642020715,1.0128830027220608
0.9732810021255246,1.022204922376393
0.9752305688154106,1.031633377102369
0.9772022894351751,1.0411689722128958
0.9791962891482638,1.0514854756708807
0.9812126931181223,1.0662849919077215
0.9832516265081963,1.081249864157182
0.9853132144819314,1.0963810110637766
0.9873975822027734,1.11167935127202
0.9895048548341676,1.1270989118008157
0.9916351575395599,1.1414627959598336
0.9937886154823958,1.1559828077656285
0.9959653538261211,1.1706597911514258
0.9981654977341814,1.1854945900504528
1.0003891723700222,1.2004880483959335
1.0026365028970892,1.2049205040048594
1.0049076144788283,1.208034223926973
1.0072026322786847,1.2111807195472126
1.0095216814601042,1.214360162466093
1.0118648871865328,1.2175727242841272
1.0142323746214157,1.23262841546401
1.0166242689281986,1.247958013208439
1.0190406952703275,1.2634448362251722
1.0214817788112476,1.2790896866839632
1.0239476447144047,1.2893346132255126
1.0264384181432442,1.2958131213009292
1.0289542242612124,1.30235673946496
1.0314951882317545,1.3089657932680467
1.034061435218316,1.316731001103057
1.0366530903843427,1.3252378139353764
1.0392702788932804,1.3338284370569555
1.0419131259085745,1.3425032813025455
1.0445817565936708,1.3660465468348741
1.047276296112015,1.3926438286677634
1.0499968696270525,1.41949808707961
1.052743602302229,1.4374775469766832
1.0542155244229727,1.4380662233700783
1.0556874465437167,1.4386548997634734
1.0571593686644605,1.4392435761568687
1.0586312907852042,1.4398322525502638
