model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
f: Combined Eq (Quad+4Fib+rec+disp+cross),0.8296439757999606,0.8312561249359877,18.16618323985382,3.4045610790182814,0.23406056402694564,9196.7323543389,9568.169113050562
