term_idx,term_name,w
0,I₁-3,0.09024998735
1,I₂-3,0.02461494909
4,<I₂-3>ln(1+<I₂-3>),0.00320309606
5,<I₄θ-1>,0.2899769724
6,<I₄z-1>,0.01435478135
7,<I₄D1-1>,0.1655279829
8,<I₄D2-1>,0.1655279829
13,(<I₄θ-1>)³,0.001605687148
35,<I₂-3>·<E_z>,0.006261070382
42,I₈D1D2,0.2377675565
