term_idx,term_name,w
0,I₁-3,0.04453414851
1,I₂-3,0.002636613217
4,<I₂-3>ln(1+<I₂-3>),0.05006845803
13,(<I₄θ-1>)³,1.080815385
35,<I₂-3>·<E_z>,0.0005372496203
42,I₈D1D2,1.894401655
