term_idx,term_name,w
0,I₁-3,0.004695330151
1,I₂-3,0.001862355147
4,<I₂-3>ln(1+<I₂-3>),0.000640806648
5,<I₄θ-1>,0.0234628971
6,<I₄z-1>,0.2735272337
7,<I₄D1-1>,0.05005157686
8,<I₄D2-1>,0.05005157686
13,(<I₄θ-1>)³,0.0005284556822
35,<I₂-3>·<E_z>,0.0004927201814
42,I₈D1D2,0.2602305008
