model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
f: Combined Eq (Quad+4Fib+rec+disp+cross),0.939284954335311,0.9321510993686203,1.1186877487749354,0.7980475408470304,0.11279729022663687,1935.3354586884604,2303.0973880186275
