term_idx,term_name,w
0,I₁-3,0.08341727931
1,I₂-3,0.006126084006
2,<E_θ>,0.04664152971
3,<E_z>,0.01092385332
4,<I₂-3>ln(1+<I₂-3>),0.03201013699
5,<I₄θ-1>,0.02523381592
6,<I₄z-1>,0.01090623147
7,<I₄D1-1>,0.03137856321
8,<I₄D2-1>,0.03137856321
13,(<I₄θ-1>)³,0.002160955098
22,exp(<I₄z-1>)-1,0.01394233876
35,<I₂-3>·<E_z>,0.007514552092
42,I₈D1D2,0.07096406115
