model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
Base,0.8744016837318556,0.9611397030848041,8.142023393714595,3.1316036494830306,11.273627043197626,10077.292966510913,10406.082727642948
Base + Tweak,0.9931640248928655,0.9641239274929767,0.44314821165525947,2.8911163452325233,3.3342645568877827,5241.906028995525,6139.754992086851
