model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
"b: Quad+4Fib (no rec, no disp)",0.7037593597275,0.9656968220881861,18.2651071644033,0.1899141650314855,0.3684192531804407,7210.505704561316,7500.4728744721115
