sigma_theta_kPa,lambda_theta
0.0,0.38039677554438855
0.11703901332933267,0.5290844798839396
0.23407802665866534,0.594265406927061
0.35111703998799804,0.6531907756424665
0.4681560533173307,0.6897633180220758
0.5851950666466633,0.7434740749852343
0.7022340799759961,0.7786177184474146
0.8192730933053287,0.8160450415972795
0.9363121066346614,0.8554042890571011
1.053351119963994,0.8845167582263768
1.1703901332933266,0.909919382217949
1.2874291466226593,0.9550408280980969
1.4044681599519921,0.9763546786675895
1.5215071732813248,0.9956989131471783
1.6385461866106574,1.024863573985055
1.75558519993999,1.0545195371452478
1.8726242132693227,1.0760366296253927
1.9896632265986554,1.0975537221055374
2.106702239927988,1.1199103134876627
2.223741253257321,1.1380669221992257
2.3407802665866533,1.1512186021142365
2.457819279915986,1.1556666195283325
2.5748582932453186,1.177205488677187
2.6918973065746514,1.1987443578260413
2.8089363199039843,1.2202832269748958
2.9259753332333167,1.245916912666494
3.0430143465626496,1.271954706489481
3.160053359891982,1.2889548713594345
3.277092373221315,1.289051460141325
3.3941313865506473,1.3078508536416382
3.51117039987998,1.3293328992959235
3.6282094132093126,1.3532007640063264
3.7452484265386454,1.3770055639896082
3.8622874398679783,1.3809304313284878
3.9793264531973107,1.3848552986673675
4.096365466526644,1.3867525495044175
4.213404479855976,1.4228612606226898
4.330443493185308,1.4229149421683747
4.447482506514642,1.4229686237140595
4.564521519843974,1.43568082459342
4.681560533173307,1.4595913874063742
4.79859954650264,1.4668124148685087
4.915638559831972,1.4740334423306434
5.032677573161305,1.4816314373774147
5.149716586490637,1.4838238725866657
5.26675559981997,1.4838936008499481
5.383794613149303,1.489287161103153
5.500833626478635,1.494843567194053
5.617872639807969,1.500399973284953
5.734911653137301,1.5059563793758528
5.851950666466633,1.5114013089406557
5.968989679795966,1.5168330221029658
6.086028693125299,1.5191365604798153
6.203067706454632,1.5191804056745615
6.320106719783964,1.5192242508693075
6.437145733113296,1.5291435891030554
6.55418474644263,1.5382821796485608
6.671223759771962,1.5383414313712203
6.788262773101295,1.540755549460352
6.905301786430628,1.5418856255393
7.02234079975996,1.5429456126551317
7.139379813089293,1.5440055997709636
7.256418826418625,1.5450655868867953
7.373457839747958,1.5461255740026272
7.490496853077291,1.5471855611184588
7.607535866406623,1.5482455482342905
7.724574879735957,1.5493055353501224
7.841613893065289,1.550828583932592
7.958652906394621,1.5530889454526902
8.075691919723955,1.5553493069727884
8.192730933053287,1.5576096684928866
8.30976994638262,1.5598700300129849
8.426808959711952,1.5608269002044382
8.543847973041284,1.5608603727543862
8.660886986370617,1.5608938453043344
8.777925999699951,1.5609273178542824
8.894965013029283,1.569598275984915
9.012004026358616,1.5704275294869576
9.129043039687948,1.5704465344728242
9.24608205301728,1.5704655394586908
9.363121066346613,1.5704845444445574
9.480160079675946,1.570503549430424
9.59719909300528,1.5705225544162906
9.714238106334612,1.5745394784451447
9.831277119663945,1.5786444134590722
9.948316132993277,1.5786669262444948
10.06535514632261,1.578689439029917
