sigma_theta_kPa,lambda_theta
0.0,0.46492094915735077
0.0782876738361248,0.4904020949708878
0.20152120000243,0.5154885363728623
0.22262180253223,0.540180273363274
0.24760562871018,0.5644773059421232
0.272514519679372,0.5883796341094096
0.327879114362079,0.6118872578651335
0.381520977319064,0.6350001772092947
0.460501236014073,0.6577183921418933
0.559098902201972,0.6800419026629292
0.56541985988551,0.7019707087724025
0.631616357460817,0.7235048104703132
0.644990668104896,0.7446442077566613
0.698404182872697,0.7653889006314466
0.75305742863239,0.7857388890946693
0.918566142867235,0.8056941731463073
0.918725339772411,0.8174806658563584
1.01823952009375,0.8341610441694391
1.08846293527263,0.8531742022122326
1.17904403609812,0.8712288663581524
1.18229314431885,0.8895948928366175
1.41263692003823,0.9080870489703711
1.49217550420247,0.927201695687477
1.5225938491517,0.9462731607945253
1.5888881622477,0.9662538972663551
1.6197477878708,0.9864765877710817
1.66673903864289,1.0064369597728853
1.85449614984582,1.0278180367526402
1.89293280060622,1.0484052875169427
2.00062075779743,1.0673153612217035
2.20398476114524,1.08518020618151
2.43323232073225,1.1058862924702733
2.45519950990527,1.1256900749578556
2.58751897095981,1.1468549239695771
2.79467366967126,1.1668772155724318
2.92077602559553,1.187543666460315
2.93319028687976,1.206513186559363
3.07964201929247,1.226381646453458
3.26199221360496,1.2471007451874432
3.32728972939962,1.2663201764492666
3.66693152092707,1.2858353272139553
3.73754641221246,1.3033707413673794
3.858539641931,1.320798049372996
4.01235078010014,1.3375049542968214
4.26611387609792,1.352100649934802
4.67083843531258,1.366305258752213
4.68381298652178,1.3804657676874375
4.77935202190344,1.3958105908796568
4.83782994620917,1.409457746631649
4.90887593342632,1.422661291070782
4.96080515882454,1.4355832597060962
5.47230527048188,1.4487176801798396
5.60440014188473,1.460450435710993
5.84878960682865,1.4723065006367064
6.00634589220778,1.4825138808515361
6.10020567401331,1.4922702811771962
6.27940391101598,1.502044012973107
6.76949006752297,1.5111506256740084
6.93515024421156,1.5186574147604606
7.25235837405243,1.5250611052217768
8.13655401460298,1.5329048708537374
8.24412758520458,1.5409579761742198
8.30189496095403,1.5480355669453396
8.97476457138564,1.5551326360685014
9.43612512729629,1.5612341651671673
10.2986985878175,1.5671087280045553
10.8192020535431,1.571892241863609
10.9070466149567,1.576462250497392
11.5526277570815,1.5809522391406092
11.6677048651814,1.5844715466332355
12.2968805544086,1.5878825577240612
12.4071181621103,1.5903477581398084
13.0800708441869,1.5928542088784237
13.1650630176782,1.5945066901328593
13.5987593637367,1.596153393129401
13.6466601565215,1.5980506086814261
13.7120412782681,1.5995313168917493
13.8535961504071,1.6004401470160832
13.8803550959406,1.6008434882488993
13.892300103333,1.6011917491709553
13.9084907673678,1.6014869052215839
13.9376585214935,1.6019553175508132
13.9496256802394,1.6021865366526664
13.9606106828601,1.6024177557545196
13.9633207389461,1.6026489748563728
14.0211492207022,1.602880193958226
14.1090990834546,1.6031114130600792
14.1768025364318,1.6033426321619324
14.2331173479435,1.6035738512637856
14.2462270395395,1.6038050703656388
