lambda_theta,sigma_theta_kPa,lambda_z,sigma_z_kPa,stress_ratio_sigmaTheta_over_sigmaZ,pressure_kPa,od_mm,length_mm,F_transducer_mN,F_vessel_mN
0.761973985870938,-0.010005636815638,1.146,2.27451730501416,-0.00439901547180171,0.0147800603076923,7.27078181818182,25.212,79.0436837703496,79.143064251216
0.764948444031209,0.000850539506418406,1.146,2.42508506313813,0.000350725638183505,0.00145586554395061,7.28223669914935,25.212,84.3721843575376,84.3821511243286
0.767922902191481,0.0121199129389343,1.146,2.42772573036192,0.00499229084544387,0.0114473938660996,7.29376407295118,25.212,84.3951524578524,84.4740345737521
0.770897360351752,0.0237845714300762,1.146,2.43448693912471,0.00976984967462082,0.039525440870293,7.30536563537647,25.212,84.4275429261929,84.709294502683
0.773871818512024,0.0358266029280106,1.146,2.51674236291565,0.0142353080934774,0.0428292849053704,7.31702485418467,25.212,87.2602594096372,87.5714166222842
0.776846276672295,0.0482280953809038,1.146,2.58705174326073,0.0186421069878243,0.045344539062025,7.32872184160609,25.212,89.6828420721226,90.0178696757944
0.779820734832567,0.0609711367369225,1.146,2.62006663326633,0.0232708343989375,0.04539788541331,7.34053673929527,25.212,90.8250232449461,91.1666406942433
0.782795192992838,0.0740378149442331,1.146,2.65308152327194,0.0279063475037605,0.0454512317645949,7.35235163698444,25.212,91.9672044177695,92.3154117126922
0.785769651153109,0.087410217951002,1.146,2.67883774545282,0.0326299038078645,0.0475452483841477,7.36425521752611,25.212,92.8398726051104,93.2116134441258
0.788744109313381,0.101070433705396,1.146,2.69559091611374,0.0374947226232347,0.0521703437090587,7.37626879294692,25.212,93.3782591649979,93.7945491110059
0.791718567473652,0.115000550155581,1.146,2.71234408677465,0.0423989532582984,0.0567954390339697,7.38828236836773,25.212,93.9166457248853,94.377484777886
0.794693025633924,0.129182655249724,1.146,2.72909725743557,0.0473353065368991,0.0614205343588808,7.40029594378854,25.212,94.4550322847728,94.960420444766
0.797667483794195,0.143598836935991,1.146,2.74177554605529,0.0523743955418205,0.0646176302513203,7.41247274692235,25.212,94.8605304569701,95.4015683791492
0.800641941954466,0.158231183162548,1.146,2.75245510834547,0.0574872893231901,0.0671142935826713,7.42472961311674,25.212,95.2008469830041,95.7731695459739
0.803616400114738,0.173061781877564,1.146,2.76313467063564,0.0626324093851537,0.0696109569140223,7.43698647931112,25.212,95.5411635090381,96.1447707127986
0.806590858275009,0.188072721029202,1.146,2.77381423292582,0.0678029259482252,0.0721076202453734,7.44924334550551,25.212,95.8814800350721,96.5163718796233
0.809565316435281,0.203246088565631,1.146,2.73283832758712,0.0743717937917979,0.0977858590280394,7.46150804301903,25.212,94.2155647151949,95.0905930113671
0.812539774595552,0.219201511717282,1.146,2.27944623837665,0.0961643701118351,0.29360354390374,7.47392651523442,25.212,76.6502436308394,79.3145691630217
0.815514232755823,0.237112433914691,1.146,2.35678950144593,0.100608235809443,0.226360383587833,7.48640975443568,25.212,79.9202555557893,82.0057699839595
0.818488690916095,0.255675493233232,1.146,2.24083412053802,0.11409835779002,0.336743996321469,7.49892170051888,25.212,74.8153905871502,77.9710395639102
0.821463149076366,0.273443001361487,1.146,2.44734994771231,0.111730241773185,0.191070349345321,7.51151155581794,25.212,83.3286885327101,85.1568698686156
0.824437607236638,0.288967269988038,1.146,2.2333084655544,0.129389770578022,0.340497460196154,7.52413431945653,25.212,74.4172530976608,77.709180313779
0.827412065396909,0.301012944970704,1.146,2.17111269225732,0.138644551268198,0.344048892573885,7.53684216111194,25.212,72.1665368949479,75.5450446216243
0.830386523557181,0.311161045727665,1.146,2.11097153268666,0.147401819924898,0.347539766637009,7.54955514783905,25.212,69.9877937482525,73.4524003293384
