lambda_theta,sigma_theta_kPa,lambda_z,sigma_z_kPa,stress_ratio_sigmaTheta_over_sigmaZ,pressure_kPa,od_mm,length_mm,F_transducer_mN,F_vessel_mN
0.777940646417081,-0.014380668266605,1.037,0.526525339303135,-0.0273123954217247,0.0158949138461538,7.55668531468531,22.814,20.1447792832168,20.2464438669129
0.781044006265477,-0.00847516989351221,1.037,0.481282253474188,-0.0176095624393654,0.00713923547493238,7.56810921771112,22.814,18.4601114926646,18.5067144954566
0.784147366113872,-0.00242275008260073,1.037,0.451298304443132,-0.0053684005872573,0.0057100019420233,7.57960447586993,22.814,17.3156691490716,17.3537436968068
0.787250725962268,0.00377201792443675,1.037,0.427734359927631,0.00881859929390509,0.00699359013701407,7.59117215093147,22.814,16.400046753033,16.4476409049686
0.790354085810664,0.0101045608859075,1.037,0.406092196102923,0.0248824305979683,0.00756812696034596,7.60281299396247,22.814,15.5628216874411,15.6154362182665
0.79345744565906,0.0165703055601189,1.037,0.387206038847581,0.0427945432086651,0.0130000785781858,7.61453643001379,22.814,14.7968160487349,14.8892080689469
0.796560805507456,0.0231646787053781,1.037,0.369454329287581,0.0626997083781548,0.0179857425064161,7.62631993254294,22.814,14.0763435029452,14.2066027614342
0.799664165355852,0.0298831070799925,1.037,0.342615043204353,0.0872206509104408,0.0232252756535284,7.6381614985045,22.814,13.0032240796929,13.1745534780487
0.802767525204248,0.0367210174422693,1.037,0.32121833396708,0.114317937549706,0.0347076427772274,7.65010422849866,22.814,12.0898259914859,12.3517872402785
0.805870885052644,0.0436738365505158,1.037,0.295169215739072,0.147962030664889,0.0477051153423944,7.66208269569128,22.814,10.9838185640372,11.3501222288966
0.80897424490104,0.0507369911630394,1.037,0.258019690889166,0.196639996692476,0.0643175509318437,7.67414642998643,22.814,9.41825524005938,9.92161401967806
0.812077604749436,0.057905908038147,1.037,0.199845871052434,0.289752836689602,0.0791278400248273,7.68626276613657,22.814,7.05491074220037,7.6846599931023
0.815180964597832,0.0651760139341464,1.037,0.120988914352513,0.538694096752121,0.0917607627008781,7.69843761717485,22.814,3.90959375621455,4.65237867981617
0.818284324446228,0.0725427356093448,1.037,0.0792035379181445,0.915902717430583,0.0971103267487669,7.71069472803131,22.814,2.24503714600784,3.0456083778285
0.821387684294624,0.0800014998220493,1.037,0.08148807376463,0.981757159374333,0.105099456541858,7.72301490077918,22.814,2.25140657974223,3.1334554828492
0.82449104414302,0.0876484481686825,1.037,0.302630751044697,0.289621751478049,0.125067034063246,7.73539391807218,22.814,10.5677947749143,11.6370401499339
0.827594403991415,0.0956586011466547,1.037,0.39376479115855,0.242933353348339,0.131271815738189,7.74783641990315,22.814,13.9999272989262,15.141411335511
0.830697763839811,0.103931803612993,1.037,0.453848432094058,0.229001129591769,0.154214113904146,7.76036837209376,22.814,16.0866354415091,17.4518035858262
0.833801123688207,0.11235732051357,1.037,0.419697763385261,0.267710076907014,0.161095417924167,7.77295834725276,22.814,14.6870532113517,16.1386101924269
0.836904483536603,0.12082441679426,1.037,0.385547094676464,0.31338432700589,0.167976721944188,7.78554832241176,22.814,13.2874709811942,14.8254167990276
0.840007843384999,0.129222357400935,1.037,0.352149646246177,0.36695296666747,0.172670638398012,7.7983038809941,22.814,11.9318253047829,13.541186934921
0.843111203233395,0.137440407279468,1.037,0.318858824101823,0.431038431088169,0.177054907038661,7.8110828796589,22.814,10.582399311612,12.2610571642985
0.846214563081791,0.145367831375734,1.037,0.285568001957469,0.509048038923437,0.18143917567931,7.8238618783237,22.814,9.23297331844115,10.9809273936761
0.849317922930187,0.152899251282167,1.037,0.252454528599772,0.605650657685627,0.185738404087436,7.83665851980928,22.814,7.89076573361633,9.7076172041561
0.852421282778583,0.160233707996177,1.037,0.221300840762388,0.724053769719842,0.189097898880883,7.84965012256493,22.814,6.62832487526876,8.50966651695512
0.855524642626979,0.167497411193911,1.037,0.190147152925004,0.880883087741913,0.19245739367433,7.86264172532059,22.814,5.36588401692119,7.31171582975414
0.858628002475375,0.174658884216858,1.037,0.15899346508762,1.09852869814872,0.195816888467777,7.87563332807625,22.814,4.10344315857362,6.11376514255316
0.861731362323771,0.181686650406507,1.037,0.130512786687199,1.39209846803713,0.200252729121911,7.88871005390818,22.814,2.93024788447798,5.01859950952038
0.864834722172167,0.188549233104346,1.037,0.10474299155071,1.8001131179556,0.205780166363618,7.90187310892387,22.814,1.84756271385703,4.02767529040622
0.867938082020563,0.195215155651867,1.037,0.078973196414219,2.47191660608432,0.211307603605325,7.91503616393956,22.814,0.764877543236002,3.03675107129199
0.871041441868958,0.201652941390556,1.037,0.0963358879196076,2.0932276200001,0.216765156389315,7.92832025665867,22.814,1.33701026520461,3.70439749341411
0.874144801717354,0.207831113661905,1.037,0.117856390770146,1.76342676289176,0.222215972571412,7.94161601696237,22.814,2.06866127938514,4.53192395876494
0.87724816156575,0.213718195807401,1.037,0.167034331931995,1.27948663807877,0.233371252949912,7.95496010172733,22.814,3.79752956319636,6.42296006073396
0.880351521414146,0.21923595275077,1.037,0.198545472717157,1.10421028367183,0.234889447837171,7.96837032684238,22.814,4.95341017973814,7.6346558623711
0.883454881262542,0.22415190067483,1.037,0.291855695312291,0.768023047948349,0.256796422289581,7.98187904731,22.814,8.24815581571756,11.2227076482204
0.886558241110938,0.228583590582012,1.037,0.300351918757284,0.761052539726681,0.255027423919746,7.99539580790583,22.814,8.55210377615503,11.549412363491
0.889661600959334,0.232702676732327,1.037,0.308708802515596,0.753793461139063,0.253503924488831,8.00892454850239,22.814,8.84770752459076,11.8707590590535
0.89276496080773,0.236680813385783,1.037,0.315345410826848,0.750544657571507,0.255011333243266,8.0226011931283,22.814,9.04029436970473,12.1259561172204
0.895868320656126,0.240689654802391,1.037,0.3219820191381,0.747525142697976,0.2565187419977,8.03627783775421,22.814,9.23288121481869,12.3811531753872
0.898971680504522,0.244900855242161,1.037,0.328618627449353,0.745243375711881,0.258026150752135,8.04995448238012,22.814,9.42546805993265,12.636350233554
0.902075040352918,0.249486068965102,1.037,0.335631290702185,0.743333759028081,0.259052212611299,8.06371330097932,22.814,9.63752276074398,12.906007707388
0.905178400201314,0.254616950231224,1.037,0.343014634689751,0.742291798895165,0.25960380651094,8.07755311920234,22.814,9.8687671018331,13.1899189428704
0.90828176004971,0.260465153300537,1.037,0.350397978677318,0.743340912763653,0.26015540041058,8.09139293742535,22.814,10.1000114429222,13.4738301783529
0.911385119898106,0.267289964387953,1.037,0.359051906375078,0.744432656231974,0.26176945280162,8.10527958111485,22.814,10.3652001644089,13.8065990847704
0.914488479746502,0.276051685394027,1.037,0.370387266092619,0.745305550879812,0.265625711035276,8.11926504497981,22.814,10.7020248967773,14.2424769183733
0.917591839594898,0.286662163173089,1.037,0.381722625810159,0.750969797938186,0.269481969268932,8.13325050884477,22.814,11.0388496291458,14.6783547519761
0.920695199443293,0.298729742198496,1.037,0.394050168891473,0.758100784574897,0.2743803977029,8.14727017603074,22.814,11.3979128240214,15.1523849465022
0.923798559291689,0.311862766943604,1.037,0.409068703393458,0.762372590121229,0.282105391437515,8.16138260917785,22.814,11.8172909909082,15.7298916552205
0.926901919140085,0.325669581881769,1.037,0.424087237895445,0.767930634974826,0.289830385172129,8.17549504232497,22.814,12.2366691577951,16.3073983639388
0.930005278988481,0.339758531486346,1.037,0.434274035915209,0.782359762241652,0.298075941494434,8.18969334439194,22.814,12.4566610155211,16.6991106309376
