lambda_theta,sigma_theta_kPa,lambda_z,sigma_z_kPa,stress_ratio_sigmaTheta_over_sigmaZ,pressure_kPa,od_mm,length_mm,F_transducer_mN,F_vessel_mN
0.706208533498276,0.161352224226873,1.03419047619048,0.533235193699534,0.302591100762548,0.291900388571429,7.49780086580086,22.7521904761905,18.9268769530303,20.5601606929971
0.707971448114222,0.162047177844072,1.0349619047619,0.566027694393238,0.286288426254091,0.290844044,7.50058268398268,22.7691619047619,20.1630242893939,21.8082867912516
0.709724838168132,0.162730974129936,1.03573333333333,0.598864881143918,0.271732371113659,0.289787699428571,7.5033645021645,22.7861333333333,21.3991716257576,23.0562740576137
0.711468859320501,0.163403684568631,1.03650476190476,0.631746749136728,0.258653779844407,0.288731354857143,7.50614632034632,22.8031047619048,22.6353189621212,24.3041226168308
0.713203663036058,0.164065378479825,1.03727619047619,0.664673293553844,0.246836122454398,0.287675010285714,7.50892813852814,22.8200761904762,23.8714662984848,25.551832593165
0.714929396741109,0.164716123098655,1.03804761904762,0.69764450957446,0.236103231428175,0.286618665714286,7.51170995670996,22.8370476190476,25.1076136348485,26.799404110394
0.716646203973364,0.165355983651904,1.03881904761905,0.73066039237479,0.226310315130761,0.285562321142857,7.51449177489177,22.854019047619,26.3437609712121,28.0468372918139
0.718354224524686,0.165985023430616,1.03959047619048,0.763720937128066,0.217337269886556,0.284505976571429,7.51727359307359,22.8709904761905,27.5799083075758,29.2941322602401
0.720053594577152,0.166603303859333,1.0403619047619,0.79682613900454,0.209083632807863,0.283449632,7.52005541125541,22.8879619047619,28.8160556439394,30.5412891380097
0.721744446832823,0.167210884562163,1.04113333333333,0.829975993171483,0.201464724206325,0.282393287428571,7.52283722943723,22.9049333333333,30.052202980303,31.7883080469831
0.723426910637556,0.167807823425845,1.04190476190476,0.863170494793184,0.194408664844425,0.281336942857143,7.52561904761905,22.9219047619048,31.2883503166667,33.0351891085454
0.726195273565027,0.171910531047517,1.04266666666667,0.872988872979681,0.196921789461935,0.284974674285714,7.53157142857143,22.9386666666667,31.5890875833333,33.3865429677206
0.729030580402544,0.176136557496059,1.04352380952381,0.893456226355659,0.197140668227818,0.288612405714286,7.53752380952381,22.9575238095238,32.2914305166667,34.1412290001952
0.729453927989927,0.176419892871605,1.04438095238095,0.901245647846933,0.195751173160248,0.288307674285714,7.53652380952381,22.9763809523809,32.5571440333333,34.4106179252529
0.730022908736235,0.176914398649204,1.0452380952381,0.928873063659165,0.190461329508549,0.2881934,7.53595238095238,22.9952380952381,33.57656865,35.4363818299222
0.730674138879003,0.176757030534025,1.04619047619048,0.96151660344425,0.18383149068967,0.286898291428571,7.53538095238095,23.0161904761905,34.7888573833333,36.6483358993614
0.730930212933255,0.176997954303977,1.04714285714286,0.970763329704641,0.182328636535776,0.286669742857143,7.53366666666666,23.0371428571428,35.1050051,36.967123760603
0.73118447888363,0.176227882051977,1.04809523809524,0.959247544917993,0.183714707413761,0.284809611428571,7.53195238095238,23.0580952380952,34.64129065,36.4954045365241
0.731436946862519,0.17545204500264,1.04904761904762,0.941822698860089,0.186289887910956,0.28294948,7.53023809523809,23.0790476190476,33.9538911833333,35.7999305557252
0.732241257820498,0.176158675483484,1.05,0.921437609664649,0.19117808263502,0.282911388571429,7.53014285714285,23.1,33.1380713,34.9932974973831
