lambda_theta,sigma_theta_kPa,lambda_z,sigma_z_kPa,stress_ratio_sigmaTheta_over_sigmaZ,pressure_kPa,od_mm,length_mm,F_transducer_mN,F_vessel_mN
1.17458883919832,1.6208752563284,1.05202597402597,1.19121341090893,1.36069258579924,0.84393176,9.22131601731602,23.1445714285714,20.7779988863636,45.1514129115868
1.17273515267647,1.61560230707112,1.05308051948052,1.20106568868091,1.34514067156932,0.843181012571428,9.21100822510822,23.1677714285714,21.2213486177273,45.4792626541769
1.17088003059138,1.61032940794405,1.05413506493506,1.21094174903475,1.32981574813788,0.842430265142857,9.20070043290043,23.1909714285714,21.6646983490909,45.8073560866009
1.1690234672269,1.60505659324937,1.05518961038961,1.22084161095454,1.31471321000799,0.841679517714285,9.19039264069264,23.2141714285714,22.1080480804545,46.1356931956454
1.16716545680237,1.59978389716961,1.05624415584416,1.23076529338457,1.29982857476444,0.840928770285714,9.18008484848485,23.2373714285714,22.5513978118182,46.4642739666484
1.16530599347193,1.59451135376718,1.0572987012987,1.24071281522942,1.28515747898706,0.840178022857143,9.16977705627705,23.2605714285714,22.9947475431818,46.793098383507
1.16344507132379,1.58923899698384,1.05835324675325,1.25068419535386,1.27069567432584,0.839427275428571,9.15946926406926,23.2837714285714,23.4380972745454,47.122166428684
1.16158268437953,1.58396686064018,1.05940779220779,1.26067945258292,1.25643902373034,0.838676528,9.14916147186147,23.3069714285714,23.8814470059091,47.4514780832156
1.15971882659334,1.5786949784351,1.06046233766234,1.27069860570186,1.24238349782647,0.837925780571428,9.13885367965368,23.3301714285714,24.3247967372727,47.7810333267182
1.15785349185128,1.57342338394527,1.06151688311688,1.28074167345618,1.22852517143388,0.837175033142857,9.12854588744588,23.3533714285714,24.7681464686364,48.1108321373953
1.15598667397053,1.5681521106246,1.06257142857143,1.29080867455162,1.21486022021762,0.836424285714285,9.11823809523809,23.3765714285714,25.2114962,48.440874492045
1.15655128415,1.57213211846061,1.06357142857143,1.30032478214451,1.20903034384058,0.836779805714285,9.11890476190476,23.3985714285714,25.4753417833333,48.752109349024
1.15711469763882,1.57732253238913,1.06457142857143,1.31078165440962,1.2033449866214,0.837776531428571,9.11957142857143,23.4205714285714,25.7559987666667,49.0979977498266
1.15381202478741,1.56808869879401,1.06557142857143,1.32884565989774,1.18003824380529,0.837262297142857,9.10295238095238,23.4425714285714,26.5699507166667,49.7279102121951
1.15050494346915,1.552852941422,1.06657142857143,1.34217589490718,1.15696679348379,0.833522988571428,9.08633333333333,23.4645714285714,27.2937748833333,50.1796609558937
1.14749262595087,1.5382063536307,1.06757142857143,1.3610567546474,1.13015592360746,0.829586874285714,9.07104761904762,23.4865714285714,28.2118641166667,50.837891093007
1.1444766087743,1.52702216135184,1.06857142857143,1.40674342228742,1.0855015471612,0.827491845714285,9.0557619047619,23.5085714285714,30.0774625333333,52.4951968672922
1.14145685665835,1.51567226119948,1.06957142857143,1.43273450436653,1.05788773606009,0.825288891428571,9.04047619047619,23.5305714285714,31.2075622,53.4151140996066
1.14064173527243,1.51324991684628,1.07057142857143,1.46321248254809,1.03419697063481,0.824419137142857,9.035,23.5525714285714,32.3516713666667,54.5004366921617
1.13986562833427,1.51489786541861,1.07166666666667,1.47743953450106,1.0253535458087,0.825625365714285,9.02952380952381,23.5766666666667,32.82565945,54.9741125130722
1.13721251780575,1.50994229311014,1.0727619047619,1.49284349259733,1.01145384670101,0.826234828571428,9.01571428571428,23.6007619047619,33.45608695,55.490567977013
1.13455647738862,1.50192065287607,1.07385714285714,1.50697839191406,0.996643787950029,0.825168268571428,9.00190476190476,23.6248571428571,34.0827785833333,55.9588458217649
1.13189748379756,1.49180218030659,1.07495238095238,1.52096966318519,0.980823100167878,0.82293992,8.98809523809524,23.6489523809524,34.7332863666667,56.4208415099244
1.13181662444068,1.49242716484809,1.07604761904762,1.53605171475146,0.971599556522465,0.822489171428571,8.98571428571428,23.6730476190476,35.2432321666667,56.9223183770235
1.13175472761419,1.49209422887314,1.07719047619048,1.55374105671741,0.960323615329753,0.821441657142857,8.98333333333333,23.6981904761905,35.8605841333333,57.5167542627136
1.12968175928449,1.48807214545094,1.07804761904762,1.57238177688518,0.946380940892575,0.82182892,8.97257142857143,23.7170476190476,36.5946819333333,58.1605213188033
1.12863646494589,1.48375988154388,1.079,1.5945305002468,0.930530887502136,0.820324308571428,8.96619047619047,23.738,37.4483274666667,58.9277175185508
1.12755093598235,1.47919014164441,1.07985714285714,1.65211754489209,0.89532984273285,0.818819697142857,8.95980952380952,23.7568571428571,39.6169980666667,61.0074498251943
1.12713200695528,1.48447926334302,1.08071428571429,1.71382288213594,0.866180092946894,0.821701948571428,8.95638095238095,23.7757142857143,41.7856686666667,63.235837992318
1.12844057764981,1.49496313312943,1.08166666666667,1.77938016574217,0.840159490316614,0.8245842,8.96042857142857,23.7966666666667,43.9977687166667,65.5969327031317
1.12847216170218,1.49439377239629,1.08252380952381,1.84027420746024,0.812049512153244,0.823498594285714,8.959,23.8155238095238,46.2098687666667,67.7880772234088
1.12526272001338,1.4845049664755,1.08347619047619,1.88615221910638,0.787054698681123,0.822412988571428,8.94304761904762,23.8364761904762,48.0250329833333,69.4169615556466
1.12200938968259,1.47624529049784,1.08433333333333,1.93261613088583,0.76385851639414,0.822368548571428,8.92709523809524,23.8553333333333,49.8401972,71.0707707026757
1.1167605233888,1.46089691792158,1.08528571428571,1.96327322518488,0.744112892276628,0.821505142857143,8.90219047619047,23.8762857142857,51.18651015,72.1348097737943
