model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
"a: NeoHookean+4Fib (no rec, no disp)",0.9304925737759839,0.3719589019218701,2.8336329212387428,3.1659330269371635,5.999565948175906,3777.917041136706,4048.062535229362
"b: Quad+4Fib (no rec, no disp)",0.9342717067900077,0.5445488451509455,2.6795677183672555,2.295913209670101,4.975480928037356,3397.2927817006916,3678.6943380472085
"c: Quad+4Fib (rec, no disp)",0.9389314062169895,0.825341411536457,2.489604164590745,0.8804477849412456,3.3700519495319905,2596.677367848832,2878.078924195349
"d: Quad+4Fib (no rec, disp)",0.9343482507909251,0.5446736848851778,2.6764472230086174,2.2952838969724296,4.9717311199810466,3399.743431815812,3692.4010504161897
"e: Quad+4Fib (rec, disp)",0.9388848479614892,0.8364253458759686,2.4915022208518933,0.8245740628213954,3.316076283673288,2567.497506766062,2860.1551253664393
f: Combined Eq (Quad+4Fib+rec+disp+cross),0.9563945725390571,0.9476705343331745,1.777677314648183,0.26379099097742037,2.0414683056256036,1586.590425093627,1924.272292709447
g: Combined Eq (Quad+4Fib+no rec+no disp+cross),0.9554065485222414,0.831831108195775,1.8179564262930392,0.8477334529470312,2.6656898792400705,2130.851240233601,2457.27704559556
