model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
"b: Quad+4Fib (no rec, no disp)",0.6142666958739378,0.6487604278048951,11.134198323559009,3.705516596781162,1.9706629328982284,2522.181710546936,2762.190213962046
