term_idx,term_name,w
0,I₁-3,0.07139230377
1,I₂-3,0.02276303185
2,<E_θ>,0.1918476261
3,<E_z>,0.01522480492
4,<I₂-3>ln(1+<I₂-3>),0.003176747929
5,<I₄θ-1>,0.188854182
6,<I₄z-1>,0.01523683141
7,<I₄D1-1>,0.1468201865
8,<I₄D2-1>,0.1468201865
13,(<I₄θ-1>)³,0.001647770341
22,exp(<I₄z-1>)-1,0.01686167952
35,<I₂-3>·<E_z>,0.006463290538
42,I₈D1D2,0.2320632777
