model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
"b: Quad+4Fib (no rec, no disp)",0.875710102042193,0.38521303573243515,2.5970680667960853,2.290475515927655,1.2978482749681137,3360.647626241447,3642.049182587964
