model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
Base,0.9214509171766521,0.9908436407404896,1.204305325475926,0.4629415068700989,1.6672468323460246,2003.0101565651776,2326.457122337074
Base + Tweak,0.9600630972888312,0.9905711276084185,0.6123079084989443,0.476719651264316,1.0890275597632604,600.8343360979759,1484.09335801354
