term_idx,term_name,w
0,I₁-3,0.002448827549
1,I₂-3,0.002777016581
2,<E_θ>,0.002026389763
3,<E_z>,0.02707872595
4,<I₂-3>ln(1+<I₂-3>),0.003602384471
5,<I₄θ-1>,0.002024478962
6,<I₄z-1>,0.02708335019
7,<I₄D1-1>,0.1506361255
8,<I₄D2-1>,0.1506361255
13,(<I₄θ-1>)³,0.002778429425
22,exp(<I₄z-1>)-1,0.005305005394
35,<I₂-3>·<E_z>,0.02374980932
42,I₈D1D2,0.2805027154
