term_idx,term_name,w
0,I₁-3,0.005701325103
1,I₂-3,0.006584616082
2,<E_θ>,0.008998236869
3,<E_z>,0.006016913086
4,<I₂-3>ln(1+<I₂-3>),0.01563587461
5,<I₄θ-1>,0.009115498779
6,<I₄z-1>,0.006016843051
7,<I₄D1-1>,0.009149239219
8,<I₄D2-1>,0.009149239219
13,(<I₄θ-1>)³,0.00788260138
22,exp(<I₄z-1>)-1,0.01486161582
35,<I₂-3>·<E_z>,0.01102036644
42,I₈D1D2,0.1082896271
