lambda_theta,sigma_theta_kpa
0.5870329908545973,0.0646372492858339
0.5889425233106119,0.06664768681790938
0.5908520557666266,0.06865812434998486
0.5927615882226412,0.07066856188206033
0.5946711206786558,0.07267899941413569
0.5965806531346705,0.07468943694621116
0.5984901855906851,0.07669987447828663
0.5999759752321419,0.0782641774313707
0.6003997180466998,0.07943099335091397
0.6023092505027144,0.08468907158142491
0.6042187829587291,0.08994714981193586
0.6061283154147438,0.0952052280424468
0.6080378478707583,0.10046330627295744
0.6094619419609528,0.104384684048059
0.609947380326773,0.10543261191477474
0.6118569127827876,0.10955476709234316
0.6137664452388023,0.11367692226991157
0.61559464389852,0.11762350015972
0.615675977694817,0.11861276419623513
0.6175855101508316,0.14183843263051368
0.618477833902332,0.152691778182772
0.6186279546950488,0.155239031354972
0.6187780754877656,0.160588738259601
0.6189281962804825,0.172030852170393
0.6190783170731993,0.189337640859874
0.6192284378659161,0.219171768423308
0.6193785586586329,0.23679889421575
0.6194950426068463,0.23971335332980903
0.6214045750628608,0.2874903591351725
0.6226587299715312,0.318869645810104
0.6233141075188755,0.32062641764184135
0.6252236399748902,0.3257450135475266
0.6271331724309048,0.3308636094532118
0.6281103078696235,0.333482869178372
0.6290427048869195,0.3556972801901781
0.6303962026350298,0.387944439632273
0.6309522373429342,0.394012423142992
0.6328617697989488,0.4148510709676048
0.6345172815534346,0.432917601501072
0.6347713022549634,0.43833009023660435
0.636680834710978,0.47901702183749584
0.6385903671669927,0.5197039534383874
0.6402095235806846,0.554203763089448
0.6404998996230074,0.554927659892617
0.642409432079022,0.5596880541365761
0.6443189645350367,0.564448448380535
0.6462284969910513,0.5692088426244939
0.647180810608095,0.571582925477466
0.6481380294470659,0.5745303030962625
0.6500475619030806,0.5804099546389271
0.6519570943590952,0.5862896061815916
0.6538666268151099,0.5921692577242561
0.6545395401503842,0.594241228754318
0.6557761592711245,0.5959483477247532
0.6576856917271392,0.5985844052024776
0.6595952241831539,0.601220462680202
0.6615047566391685,0.6038565201579263
0.6634142890951831,0.6064925776356506
0.664885413663272,0.608523424980591
0.6653238215511977,0.6095138248166797
0.6672333540072124,0.6138276172541084
0.6691428864632271,0.6181414096915371
0.6710524189192417,0.6224552021289658
0.6729619513752564,0.6267689945663946
0.674871483831271,0.6310827870038233
0.6751984238357696,0.631821371631938
0.6767810162872856,0.6343434561261905
0.6786905487433003,0.6373865656734229
0.6806000811993149,0.6404296752206554
0.6825096136553296,0.6434727847678878
0.6844191461113442,0.6465158943151202
0.6863286785673589,0.6495590038623528
0.6882382110233736,0.6526021134095852
0.6883592412872597,0.652794992221556
0.6901477434793881,0.6573708823615401
0.6920572759354028,0.6622564289244203
0.6939668083914174,0.6671419754873005
0.6958763408474321,0.6720275220501808
0.6977858733034468,0.676913068613061
0.6996954057594614,0.6817986151759412
0.7016049382154761,0.6866841617388215
0.7023020946170782,0.688467839230612
0.7035144706714906,0.6914071461400947
0.7054240031275053,0.6960366519121838
0.70733353558352,0.7006661576842729
0.7092430680395346,0.705295663456362
0.7111526004955493,0.7099251692284511
0.7130621329515638,0.7145546750005399
0.7149716654075786,0.7191841807726292
0.7168811978635932,0.7238136865447181
0.7187907303196078,0.7284431923168072
0.7188462922409089,0.728577897665523
0.7207002627756225,0.7505330163447569
0.7226097952316372,0.7731461112719249
0.7245193276876518,0.795759206199093
0.7264288601436664,0.8183723011262597
0.7283383925996811,0.840985396053429
0.7302479250556957,0.8635984909805957
0.7321574575117104,0.8862115859077637
0.734066989967725,0.9088246808349317
0.7355242353817228,0.926081695124015
0.7359765224237397,0.927041617720935
0.7378860548797543,0.9310943611864717
0.7397955873357689,0.9351471046520081
0.7417051197917837,0.9391998481175451
0.7436146522477982,0.9432525915830816
0.7455241847038129,0.9473053350486182
0.7474337171598275,0.951358078514155
0.7493432496158422,0.9554108219796917
0.7512527820718569,0.9594635654452284
0.752979876990052,0.963129108087371
0.7531623145278714,0.9635088265574712
0.7550718469838862,0.9674832539229747
0.7569813794399007,0.9714576812884778
0.7588909118959154,0.9754321086539811
0.7608004443519301,0.9794065360194844
0.7627099768079447,0.9833809633849877
0.7646195092639594,0.987355390750491
0.7665290417199739,0.9913298181159941
0.7684385741759887,0.9953042454814975
0.7703481066320033,0.9992786728470007
0.7722576390880179,1.003253100212504
0.7724113641816537,1.00357305770628
0.7741671715440326,1.0104276965944543
0.7760767040000472,1.0178824753541782
0.7779862364560619,1.025337254113902
0.7798957689120765,1.0327920328736255
0.7818053013680912,1.0402468116333499
0.7837148338241058,1.0477015903930733
0.7856243662801204,1.0551563691527972
0.7875338987361351,1.0626111479125213
0.7894434311921498,1.0700659266722452
0.7913529636481644,1.077520705431969
0.7917311851937434,1.07899727522557
0.793262496104179,1.0986485551806109
0.7951720285601938,1.1231535440895646
0.7970815610162083,1.1476585329985152
0.798991093472223,1.1721635219074673
0.8009006259282376,1.1966685108164192
0.8028101583842523,1.2211734997253714
0.804719690840267,1.2456784886343235
0.8066292232962815,1.270183477543274
0.8085387557522963,1.2946884664522276
0.8104482882083108,1.3191934553611782
0.8123578206643255,1.3436984442701303
0.8128294641360894,1.34975103479204
0.8142673531203402,1.3608269201549714
0.8161768855763548,1.3755358182766406
0.8180864180323695,1.3902447163983096
0.819995950488384,1.404953614519978
0.8219054829443988,1.419662512641648
0.8238150154004134,1.434371410763316
0.825724547856428,1.4490803088849853
0.8276340803124427,1.4637892070066545
0.8295436127684573,1.4784981051283235
0.831453145224472,1.4932070032499927
0.8320808409591973,1.49804206776246
0.8333626776804866,1.50841523502731
0.8352722101365013,1.5238679828187593
0.8371817425925159,1.539320730610207
0.8390912750485305,1.5547734784016556
0.8410008075045452,1.5702262261931041
0.8429103399605599,1.5856789739845527
0.8448198724165745,1.6011317217760013
0.8467294048725891,1.616584469567449
0.8486389373286038,1.6320372173588984
0.8505484697846184,1.647489965150346
0.8514715710395278,1.65496009263268
0.8524580022406331,1.6565663791241243
0.8543675346966477,1.6596758267831544
0.8562770671526624,1.6627852744421845
0.858186599608677,1.6658947221012146
0.8600961320646916,1.6690041697602442
