lambda_z,sigma_z_kpa
1.536,26.035759893375502
1.538,26.097261074893446
1.538,26.169564101248213
1.538,26.241955039308706
1.54,26.321808999898646
1.54,26.40037187153614
1.542,26.460912658182107
1.542,26.52141402257421
1.542,26.539754450990234
1.544,26.55490373102239
1.544,26.537101372041104
1.546,26.521278198612453
