model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
f: Combined Eq (Quad+4Fib+rec+disp+cross),0.9010060774034735,0.9240500971483812,3.345703531878623,1.5399163786594623,0.5040640618226899,4813.022983858511,5160.633358888404
