term_idx,term_name,w
0,I₁-3,0.001103380758
1,I₂-3,0.01610949035
4,<I₂-3>ln(1+<I₂-3>),0.3726484848
13,(<I₄θ-1>)³,0.001825218041
35,<I₂-3>·<E_z>,0.002950835251
42,I₈D1D2,0.02407525525
