term_idx,term_name,w
0,I₁-3,0.05248648384
1,I₂-3,0.06690532263
4,<I₂-3>ln(1+<I₂-3>),0.0301113525
13,(<I₄θ-1>)³,0.2403784371
35,<I₂-3>·<E_z>,0.001701910964
42,I₈D1D2,0.02334924561
