model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
f: Combined Eq (Quad+4Fib+rec+disp+cross),0.8434197212174372,0.9871840254125838,0.7866172255328989,0.03794001995758366,0.5804017087990251,-555.9010328863246,-198.87337520509652
