model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
f: Combined Eq (Quad+4Fib+rec+disp+cross),0.9347946961522815,0.9287663746602245,1.1989042338164022,0.9142112700156196,0.11982833454315306,2198.886907193838,2542.922260438188
