model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
Base,0.7135949029973051,0.9579802588470819,2.1304968118305405,0.14685566192036095,2.277352473750901,1266.918177989668,1540.0986378892635
Base + Tweak,0.714176904327843,0.9572644994900606,2.1261674476112287,0.14935718409224952,2.2755246317034783,1445.7836246547345,2191.776418995937
