model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
"b: Quad+4Fib (no rec, no disp)",0.711851526210612,0.9821043662366432,8.575890768167545,0.26575032361124135,1.1733556252315602,6553.418082230892,6853.0821986359715
