lambda_z,sigma_z_kpa
1.36,10.797172801591373
1.3607568922305766,10.862601753571099
1.361513784461153,10.897806013188056
1.362,10.939553672422079
1.3622706766917294,10.937614402308101
1.363027568922306,10.98202519622299
1.3637844611528822,11.031016444100539
1.364,11.049539238998614
1.3645413533834587,11.077136306790258
1.3652982456140352,11.12037586676658
1.366,11.159032146585279
1.3660551378446115,11.161734303282856
1.366812030075188,11.203027632062948
1.3675689223057645,11.244237194899508
1.368,11.26796201532637
1.368325814536341,11.285372791271179
1.3690827067669173,11.326437302224692
1.3698395989974939,11.367414754609838
1.37,11.376399225077588
1.3705964912280704,11.408327099258806
1.3713533834586467,11.449162420005546
1.372,11.484273395983232
1.3721102756892232,11.489917875001257
1.3728671679197997,11.53060526281823
1.373624060150376,11.571206748405322
1.374,11.591654907899006
1.3743809523809525,11.611738108923163
1.375137844611529,11.652199187580093
1.3758947368421053,11.69257450119984
1.376,11.69847338096921
1.3766516290726818,11.732881747640851
1.3774085213032583,11.773108991138127
1.378,11.80479919504954
1.3781654135338346,11.813259367524838
1.378922305764411,11.853344636175368
1.3796791979949876,11.893342689465873
1.38,11.910561970284297
1.380436090225564,11.933269794530922
1.3811929824561404,11.973122795938384
1.381949874686717,12.012892188193966
1.382,12.01583208652918
1.3827067669172932,12.05259647271337
1.3834636591478697,12.09222028391406
1.384,12.120539163928493
1.3842205513784462,12.131767247603145
1.3849774436090225,12.171246006920793
1.385734335839599,12.210635982961833
1.386,12.224753582337934
1.3864912280701756,12.249959283350108
1.387248120300752,12.289208852460986
1.388,12.328404961901802
1.3880050125313284,12.328375674774106
1.3887619047619049,12.367474429908492
1.3895187969924814,12.40649016385972
1.39,12.431563682475797
1.3902756892230577,12.445432480116866
1.3910325814536342,12.484307807137927
1.3917894736842107,12.523094488075055
1.392,12.534159364204223
1.392546365914787,12.561813101833419
1.3933032581453635,12.600374314223663
1.394,12.636262386942775
1.39406015037594,12.638671697179479
1.3948170426065163,12.676720302700087
1.3955739348370928,12.714557984412401
1.396,12.737802370835103
1.3963308270676693,12.752209475174467
1.3970877192982456,12.789574781755
1.3978446115288221,12.826067234281467
1.398,12.834481762697049
1.3986015037593986,12.861708626794421
1.399358395989975,12.89658236444802
1.4,12.93229392434445
1.4001152882205514,12.93085793703433
1.400872180451128,12.964650396160863
1.4016290726817044,12.998162998727858
1.402,13.013594461160457
1.4023859649122807,13.031388922696223
1.4031428571428572,13.064400887145002
1.4038997493734338,13.097588537343702
1.404,13.098784711074968
1.40465664160401,13.131540424664758
1.4054135338345866,13.166263793868595
1.406,13.189546682583096
1.406170426065163,13.201680426390906
1.4069273182957394,13.237710166628993
1.4076842105263159,13.273882879674618
1.408,13.289021891626774
1.4084411027568924,13.309965511344625
1.4091979949874687,13.346042029927187
1.4099548872180452,13.382300826086436
1.41,13.388792736291947
1.4107117794486217,13.418458009877602
1.411468671679198,13.454701286723328
1.412,13.47667446507346
1.4122255639097745,13.491122004610435
1.412982456140351,13.527725981323723
1.4137393483709273,13.565333042774597
1.414,13.573733183959636
1.4144962406015038,13.604413323871297
1.4152531328320803,13.64383128278382
1.416,13.677600490448938
1.4160100250626566,13.681495005069607
1.4167669172932331,13.717133602131863
1.4175238095238096,13.750747073970588
1.418,13.801226151621918
1.418280701754386,13.78214771516314
1.4190375939849624,13.81140658326466
1.419794486215539,13.840313577110498
1.4205513784461155,13.868048870789247
1.4213082706766917,13.894912825195844
1.422,13.89902273273598
1.4220651629072683,13.92244735131149
1.4228220551378448,13.952629363702744
1.423578947368421,13.985096110389401
1.424,13.994783656822726
1.4243358395989976,14.019757652863975
1.425092731829574,14.056645815844208
1.4258496240601504,14.095759354825736
1.426,14.106643028278468
1.4266065162907269,14.135297366598564
1.4273634085213034,14.17484426379297
1.428,14.207736760387899
1.4281203007518797,14.213710738360293
1.4288771929824562,14.251520218432256
1.4296340852130327,14.289448402426657
1.43,14.313592265888948
1.430390977443609,14.328027271641417
1.4311478696741855,14.367375237073464
1.431904761904762,14.407554839970087
1.432,14.400314768253024
1.4326616541353383,14.448397674533249
1.4334185463659148,14.489865115235343
1.434,14.519021611664988
1.4341754385964913,14.532345841775172
1.4349323308270678,14.576228801306451
1.4356892230576441,14.62098734109032
1.436,14.640649732494204
1.4364461152882206,14.665416299618697
1.437203007518797,14.709293566398209
1.4379598997493734,14.752469961908043
1.438,14.76071937838348
1.43871679197995,14.794851120183175
1.4394736842105265,14.83681217060643
1.44,14.867563779620601
1.4402305764411027,14.878583054690667
1.4409874686716793,14.920185754420377
1.4417443609022558,14.961377269265059
1.442,14.970280000384799
1.442501253132832,15.00268425196358
1.4432581453634086,15.044314789171034
1.444,15.086467117286364
1.444015037593985,15.086616334257673
1.4447719298245614,15.129709594254871
1.4455288220551379,15.173165170794482
1.446,15.19675818753241
1.4462857142857144,15.216453196342995
1.4470426065162907,15.259352036444325
1.4477994987468672,15.301569928891638
1.448,15.318302542361568
1.4485563909774437,15.343349874215432
1.44931328320802,15.385228478488914
1.45,15.425955279713252
1.4500701754385965,15.427682093207213
1.450827067669173,15.470416146175735
1.4515839598997493,15.513234457752368
1.452,15.525831329293329
1.4523408521303258,15.556519793439508
1.4530977443609023,15.600522235182678
1.4538546365914788,15.64575263417872
1.454,15.654044914298234
1.4546115288220551,15.692507678320894
1.4553684210526316,15.740080997641032
1.456,15.776484064099812
1.4561253132832082,15.787292205841782
1.4568822055137844,15.833486327863193
1.457639097744361,15.87842175012705
1.458,15.912618396592217
1.4583959899749375,15.922261952693443
1.4591528822055138,15.965316771599802
1.4599097744360903,16.008331650960837
1.46,16.016644190405113
1.4606666666666668,16.050826058050554
1.461423558897243,16.092676111146172
1.462,16.114146417606047
1.4621804511278196,16.134504215937085
1.462937343358396,16.17695415264745
1.4636942355889724,16.220441740351458
1.464,16.237903161182494
1.464451127819549,16.26522880605455
1.4652080200501254,16.3109792488274
1.4659649122807017,16.356613796281753
1.466,16.35671702402016
1.4667218045112782,16.401291660508054
1.4674786967418547,16.444308076622846
1.468,16.485900375020584
1.4682355889724312,16.485438032842247
1.4689924812030075,16.52476549344502
1.469749373433584,16.56229045843117
1.47,16.586905797590905
1.4705062656641603,16.59917988900194
1.4712631578947368,16.636074921234876
1.4720200501253133,16.673327469833524
1.4727769423558899,16.711502094351165
1.473,16.700827633973617
1.4735338345864661,16.750598794787802
1.4742907268170427,16.790868424983735
1.475,16.830144200661596
1.4750476190476192,16.83203441047275
1.4758045112781955,16.874096751254847
1.476561403508772,16.917100981622283
1.477,16.953077932007524
1.4773182957393485,16.959477303416982
