lambda_theta,sigma_theta_kpa
0.5843525373983585,0.009526429960672066
0.584483087157642,-0.0232345614037089
0.5846136369169255,-0.0231747472063123
0.584744186676209,-0.0231333188948341
0.5848747364354925,-0.0024381306833396
0.585005286194776,-0.0024320420368161
0.5851358359540595,0.0058152352725598
0.585266385713343,0.0058475712260078
0.5853969354726265,0.0092588853714028
0.58552748523191,0.0139321753333691
0.5856580349911935,0.0301342725045239
0.585788584750477,0.0321193717337554
0.5859191345097605,0.0324038231037598
0.5860008758945834,0.0779317652935556
0.586049684269044,0.0326811180122783
0.5861802340283275,0.0384745415420386
0.586310783787611,0.0392606521773226
0.5864413335468945,0.0394092882485207
0.586571883306178,0.0396438191789214
0.5867024330654615,0.0403780820765985
0.586832982824745,0.0415877431613368
0.5869635325840286,0.0445106176778578
0.5870940823433121,0.0486408407363234
0.5872246321025956,0.0552247682947162
0.5873551818618791,0.0601888366823877
0.5874857316211626,0.0668989448644298
0.5876162813804461,0.0772793882207211
0.5876492143908082,0.11702479732320269
0.5877468311397296,0.078123859573482
0.5878773808990131,0.0892327938150225
0.5880079306582966,0.109167960189137
0.5881384804175801,0.117135840422858
0.5882690301768636,0.119869072638215
0.5883995799361471,0.128939559447317
0.5885301296954306,0.134308194036582
0.5886606794547141,0.136807508280131
0.5888231744106661,0.142054309898373
0.5892975528870331,0.15743616897977025
0.5897789737095163,0.184018422418888
0.5901755536422137,0.19421495348709
0.5903061034014973,0.199410953553411
0.5904366531607808,0.201221285529749
0.5905672029200643,0.210981789347358
0.5906977526793478,0.213044336886598
0.5908283024386313,0.224004868773627
0.5909458913832579,0.20460504805914553
0.5909588521979148,0.226206687409003
0.5910894019571983,0.252338636289248
0.5912199517164818,0.255934432847728
0.5913505014757653,0.257172539986591
0.5925942298794828,0.26517849928736814
0.5928638489264568,0.304426010956631
0.5942425683757077,0.3211228330965368
0.5947718157086543,0.33766791206369
0.5958909068719326,0.37428700522909614
0.5962960494723575,0.34126931622158
0.5967851218919187,0.349825553785075
0.5969156716512022,0.361201286834831
0.5970462214104857,0.364406219016264
0.5971767711697692,0.386539011512953
0.5973073209290527,0.395639987073839
0.5974378706883362,0.40112091049255
0.5975392453681574,0.42980204562113716
0.5975684204476197,0.401132135319027
0.5976989702069032,0.406530750335837
0.5978295199661867,0.425670274158547
0.5979600697254702,0.446452903440782
0.5980906194847537,0.503845439287319
0.5990671726227388,0.520725745637121
0.5991875838643823,0.4828883024510617
0.6008359223606071,0.5311550422509201
0.6009488222173378,0.537056290975
0.6024479252717493,0.555074190530519
0.602484260856832,0.5775167852784117
0.6026104444885796,0.559080756492948
0.6027409942478631,0.561347289259117
0.6028715440071466,0.574685007685026
0.6030020937664301,0.653031052863428
0.6041325993530569,0.6248981534257697
0.6046152058484073,0.666566688165199
0.6057809378492818,0.667582907365957
0.6065217651670726,0.727403702015436
0.6072942974910115,0.729164970059057
0.6074292763455067,0.6986497738855234
0.607695127149565,0.732856112917964
0.608145212700233,0.736185456331901
0.6090776148417315,0.7295050212075769
0.6093941329155871,0.748933460390907
0.6107259533379564,0.7689273564021198
0.611349411999923,0.775082109983862
0.6123742918341812,0.7993621517348536
0.6138826950223055,0.800319786222007
0.6140226303304062,0.8297066187326119
0.615670968826631,0.8603637641757718
0.6159097309329005,0.815569978154728
0.616040280692184,0.866757026837715
0.6161708304514675,0.881743709211773
0.616301380210751,0.888064059994967
0.6164828541501205,0.901765137667989
0.6173193073228559,0.8915191099861811
0.6183927884784227,0.922328841029429
0.6189676458190807,0.9206495515908336
0.6206159843153056,0.9480203915706769
0.6206711187483753,0.978217074912308
0.6222643228115305,0.9738587277658773
0.6233289528032591,1.02510305583571
0.6239126613077554,0.9985733447179284
0.6255609998039803,1.0142650149484809
0.6268798657066427,1.03117271716745
0.6272093383002051,1.0297942665556596
0.62885767679643,1.0435194318752998
0.6305060152926548,1.055222600191665
0.6311384767567069,1.03708298377705
0.6321543537888797,1.0655360751287688
0.6338026922851046,1.0763444113019303
0.6354510307813295,1.0892837790481538
0.6358394344788375,1.10609284595921
0.6370993692775543,1.1044345615049902
0.6387477077737792,1.121124490933206
0.640396046270004,1.148462787131626
0.6404291313824595,1.1263393212945
0.6420443847662289,1.1906340075826205
0.6436927232624539,1.2510597124838843
0.6441935381287587,1.17701674247956
0.6453410617586787,1.3226195468581776
0.646496020742673,1.19587333854997
0.6466646239889229,1.19610116734375
0.6467951737482064,1.27821043452859
0.6469257235074899,1.29376355134753
0.6469894002549036,1.396465436617632
0.647283804681592,1.3178156575083
0.6474143544408755,1.32493356229084
0.647544904200159,1.33540175900365
0.6480344373494605,1.34072203718787
0.6483273457422086,1.43840816729302
0.6486377387511284,1.4699774580025895
0.6488500384426373,1.46758526955244
0.6492074705754751,1.49422812660998
0.6493483430304932,1.50709327172011
0.6494788927897767,1.50922783695414
0.6496094425490602,1.52195821701765
0.6497399923083437,1.59031735378203
0.6498705420676272,1.60521788815957
0.6500010918269107,1.62613942330051
0.6501316415861942,1.6359891033748
0.6502621913454777,1.6421781364843
0.6502860772473533,1.541691421559758
0.6503927411047612,1.65335139441859
