lambda_z,sigma_z_kpa
1.334,6.7472704272095445
1.3348020050125313,6.841833579122809
1.3356040100250628,6.891331315350386
1.336,6.948784044571348
1.336406015037594,6.946889402685748
1.3372080200501253,7.008465621980525
1.338,7.086399336994577
1.3380100250626568,7.076020806072974
1.338812030075188,7.138296616167821
1.3396140350877195,7.19522361956925
1.34,7.222416342169925
1.3404160401002507,7.249396344662194
1.341218045112782,7.303302020925083
1.342,7.356606733347693
1.3420200501253134,7.356903388687818
1.3428220551378447,7.41026810032068
1.343624060150376,7.463327613290621
1.344,7.489198837277579
1.3444260651629074,7.516124146746012
1.3452280701754387,7.568652614042472
1.346,7.619964327209885
1.34603007518797,7.6208776630015445
1.3468320802005014,7.672865165667977
1.3476340852130326,7.724547469671491
1.348,7.74913152989431
1.3484360902255639,7.7759678114893305
1.3492380952380953,7.827119069819361
1.35,7.876472118581155
1.3500401002506266,7.877967799974773
1.350842105263158,7.928578093674777
1.3516441102756893,7.978883188711861
1.352,8.002214420020119
1.3524461152882206,8.02892733889215
1.353248120300752,8.078701388255752
1.354,8.126130107461504
1.3540501253132833,8.128173799607499
1.3548521303258145,8.177406884341075
1.355654135338346,8.226334770411729
1.356,8.248447507655007
1.3564561403508772,8.275002728954465
1.3572581453634085,8.323399569351638
1.358,8.36893829385093
1.35806015037594,8.371495661899726
1.3588621553884712,8.419351537666872
1.3596641604010025,8.466902214771098
1.36,8.48783079279897
1.360466165413534,8.51419398167628
1.3612681704260652,8.561213613107025
1.362,8.604896677749432
1.3620701754385967,8.60793338685145
1.362872180451128,8.654412053652168
1.3636741854636591,8.700585521789966
1.364,8.720364275452013
1.3644761904761906,8.746501097057596
1.3652781954887219,8.79218041810385
1.366,8.834005259157012
1.3660802005012531,8.837621635266865
1.3668822055137846,8.882919663510766
1.3676842105263158,8.928310641594685
1.368,8.946047955614132
1.368486215538847,8.97384289264025
1.3692882205513786,9.019135972001408
1.37,9.05763004640094
1.3700902255639098,9.063942213324664
1.370892230576441,9.10819469103288
1.3716942355889725,9.150976284051605
1.372,9.17518378707545
1.3724962406015038,9.192299434249408
1.3732982456140352,9.232911167926087
1.374,9.277738470842515
1.3741002506265665,9.27321321323134
1.3749022556390977,9.312915315691917
1.3757042606516292,9.351678022191978
1.376,9.356768999049851
1.3765062656641605,9.389914840566066
1.3773082706766917,9.428099324941337
1.378,9.46207233206283
1.3781102756892232,9.466483557554696
1.3789122807017544,9.505928999481963
1.3797142857142857,9.5461202440642
1.38,9.558542504648571
1.3805162907268171,9.586318345802837
1.3813182957393484,9.624559492022822
1.382,9.662639768489255
1.3821203007518799,9.660095242920391
1.382922305764411,9.693265051611379
1.3837243107769424,9.724068918095783
1.384,9.758408905034148
1.3845263157894738,9.75228807590208
1.385328320802005,9.779381647586892
1.3861303258145363,9.806188002843719
1.3869323308270678,9.833006841484405
1.387734335839599,9.859764116944106
1.388,9.845148019407727
1.3885363408521303,9.88799198066604
1.3893383458646618,9.918597867489872
1.39,9.941549850448457
1.390140350877193,9.95163084939186
1.3909423558897243,9.987047882359757
1.3917443609022557,10.024662442340503
1.392,10.035937278350074
1.392546365914787,10.062894341836914
1.3933483709273184,10.10074780160474
1.394,10.133779950697171
1.3941503759398497,10.138144470762056
1.394952380952381,10.17512327536391
1.3957543859649124,10.211543733371085
1.396,10.226470254778553
1.3965563909774437,10.247300965461793
1.397358395989975,10.283132411056904
1.398,10.312267471005352
1.3981604010025064,10.31940824722765
1.3989624060150376,10.356350640272428
1.3997644110275689,10.39409167615927
1.4,10.394123507522705
1.4005664160401003,10.432844424437569
1.4013684210526316,10.471897425799309
1.402,10.50097390180181
1.4021704260651628,10.510970598435465
1.4029724310776943,10.550263563526915
1.4037744360902256,10.589980022561639
1.404,10.611588746169785
1.404576441102757,10.629333464142508
1.4053784461152883,10.668036431317056
1.406,10.6970504454948
1.4061804511278195,10.706067863656866
1.406982456140351,10.74335201081135
1.4077844611528822,10.780069739762846
1.408,10.788411274201472
1.4085864661654135,10.817026567548377
1.409388471177945,10.853845826561287
1.41,10.880989854177274
1.4101904761904762,10.890230002307424
1.4109924812030075,10.926110503624857
1.411794486215539,10.961892661491706
1.412,10.978892150001926
1.4125964912280702,10.99753679980146
1.4133984962406014,11.033348410372986
1.414,11.055916253369245
1.414200501253133,11.06937432181855
1.4150025062656642,11.105475981272773
1.4158045112781956,11.141772271254709
1.416,11.145069886256891
1.4166065162907269,11.178955061689846
1.4174085213032581,11.217216765879222
1.418,11.243722563988538
1.4182105263157896,11.256408447513834
1.4190125313283208,11.295984161668807
1.419814536340852,11.335573198848147
1.42,11.34599309871956
1.4206165413533836,11.374855485416067
1.4214185463659148,11.414392032103892
1.422,11.446921765753562
1.422220551378446,11.45432649378376
1.4230225563909775,11.494532527766088
1.4238245614035088,11.534991645802172
1.424,11.536374417269391
1.4246265664160402,11.575749809943458
1.4254285714285715,11.617212131893865
1.426,11.644907487066055
1.4262305764411027,11.65962089826781
1.4270325814536342,11.703067928989237
1.4278345864661655,11.746902481723378
1.428,11.75285817702858
1.4286365914786967,11.790460381509192
1.4294385964912282,11.833508777672636
1.43,11.871872701825765
1.4302406015037594,11.876043864242895
1.4310426065162907,11.918534021458267
1.4318446115288221,11.961969011695851
1.432,11.97002280051448
1.4326466165413534,12.005957549234678
1.4334486215538846,12.05011725589878
1.434,12.066867843926799
1.434250626566416,12.094664880346144
1.4350526315789474,12.140211090064406
1.4358546365914786,12.186672652678752
1.436,12.196024130031626
1.43665664160401,12.234096449874132
1.4374586466165413,12.281955143324597
1.438,12.31748565674436
1.4382606516290728,12.32968950028404
1.439062656641604,12.376652248807568
1.4398646616541353,12.423515684928786
1.44,12.43617970699456
1.4406666666666668,12.470560514156004
1.441468671679198,12.517938579544648
1.442,12.54033143662788
1.4422706766917293,12.565706567449512
1.4430726817042607,12.613948578569211
1.443874686716792,12.662666225505113
1.444,12.667258780003303
1.4446766917293232,12.712398112724502
1.4454786967418547,12.762268988336773
1.446,12.796572200339076
1.446280701754386,12.811771065333918
1.4470827067669174,12.860315146861792
1.4478847117794487,12.908047372856673
1.448,12.925941301939076
1.44868671679198,12.954878041177203
1.4494887218045114,13.00139137305506
1.45,13.02950257729211
1.4502907268170426,13.047677273457996
1.4510927318295739,13.093753347250539
1.4518947368421053,13.139651623542509
1.452,13.138208838049025
1.4526967418546366,13.186356694981031
1.4534987468671678,13.233843621627422
1.454,13.262437331661967
1.4543007518796993,13.2820036695946
