term_idx,term_name,w
0,I₁-3,0.002302102711
1,I₂-3,0.002529985301
4,<I₂-3>ln(1+<I₂-3>),0.002789260252
5,<I₄θ-1>,0.001597618465
6,<I₄z-1>,0.4209963268
7,<I₄D1-1>,0.008860138933
8,<I₄D2-1>,0.008860138933
13,(<I₄θ-1>)³,0.01762072683
35,<I₂-3>·<E_z>,0.0313740874
42,I₈D1D2,0.5760548375
