model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
Base,0.907158290104363,0.9919751735167186,0.539118996293596,0.03765845286340575,0.5767774491570019,-805.6439002706775,-524.3058511839843
Base + Tweak,0.9073242522526779,0.9918273172775335,0.5381552770027429,0.03835230427882391,0.5765075812815668,-626.4175019293515,141.851785961234
