lambda_theta,sigma_theta_kPa,lambda_z,sigma_z_kPa
1.1214654990822048,18.501641917134286,1.393,13.70366028038688
1.12148845473775,18.62405257462572,1.393,13.803914760781483
1.1215180860295395,18.746463232117147,1.393,13.904169241176081
1.121581315265533,18.868873889608576,1.393,13.956975121755749
1.121698771789253,18.991284547100005,1.393,13.956960830188988
1.1217815595232496,19.113695204591437,1.393,13.994765397501325
1.1218315883107526,19.236105862082866,1.393,14.059234237389065
1.1218721996495153,19.358516519574295,1.393,14.036091226725002
1.1219090662523348,19.480927177065723,1.393,14.012948216060938
1.1219599021700102,19.603337834557156,1.393,14.194466122125768
1.1220224899719327,19.725748492048584,1.393,14.580144791950222
1.1220609670357418,19.848159149540013,1.393,14.619352364547282
1.1220905942889459,19.970569807031445,1.393,14.585620501945224
1.1221170079177143,20.092980464522874,1.393,14.551888639343167
1.122143187804715,20.215391122014303,1.393,14.531445563203878
1.1221640534586572,20.33780177950573,1.393,14.523177748403878
1.1221858717047946,20.460212436997164,1.393,14.514909933603876
1.1222167498503788,20.582623094488593,1.393,14.506642118803876
1.1222856838063235,20.70503375198002,1.393,14.54758109450928
1.1223606676118925,20.827444409471454,1.393,14.589183775832531
1.1224136116384587,20.949855066962883,1.393,14.610401626688656
1.122468958063344,21.07226572445431,1.393,14.675675069345196
1.1225303306532923,21.19467638194574,1.393,14.760990134887308
1.122611714688796,21.317087039437173,1.393,14.954789064579108
1.1227567742966185,21.4394976969286,1.393,14.814923507121376
1.122837968639595,21.56190835442003,1.393,14.863558119511758
1.1228638912917766,21.68431901191146,1.393,14.926521910224649
1.1228789977752418,21.80672966940289,1.393,14.989485700937543
1.1229046076102343,21.92914032689432,1.393,15.052449491650435
1.1230178356531744,22.05155098438575,1.393,15.126556927698196
1.123053883563618,22.17396164187718,1.393,15.22847613792421
1.1230742382300631,22.29637229936861,1.393,15.332211151770537
1.1230869966202695,22.41878295686004,1.393,15.435946165616862
1.123096300541023,22.541193614351467,1.393,15.539681179463187
1.123106291799109,22.6636042718429,1.393,15.643416193309516
1.1231211122013134,22.78601492933433,1.393,15.747151207155841
1.1231387361688567,22.908425586825757,1.393,15.75358714216427
1.123154654731875,23.03083624431719,1.393,15.737644008059027
1.1231790657600491,23.153246901808618,1.393,15.721700873953784
1.1232225307987664,23.275657559300047,1.393,15.705757739848542
1.1234264663522708,23.398068216791476,1.393,15.702471442516094
1.123481935672494,23.520478874282908,1.393,15.710128738239801
1.1235166908624061,23.642889531774337,1.393,15.717786033963508
1.1235701381164747,23.765300189265766,1.393,15.794922585306606
1.1236258252862967,23.887710846757194,1.393,15.876183348877984
1.123676463473853,24.010121504248627,1.393,15.878461773648885
1.1237289297356836,24.132532161740055,1.393,15.892048729418777
1.1237841808761035,24.254942819231484,1.393,15.97887313171361
1.1238721467892567,24.377353476722917,1.393,16.02411287953632
1.1239454901502985,24.499764134214345,1.393,16.0649172332432
1.123975437502709,24.622174791705774,1.393,16.14600197499654
1.1240086858193339,24.744585449197203,1.393,16.227086716749877
1.124090118707589,24.866996106688635,1.393,16.317234150584355
1.1241583600814253,24.989406764180064,1.393,16.361366860679915
1.1242048780347607,25.111817421671493,1.393,16.379278152510214
1.1242324721025494,25.234228079162925,1.393,16.417391899100796
1.1242557228188679,25.356638736654354,1.393,16.472503395034064
1.124276379035769,25.479049394145783,1.393,16.52761489096733
1.1242937125665342,25.60146005163721,1.393,16.582726386900596
1.1243069952244464,25.723870709128644,1.393,16.637837882833868
1.1243154988227868,25.846281366620072,1.393,16.692949378767132
1.1243184951748375,25.9686920241115,1.393,16.7480608747004
