term_idx,term_name,w
0,I₁-3,0.1230210226
1,I₂-3,1.826086645
4,<I₂-3>ln(1+<I₂-3>),0.4283870603
5,<I₄θ-1>,0.0008330913378
6,<I₄z-1>,0.07652139538
7,<I₄D1-1>,0.0009003897969
8,<I₄D2-1>,0.0009003897969
13,(<I₄θ-1>)³,0.0005582876128
35,<I₂-3>·<E_z>,0.02617378429
42,I₈D1D2,0.404383866
