term_idx,term_name,w
0,I₁-3,0.1559225715
1,I₂-3,0.7088695306
2,<E_θ>,0.000367068975
3,<E_z>,0.05145944473
4,<I₂-3>ln(1+<I₂-3>),3.118483174
5,<I₄θ-1>,0.0003654238052
6,<I₄z-1>,0.05239237658
7,<I₄D1-1>,0.0003805568505
8,<I₄D2-1>,0.0003805568505
13,(<I₄θ-1>)³,0.0008223499733
22,exp(<I₄z-1>)-1,0.004121667504
35,<I₂-3>·<E_z>,0.04639671435
42,I₈D1D2,0.3739051845
