model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
f: Combined Eq (Quad+4Fib+rec+disp+cross),0.6566880614073844,0.9149198196679511,7.178504178045453,0.5692293818765837,1.3586323784274335,1890.7643067743038,2199.9649120753947
