lambda_z,sigma_z_kpa
1.2545087719298245,5.411073439909775
1.2549949874686717,5.4472960262719745
1.2554812030075189,5.482959684190794
1.2559674185463658,5.518064413666238
1.256,5.521185370669546
1.256453634085213,5.553393646353481
1.2569398496240602,5.589571698024432
1.2574260651629072,5.62659856867909
1.2579122807017544,5.664474258317453
1.258,5.66203996369892
1.2583984962406014,5.70341734846974
1.2588847117794486,5.743593378489038
1.2593709273182958,5.785007706147414
1.2598571428571428,5.827660331444869
1.26,5.837278323546936
1.26034335839599,5.8715570909718995
1.2608295739348372,5.915940783000477
1.2613157894736842,5.9606438453141335
1.2618020050125314,6.005666277912868
1.262,6.023975461132297
1.2622882205513783,6.051090432518272
1.2627744360902255,6.096787163340774
1.2632606516290728,6.142665527699922
1.2637468671679197,6.188725525595718
1.264,6.211037106482581
1.264233082706767,6.2349881891538566
1.264719298245614,6.281484117719915
1.265205513784461,6.3282093018099825
1.2656917293233083,6.375163741424056
1.266,6.404458429945201
1.2661779448621553,6.422337694732147
1.2666641604010025,6.469619982148386
1.2671503759398497,6.516921167932129
1.2676365914786967,6.56424125208337
1.268,6.600007256601845
1.2681228070175439,6.611271028785484
1.268609022556391,6.656076970676576
1.269095238095238,6.698622641820577
1.2695814536340853,6.738908042217484
1.27,6.794128209319069
1.2700676691729322,6.776933171867299
1.2705538847117794,6.812707772600016
1.2710401002506266,6.84626067227991
1.2715263157894736,6.877591870906983
1.2720125313283208,6.906701368481232
1.2724987468671678,6.936976296782031
1.272984962406015,6.970624771053293
1.2734711779448622,7.007646791295017
1.2739573934837092,7.048042357507205
1.274,7.017872620306389
1.2744436090225564,7.091796692555726
1.2749298245614036,7.138906078322963
1.2754160401002506,7.189370514808915
1.2759022556390978,7.24319000201358
1.276,7.254635584356039
1.276388471177945,7.300865644314592
1.276874686716792,7.359549345576542
1.2773609022556391,7.418945485791706
1.2778471177944861,7.479054064960091
1.278,7.49071384274563
1.2783333333333333,7.5398610606174685
1.2788195488721805,7.601370764631934
1.2793057644110275,7.663586895121108
1.2797919799498747,7.726509452084985
1.28,7.753851737527263
1.2802781954887217,7.79016893513031
1.2807644110275689,7.8541002225615575
1.281250626566416,7.91807348455139
1.281736842105263,7.9820887210998155
1.282,8.0160823409753
1.2822230576441103,8.046456885827892
1.2827092731829575,8.111781420750212
1.2831954887218044,8.178072811132816
1.2836817042606516,8.245331056975699
1.284,8.28077415987952
1.2841679197994988,8.313564549466284
1.2846541353383458,8.38277057315171
1.285140350877193,8.452913145349868
1.28562656641604,8.523992266060766
1.286,8.578798350522161
1.2861127819548872,8.596071434934572
1.2865989974937344,8.66931180444501
1.2870852130325814,8.743123955041712
1.2875714285714286,8.81750788672467
1.288,8.87816177467619
1.2880576441102756,8.89246462337636
1.2885438596491228,8.96818338312598
1.28903007518797,9.044636381819643
1.289516290726817,9.121823619457356
1.29,9.197353654811197
1.2900025062656642,9.199745096039113
1.2904887218045114,9.278660622792522
1.2909749373433583,9.358137339451892
1.2914611528822055,9.438175246017218
1.2919473684210527,9.518774342488511
1.292,9.523899058842208
1.2924335839598997,9.600489027149901
1.292919799498747,9.683279857262015
1.293406015037594,9.767146832824865
1.293892230576441,9.852089953838439
1.294,9.86386653642368
1.2943784461152883,9.938913159941801
1.2948646616541353,10.027698226121814
1.2953508771929825,10.118405906549375
1.2958370927318295,10.211036201224498
1.296,10.23025151069765
1.2963233082706767,10.305815679947102
1.2968095238095239,10.4023731408552
1.2972957393483708,10.500550417371555
1.297781954887218,10.60034750949616
1.298,10.641395356969474
1.2982681704260652,10.701875406303728
1.2987543859649122,10.804472495321598
1.2992406015037594,10.907733690685117
1.2997268170426066,11.011658992394295
1.3,11.067746907008711
1.3002130325814536,11.116359429868115
1.3006992481203008,11.221839304003243
1.3011854636591478,11.327914394495075
1.301671679197995,11.434584701343596
1.302,11.503476380984168
1.3021578947368422,11.54195009101582
1.3026441102756892,11.650272246862691
1.3031303258145364,11.759408841717804
1.3036165413533833,11.869359875581166
1.304,11.951863208723411
1.3041027568922305,11.979529351709385
1.3045889724310777,12.084316796994377
1.3050751879699247,12.18349134073954
1.305561403508772,12.277052982944863
1.306,12.41774371856085
1.306047619047619,12.365001723610353
1.306533834586466,12.447237696269006
1.3070200501253133,12.523388228495161
1.3075062656641603,12.59345332028883
1.3079924812030075,12.657432971650007
1.3084786967418547,12.721996247336003
1.3089649122807017,12.79353097387822
1.3094511278195489,12.87203715127665
1.309937343358396,12.957514779531305
1.31,12.898931200234202
1.310423558897243,13.05027715923531
1.3109097744360902,13.150424461326605
1.3113959899749372,13.257956685805194
1.3118822055137844,13.372873832671072
1.312,13.397612364005747
1.3123684210526316,13.495480372860232
1.3128546365914786,13.619871306315423
1.3133408521303258,13.745148250194335
1.3138270676691728,13.871311204496982
1.314,13.911600499613208
1.31431328320802,13.998579692768205
1.3147994987468672,14.12683436240109
1.3152857142857142,14.255975042457708
1.3157719298245614,14.386001732938057
1.316,14.44308231731886
1.3162581453634086,14.523475819034664
1.3167443609022556,14.677246367178912
1.3172305764411028,14.841794671014473
1.31771679197995,15.007642456804842
1.318,14.989871106860429
1.318203007518797,15.174789724550013
1.3186892230576441,15.343016950705131
1.319,15.554153578500191
1.3191754385964911,15.512247104123404
1.3196616541353383,15.682835806858053
1.3201478696741855,15.854783058909085
1.3206340852130325,16.02152747508398
1.321,16.133743021975867
1.3211203007518797,16.173970931725695
1.3216065162907267,16.317822125054633
1.3220927318295739,16.462559328807295
1.322578947368421,16.60818254298368
1.323,16.730826147549738
1.323065162907268,16.754701510653753
1.3235513784461153,16.902462110800787
1.3240375939849625,17.051108721371552
1.3245238095238094,17.200641342366044
1.325,17.34321624495952
1.3250100250626566,17.351059973784256
1.3254962406015038,17.502684310108997
1.3259824561403508,17.65519465685746
1.326468671679198,17.80859101402965
1.326954887218045,17.96287338162557
1.327,17.973100024467502
1.3274411027568922,18.118407124768403
1.3279273182957394,18.274826878334956
1.3284135338345864,18.43213264232525
1.3288997493734336,18.59032441673927
1.329,18.618290775811396
1.3293859649122806,18.749683532721875
1.3298721804511278,18.90996702246614
1.330358395989975,19.07113652263413
1.330844611528822,19.233192033225855
1.331,19.28097520925348
1.3313308270676691,19.396401488664978
1.3318170426065163,19.560594385227347
1.3323032581453633,19.725673292213447
1.3327894736842105,19.891638209623267
1.333,19.958966614531484
1.3332756892230577,20.054322075763174
1.3337619047619047,20.208424144266413
1.334248120300752,20.353812274746762
1.3347343358395989,20.49048646720423
1.335,20.65445170190768
1.335220551378446,20.618446721638815
1.3357067669172933,20.737425103626837
1.3361929824561403,20.847217008699335
1.3366791979949875,20.94782243685628
1.3371654135338344,21.04152586976227
1.3376516290726816,21.14028237478563
1.3381378446115288,21.24911136714826
1.3386240601503758,21.36801284685016
1.339,21.36524376111979
1.339110275689223,21.49703370241547
1.3395964912280702,21.63654051685112
1.3400827067669172,21.786533290157113
1.3405689223057644,21.947012022333446
1.341,22.09352950243009
1.3410551378446116,22.117976713380116
1.3415413533834586,22.2770569743156
1.3420275689223058,22.4164647994652
1.3425137844611528,22.53620018882893
1.343,22.736692678991542
