lambda_z,sigma_z_kpa
1.244,5.682640786293356
1.2442581453634085,5.7109856361205305
1.244516290726817,5.727992546016835
1.2447744360902255,5.747833940895857
1.245032581453634,5.770370269331391
1.2452907268170426,5.795188244407366
1.245548872180451,5.819453381141065
1.2458070175438596,5.843165679532488
1.246,5.866111770563045
1.246065162907268,5.866325139581635
1.2463233082706766,5.8889317612885055
1.2465814536340851,5.9109855446531006
1.2468395989974936,5.93248648967542
1.2470977443609021,5.953525424784215
1.2473558897243107,5.97433098313389
1.2476140350877194,5.995316451640516
1.247872180451128,6.01648183030409
1.248,6.02520678193828
1.2481303258145364,6.037827119124615
1.248388471177945,6.05935231810209
1.2486466165413534,6.081057427236516
1.248904761904762,6.102942446527889
1.2491629072681705,6.1251630818540725
1.249421052631579,6.147678410516397
1.2496791979949875,6.170399350786665
1.249937343358396,6.193325902664876
1.25,6.196846596684544
1.2501954887218045,6.216458066151029
1.250453634085213,6.239795841245126
1.2507117794486216,6.263339227947165
1.25096992481203,6.287089972957702
1.2512280701754386,6.311226239733131
1.251486215538847,6.335592322395593
1.2517443609022556,6.360138315215005
1.252,6.382823329569127
1.2520025062656641,6.3848642181913675
1.2522606516290726,6.409770031324681
1.2525187969924811,6.434855754614944
1.2527769423558897,6.460121388062157
1.2530350877192982,6.48562082985481
1.2532932330827067,6.511504046711803
1.2535513784461152,6.53759287517674
1.2538095238095237,6.563887315249621
1.254,6.581344865824735
1.2540676691729322,6.590387366930446
1.2543258145363407,6.6170930302192135
1.2545839598997495,6.644004305115924
1.254842105263158,6.6711211916205775
1.2551002506265665,6.698536264862479
1.255358395989975,6.726282961680784
1.2556165413533835,6.754209568656039
1.255874686716792,6.782316085788241
1.256,6.794203320218661
1.2561328320802005,6.810602513077394
1.256390977443609,6.839068850523496
1.2566491228070176,6.867715098126547
1.256907268170426,6.89654125588655
1.2571654135338346,6.925705025910567
1.257423558897243,6.955161742570171
1.2576817042606516,6.984824070837719
1.2579398496240601,7.01469201071321
1.258,7.019606577983616
1.2581979949874686,7.044765562196643
1.2584561403508772,7.075044725288019
1.2587142857142857,7.105529499987338
1.2589724310776942,7.136223379695705
1.2592305764411027,7.167302781168967
1.2594887218045112,7.198610002300058
1.2597468671679197,7.2300971335881
1.26,7.259346753886887
1.2600050125313282,7.261764175033092
1.2602631578947368,7.293611126635037
1.2605213032581453,7.3256379883939315
1.2607794486215538,7.357844760309776
1.2610375939849623,7.390287336800265
1.261295739348371,7.42311194165454
1.2615538847117795,7.4561421581167595
1.261812030075188,7.489377986186922
1.262,7.5116317331611855
1.2620701754385966,7.522819425865025
1.262328320802005,7.556466477151074
1.2625864661654136,7.590319140045062
1.262844611528822,7.624377414546992
1.2631027568922306,7.658735622486724
1.2633609022556391,7.693423457773655
1.2636190476190476,7.728291203217537
1.2638771929824562,7.763338858818368
1.264,7.7782536305738015
1.2641353383458647,7.798566424576149
1.2643934837092732,7.83397390049088
1.2646516290726817,7.869561286562562
1.2649097744360902,7.905328582791193
1.2651679197994987,7.941435487513042
1.2654260651629072,7.977833592169925
1.2656842105263157,8.014437308434752
1.2659423558897243,8.051246636307521
1.266,8.057420331357445
1.2662005012531328,8.088261575788234
1.2664586466165413,8.125482126876891
1.2667167919799498,8.16290828957349
1.2669749373433583,8.200545303979691
1.2672330827067668,8.238567840150788
1.2674912280701753,8.276816199750513
1.2677493734335838,8.315244469507189
1.268,8.350923950279407
1.2680075187969924,8.353852649420812
1.268265664160401,8.392640739491387
1.2685238095238096,8.43160873971891
1.2687819548872181,8.470756650103388
1.2690401002506266,8.51014236129171
1.2692982456140351,8.549908354143264
1.2695563909774437,8.589879958602761
1.2698145363408522,8.630057174670199
1.27,8.656972372572396
1.2700726817042607,8.67044000234558
1.2703308270676692,8.711028441628905
1.2705889724310777,8.751822492520171
1.2708471177944862,8.792822155019383
1.2711052631578947,8.834123497656947
1.2713634085213033,8.875752471412508
1.2716215538847118,8.917561355325017
1.2718796992481203,8.959550149394477
1.272,8.977357713003704
1.2721378446115288,9.001718853620888
1.2723959899749373,9.044067468004249
1.2726541353383458,9.08659599254456
1.2729122807017543,9.129304427241822
1.2731704260651628,9.170396193755822
1.2734285714285714,9.20928726400696
1.2736867167919799,9.245893796368694
1.2739448621553884,9.280215790841027
1.274,9.310287856806038
1.274203007518797,9.312253247423959
1.2744611528822054,9.342006166117484
1.274719298245614,9.369474546921605
1.2749774436090227,9.394658389836325
1.2752355889724312,9.417557694861639
1.2754937343358397,9.43996904033776
1.2757518796992482,9.46238038581388
1.2760100250626567,9.48479173129
1.2762681704260652,9.507203076766121
1.2765263157894737,9.52961442224224
1.2767844611528822,9.552025767718357
1.2770426065162908,9.575214800472429
1.2773007518796993,9.601073892880795
1.2775588972431078,9.629603044943458
1.2778170426065163,9.660802256660418
1.278,9.657554918746689
1.2780751879699248,9.694671528031673
1.2783333333333333,9.731210859057226
1.2785914786967418,9.770420249737075
1.2788496240601503,9.81229970007122
1.2791077694235589,9.856960998895048
1.2793659147869674,9.903720281703167
1.2796240601503759,9.950685176119228
1.2798822055137844,9.997855682143232
1.28,10.017366784058368
1.280140350877193,10.04523179977518
1.2803984962406014,10.09281352901507
1.28065664160401,10.140600869862903
1.2809147869674185,10.188593822318685
1.281172932330827,10.236867626695526
1.2814310776942355,10.28532976301872
1.281689223057644,10.333886408515706
1.2819473684210527,10.382537563186489
1.282,10.391515567508362
1.2822055137844612,10.431283227031065
1.2824636591478698,10.480123400049438
1.2827218045112783,10.529058082241601
1.2829799498746868,10.578089934296484
1.2832380952380953,10.627271105716964
1.2834962406015038,10.676526356189928
1.2837543859649123,10.7258364168547
1.284,10.772254301309735
1.2840125313283208,10.77520128771128
1.2842706766917293,10.824620968759668
1.2845288220551379,10.874095459999861
1.2847869674185464,10.923624761431864
1.2850451127819549,10.973249288894097
1.2853032581453634,11.023060250741718
1.285561403508772,11.07300549747184
1.2858195488721804,11.123085029084466
1.286,11.156814848679678
1.286077694235589,11.173298845579593
1.2863358395989974,11.223646946957222
1.286593984962406,11.274129333217353
1.2868521303258145,11.324746004359985
1.287110275689223,11.37558718884161
1.2873684210526315,11.426685286771145
1.28762656641604,11.477946429104517
1.2878847117794485,11.529370615841716
1.288,11.550738833196522
1.288142857142857,11.580957846982749
1.2884010025062655,11.63270812252761
1.2886591478696743,11.684621442476303
1.2889172932330828,11.736697806828825
1.2891754385964913,11.789193472310416
1.2894335839598998,11.842079959073079
1.2896917293233083,11.895284451169474
1.2899498746867168,11.94880694859959
1.29,11.956031603230954
1.2902080200501254,12.002647451363435
1.2904661654135339,12.056805959461009
1.2907243107769424,12.111282472892315
1.290982456140351,12.166075953363126
1.2912406015037594,12.221169615116857
1.291498746867168,12.276307201428265
1.2917568922305764,12.331426963688862
1.292,12.383498298574551
1.292015037593985,12.386528901898647
1.2922731829573935,12.44161301605762
1.292531328320802,12.496679306165781
1.2927894736842105,12.55172777222313
1.293047619047619,12.60689921895178
1.2933057644110275,12.662507095123146
