lambda_z,sigma_z_kpa
1.133,1.4996982411574495
1.1335263157894737,1.49373834065034
1.1340526315789474,1.4902682680898127
1.1345789473684211,1.4862670681103016
1.135,1.482004866374152
1.1351052631578948,1.4817688228828287
1.1356315789473683,1.476824655663928
1.136157894736842,1.4720402486216946
1.1366842105263157,1.4674156017561286
1.137,1.463840308644901
1.1372105263157894,1.4629954479166973
1.1377368421052632,1.4587946980532223
1.1382631578947369,1.4547537083664146
1.1387894736842106,1.4508724788562744
1.139,1.4485897765380635
1.1393157894736843,1.4472191738648463
1.139842105263158,1.4437767523066194
1.1403684210526315,1.4404940909250596
1.1408947368421052,1.4373711897201678
1.141,1.4358890168508385
1.141421052631579,1.4344826034410545
1.1419473684210526,1.4317835992382535
1.1424736842105263,1.42924435521212
1.143,1.426492097617096
1.1435263157894737,1.424764435288433
1.1440526315789474,1.4228237593908797
1.1445789473684211,1.421042843669994
1.145,1.4188653211408284
1.1451052631578948,1.4194515100254201
1.1456315789473683,1.4180944913066256
1.146157894736842,1.416897232764498
1.1466842105263158,1.415859734399038
1.147,1.4145423851180434
1.1472105263157895,1.4150331194667793
1.1477368421052632,1.4144344290532327
1.1482631578947369,1.4139954988163534
1.1487894736842106,1.4137163287561414
1.149,1.4127692215148708
1.1493157894736843,1.413613397356812
1.149842105263158,1.413661002339774
1.1503684210526315,1.4138144108555606
1.1508947368421052,1.4140736229041715
1.151,1.4139100835341119
1.151421052631579,1.414438638485607
1.1519473684210526,1.4148583343433334
1.1524736842105263,1.4152986283063287
1.153,1.415787352788872
1.1535263157894737,1.416435837448083
1.1540526315789474,1.4172276037997464
1.1545789473684211,1.4181585322228087
1.155,1.4176007179729653
1.1551052631578946,1.4192584446169145
1.1556315789473683,1.4205720738315306
1.156157894736842,1.4220994198666568
1.1566842105263158,1.4238404827222935
1.157,1.424205378034233
1.1572105263157895,1.4258463856549741
1.1577368421052632,1.4281233784214415
1.1582631578947369,1.4305601313645757
1.1587894736842106,1.4331566444843777
1.159,1.4333598105151124
1.1593157894736843,1.4359725615801362
1.159842105263158,1.4389929717020293
1.1603684210526315,1.4421731420005897
1.1608947368421052,1.4455130724758174
1.161,1.4454282686184061
1.161421052631579,1.4490979685552683
1.1619473684210526,1.4528767069824093
1.1624736842105263,1.4568152055862178
1.163,1.4604874372289138
1.1635263157894737,1.4652758599725928
1.1640526315789474,1.4697980157551596
1.1645789473684212,1.4744799317143935
1.165,1.4775787552866317
1.1651052631578946,1.4793556900213174
1.1656315789473684,1.4844764139324647
1.166157894736842,1.4897568980202798
1.1666842105263158,1.495197142284762
1.167,1.4976607838515634
1.1672105263157895,1.5008418795753786
1.1677368421052632,1.5067060208419518
1.168263157894737,1.5127299222851924
1.1687894736842106,1.5189135839051002
1.169,1.5206568380389094
1.1693157894736843,1.5253251700437207
1.1698421052631578,1.5319476396155418
1.1703684210526315,1.5387298693640306
1.1708947368421052,1.5456718592891865
1.171,1.5462026646458678
1.171421052631579,1.5529542604262778
1.1719473684210526,1.5605323399258373
1.1724736842105263,1.5683762758882203
1.173,1.5756161551762893
1.1735263157894738,1.5854477933488398
1.1740526315789475,1.5949421111606779
1.174578947368421,1.6050357058273428
1.175,1.609300634510768
1.1751052631578947,1.615640596700283
1.1756315789473684,1.6266248128066723
1.176157894736842,1.6378077031112428
1.1766842105263158,1.6491892676139952
1.177,1.6582557551752002
1.1772105263157895,1.6606688695602274
1.1777368421052632,1.6720956926162276
1.178263157894737,1.6831348361263483
1.1787894736842106,1.6937863000905895
1.179,1.6996885303885336
1.179315789473684,1.7035727426866758
1.1798421052631578,1.7124628091075884
1.1803684210526315,1.7205884703261538
1.1808947368421052,1.7279497263423718
1.181,1.7353850105838935
1.181421052631579,1.7345465771562427
1.1819473684210526,1.740479659522468
1.1824736842105263,1.7458160646108487
1.183,1.7507178687455975
1.1835263157894738,1.7558333772235712
1.1840526315789475,1.7616399318670461
1.184578947368421,1.768256868131591
1.185,1.7659652451700132
