lambda_theta,sigma_theta_kpa
0.601190949581136,0.03682293796477207
0.601352374270178,0.0792500122051162
0.6032316889874141,0.05642384263483416
0.6052724283936923,0.06327687887409364
0.6073131677999705,0.07024969061931766
0.6093539072062486,0.07734227787050621
0.6113946466125267,0.08457716935759306
0.613435386018805,0.08574935937543807
0.6154761254250831,0.08699323112751349
0.6175168648313613,0.0883087846138193
0.618916223731953,0.0885277624879181
0.6195576042376394,0.08969601983435553
0.6215983436439176,0.09115493678912218
0.6236390830501958,0.0926855354781192
0.6256798224564739,0.09428781590134663
0.627720561862752,0.09596177805880449
0.6297613012690303,0.09768489322055898
0.6318020406753084,0.09946631547527865
0.6338427800815866,0.10132831758567276
0.6358835194878647,0.10327089955174133
0.637924258894143,0.1052940613734843
0.6384883316908365,0.105053633389267
0.6399649983004211,0.10739780305090169
0.6420057377066992,0.1095821245839935
0.6440464771129775,0.11160569856631328
0.6460872165192556,0.11344460191800815
0.6481279559255337,0.11799170720191375
0.6501686953318119,0.12252236232742451
0.6503527506843825,0.119287718689561
0.6522094347380901,0.12718379189808754
0.6542501741443683,0.13209141416554482
0.6545240389667546,0.119412565666105
0.6546854636557966,0.12013687112983
0.6548468883448386,0.121272481525368
0.6550083130338806,0.121661472240662
0.6552288729684117,0.12228623391303
0.6553902976574537,0.125507116488183
0.6555517223464957,0.134242747685426
0.6557131470355377,0.136575144602363
0.6558745717245797,0.137785732553
0.6560359964136218,0.145239003340239
0.6562909135506464,0.13718829789052178
0.6583316529569245,0.14223540563065767
0.6591583488610206,0.148451761295101
0.6603723923632028,0.14951359376596002
0.6624131317694809,0.15787597580948667
0.6640613234818821,0.159657409414839
0.664453871175759,0.16666875687266752
0.6664946105820372,0.17585123530176025
0.6676700805836069,0.163194743600447
0.6679518811645914,0.169945786147194
0.6681133058536334,0.175144309229498
0.6682747305426754,0.182169943630686
0.6685353499883154,0.18567870861371533
0.669444463530969,0.192944740417524
0.6705760893945936,0.19587330722982546
0.6712840315786542,0.19564321153208
0.6726168288008717,0.2062120654048812
0.6738719122783013,0.201266712298641
0.6740333369673434,0.213323964100005
0.6741947616563854,0.215434661131242
0.6743561863454274,0.222867827548584
0.6745176110344694,0.227601484724179
0.6746575682071498,0.2167519143781571
0.6766983076134281,0.22773189159201393
0.6777147799503762,0.239985683157701
0.6787390470197062,0.23687114066644413
0.6807797864259844,0.24555787549483632
0.6828205258322626,0.2544698140456135
0.6848612652385407,0.2607547854096823
0.6869020046448189,0.26682383706773266
0.688942744051097,0.272194477910455
0.6909834834573751,0.2769122218068134
0.6930242228636534,0.280977068756808
0.6950649622699315,0.2843890187604387
0.6952588588150865,0.291236273454643
0.6971057016762097,0.28714807181770563
0.6991464410824879,0.2892542279286086
0.701187180488766,0.2907074870931478
0.7032279198950442,0.29150784931132306
0.7052686593013223,0.2916553145831345
0.7073093987076006,0.29291700787777714
0.7093501381138787,0.29539526652470416
0.7113908775201568,0.2990900905239155
0.713431616926435,0.30400147987541115
0.7134992247689169,0.291999871444823
0.7154723563327132,0.31012943457919123
0.7175130957389914,0.31747395463525563
0.7195538351452695,0.32603504004360434
0.7215945745515477,0.33581269080423737
0.7236353139578259,0.3468069069171549
0.725676053364104,0.3578414267349222
0.7277167927703821,0.3679285928031238
0.7297575321766603,0.3769156426406782
0.7317982715829385,0.3848025762475854
0.7338390109892167,0.3915893936238454
0.7341223886962798,0.403511762851173
0.7358797503954948,0.39727609476945824
0.737920489801773,0.4018626796844239
0.7399612292080512,0.40534914836874236
0.7420019686143293,0.4077355008224137
0.7440427080206075,0.40902173704543776
0.7460834474268856,0.4102893552143
0.7481241868331638,0.4118902824124579
0.750164926239442,0.4138245186399115
0.7522056656457201,0.4160920638966608
0.7534250837132819,0.41423292493742
0.7542464050519984,0.41869291818270576
0.7562871444582765,0.4216270814980464
0.7583278838645546,0.4248945538426826
0.7603686232708329,0.4284953352166145
0.762409362677111,0.432429425619842
0.7644501020833891,0.4365626806254457
0.7664908414896673,0.44069593563104936
0.7685315808959454,0.44482919063665305
0.7705723203022237,0.4489624456422567
0.7726130597085018,0.4530957006478603
0.7746537991147799,0.4573187250653261
0.7766945385210582,0.46214938573082814
0.7787352779273363,0.4675876826443667
0.7807760173336145,0.47363361580594154
0.7825152671943668,0.473151347405876
0.7828167567398926,0.4802871852155526
0.7848574961461707,0.4875483908732001
0.786898235552449,0.49541723277888394
0.7889389749587271,0.5038937109326042
0.7909797143650052,0.5129778253343606
0.7930204537712835,0.5225798065722915
0.7950611931775616,0.5321817878102222
0.7971019325838398,0.541783769048153
0.799142671990118,0.5513857502860836
0.8011834113963962,0.5609877315240144
0.8032241508026743,0.5703100883085233
0.8052648902089524,0.5792678199293391
0.8073056296152306,0.5878609263864617
0.8093463690215088,0.5960894076798912
0.809822102229978,0.601634051700492
0.8113871084277869,0.6039532638096275
0.8134278478340651,0.6114524947756707
0.8154685872403433,0.6185871005780208
0.8175093266466215,0.6253570812166778
0.8195500660528996,0.6317624366916416
0.8215908054591777,0.6380827914563341
0.8236315448654559,0.6444031462210265
0.8256722842717341,0.650723500985719
0.8277130236780122,0.6570438557504114
0.8297537630842904,0.6633642105151039
0.8317945024905686,0.6696845652797964
0.8338352418968468,0.6760049200444888
0.8358759813031249,0.6823252748091811
0.837916720709403,0.6886456295738737
0.8399574601156812,0.6946678620220967
0.8419981995219594,0.7001164308649578
0.8440389389282376,0.7049913361024568
0.8460796783345157,0.7092925777345938
0.847059883390308,0.716962832464569
0.8481204177407939,0.7130201557613687
0.8501611571470721,0.7161740701827815
0.8522018965533502,0.7187543209988323
0.8542426359596285,0.7207609082095211
0.8562833753659065,0.7221938318148479
0.8583241147721847,0.7233512141312821
0.8603648541784629,0.724508596447716
0.862405593584741,0.7256659787641502
0.8644463329910193,0.7274130665212241
0.8664870723972974,0.7299335533661184
0.8685278118035755,0.7332274392988332
0.8705685512098538,0.7372947243193683
0.8710532568041426,0.730570403335863
0.8726092906161319,0.7421354084277237
0.87465003002241,0.7477494916238997
0.8766907694286883,0.754136973907896
0.8787315088349663,0.7612978552797126
0.8807722482412446,0.7688642114299412
0.8828129876475227,0.7761870436005649
0.8848537270538008,0.7830826581444031
0.8868944664600791,0.7895510550614558
0.8871776996454944,0.794712747561814
0.8889352058663572,0.7958371524527207
0.8909759452726354,0.8022246363450105
0.8930166846789136,0.8087135067383255
0.8950574240851916,0.8153037636326654
0.8961526278936176,0.81350495938966
0.8970981634914699,0.8219954070280308
0.899138902897748,0.8291563612338295
0.9011796423040261,0.8368459195674389
0.9032203817103044,0.8450640820288589
0.9052611211165825,0.8538108486180894
0.9073018605228607,0.862841301234133
0.9093425999291389,0.8718717538501768
0.911383339335417,0.8809022064662203
0.9134240787416952,0.8899326590822638
0.9154648181479734,0.8983522346353292
0.9175055575542514,0.9058310308815599
0.9195462969605297,0.9123690478209561
0.9215870363668078,0.9179662854535173
0.9223026606416688,0.929221170343777
0.923627775773086,0.922622743779244
0.9256685151793642,0.926338422798136
0.9277092545856424,0.9291133225101933
0.9297499939919205,0.9309474429154159
0.9317907333981987,0.9318407840138039
0.9338314728044768,0.9324042228683352
0.935872212210755,0.9329676617228664
0.9379129516170331,0.9335311005773979
0.9399536910233113,0.9340945394319291
0.9419944304295895,0.9346579782864605
0.9440351698358677,0.9352214171409916
0.9460759092421458,0.9357848559955231
0.948116648648424,0.9363482948500543
0.9501573880547022,0.9369117337045857
0.9521981274609803,0.9374751725591168
0.9542388668672586,0.939053283727231
0.9562796062735366,0.9422298791986284
0.9583203456798148,0.9470049589733094
0.960361085086093,0.9533785230512737
0.9611064212340882,0.939934711892707
0.9624018244923711,0.9613505714325217
0.9644425638986494,0.9709211041170529
0.9664833033049275,0.9820901211048677
0.9685240427112056,0.994857622395966
0.9705647821174839,1.0092236079903474
0.9726055215237619,1.0241734055744303
0.9746462609300401,1.0391232031585127
0.9766870003363183,1.0540730007425951
0.9787277397425964,1.0690227983266776
0.9807684791488747,1.0839725959107602
0.9828092185551528,1.0989223934948429
0.9848499579614309,1.1138721910789253
0.9868906973677092,1.1288219886630078
0.9889314367739872,1.1437717862470904
0.9909721761802655,1.1587215838311729
0.9930129155865436,1.173671381415255
0.9950536549928217,1.1886211789993375
0.9970943943991,1.2035709765834202
0.9991351338053781,1.218520774167503
1.0011758732116562,1.2320839893130788
1.0032166126179345,1.2441911502448961
1.0052573520242127,1.2548422569629543
1.0072980914304908,1.2640373094672532
1.0073954599130943,1.27903325455033
1.009338830836769,1.271776307757793
1.011379570243047,1.278059251834574
1.0134203096493253,1.2828861416975954
1.0154610490556033,1.286256977346858
1.0175017884618816,1.2881717587823616
1.0195425278681598,1.2900170684426127
1.0215832672744378,1.2918623781028633
1.023624006680716,1.2937076877631144
1.0256647460869943,1.2955529974233655
1.0277054854932723,1.2973983070836164
1.0297462248995506,1.2992436167438672
1.0317869643058288,1.3010889264041183
1.0338277037121069,1.3029342360643694
1.035868443118385,1.304801467668526
1.0379091825246634,1.3073962643747643
1.0399499219309414,1.310718626183084
1.0419906613372196,1.3147685530934852
1.0439699121225303,1.31210518415233
1.0440314007434979,1.3195460451059675
1.046072140149776,1.3250511022205314
1.0481128795560541,1.3312837244371767
1.0501536189623322,1.3382439117559033
1.0521943583686104,1.3494980254728555
1.0542350977748884,1.3611353676459144
1.0562758371811667,1.372450295116905
1.058316576587445,1.3834428078858272
1.0601700496157864,1.37873503507622
1.0603314743048284,1.41153295774869
1.060357315993723,1.3944089900717953
1.0623980554000012,1.4054743427021894
1.0644387948062795,1.4166388657770097
1.0664795342125575,1.4277115580383322
1.0670870387563791,1.42971229264441
1.0685202736188357,1.4386564852503136
1.070561013025114,1.4459072861168105
1.072601752431392,1.453352736636035
1.0729248945274168,1.45627615347563
1.0746424918376702,1.4609928368079876
1.0766832312439485,1.4688275866326677
1.0787239706502265,1.4765609019909611
1.0807647100565048,1.4840672818554876
1.082805449462783,1.4913467262262472
1.084846188869061,1.4985902363611645
1.0868869282753393,1.5058337464960816
1.0889276676816173,1.5130772566309987
1.0909684070878956,1.5203207667659155
1.0930091464941736,1.5275642769008326
1.0950498859004518,1.5351640166993303
1.09709062530673,1.543489081807315
1.099131364713008,1.552539472224787
1.1011721041192863,1.562315187951746
1.102210573368098,1.56022431600819
1.1032128435255646,1.5728162289881922
1.1052535829318426,1.5840425953341255
1.1072943223381209,1.595994286989546
1.109335061744399,1.6086713039544536
1.1113758011506771,1.622073646228848
1.1134165405569554,1.6358450841491494
1.1154572799632336,1.6496165220694505
1.1174980193695117,1.6633879599897516
1.1195387587757897,1.6771593979100528
1.1215794981820681,1.6909308358303539
1.1236202375883462,1.7043824594240693
1.1256609769946242,1.7172737594579393
1.1277017164009027,1.729604735931963
1.1297424558071807,1.7413753888461414
1.1306184080338249,1.75192773994644
1.1317831952134587,1.7525857182004736
1.133823934619737,1.7632357239949605
1.1358646740260152,1.7733254062296013
1.1379054134322932,1.782854764904396
1.1399461528385715,1.7918238000193452
1.1419868922448497,1.8005523259010336
1.1440276316511278,1.8092808517827226
1.146068371057406,1.8180093776644113
1.1481091104636842,1.8267379035461004
1.1501498498699623,1.835466429427789
1.1521905892762405,1.8441949553094779
1.1542313286825188,1.8529234811911666
1.1562720680887968,1.8615160842772351
1.1583128074950748,1.8697795739199563
1.1603535469013533,1.8777139501193303
1.1623942863076313,1.8853192128753566
1.1635922068900653,1.89296125742979
1.1644350257139093,1.8925953621880356
1.1664757651201876,1.8995423980573676
1.1685165045264658,1.906160320483352
1.1705572439327439,1.9124491294659889
1.172597983339022,1.9184088250052784
1.1746387227453003,1.9241753298968407
1.1766794621515784,1.9299418347884028
1.1787202015578566,1.9357083396799653
1.1807609409641349,1.9414748445715273
1.1828016803704129,1.9472413494630896
1.1848424197766911,1.9530354529124532
1.1868831591829694,1.959149947550249
1.1889238985892474,1.9655848333764767
1.1909646379955257,1.972340110391137
1.192829587721891,1.97557714609471
1.193005377401804,1.9794157785942297
1.195046116808082,1.9868118379857538
1.19708685621436,1.9945282885657105
1.1991275956206384,2.0025651303340997
1.2011683350269164,2.0109223632909212
1.2032090744331945,2.019572388878373
1.2052498138394727,2.028222414465826
1.207290553245751,2.036872440053279
1.209331292652029,2.045522465640731
1.2113720320583072,2.0541724912281834
1.2134127714645855,2.0628225168156358
1.2154535108708635,2.071472542403088
1.2174942502771418,2.080122567990541
1.21953498968342,2.0887725935779935
1.221575729089698,2.097422619165446
1.2236164684959763,2.1060726447528983
1.2256572079022545,2.1146770420681245
1.2276979473085325,2.123171095195607
1.2297386867148108,2.131554804135346
1.231779426121089,2.13982816888734
1.232976302202293,2.14574591259144
1.233820165527367,2.147991189451591
1.235860904933645,2.156043865828097
1.2379016443399236,2.16398619801686
1.2399423837462016,2.171818186017879
1.2419831231524796,2.179539829831154
1.2440238625587579,2.1871967577289113
1.246064601965036,2.1948536856266685
1.2481053413713141,2.2025106135244252
