model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
h: VeinDiscovered (Quad+4Fib+rec+disp+cross),0.8369007474416251,0.9836628944358897,1.0089998472312514,0.060162150020742336,1.0691619972519937,356.9261874719033,738.5764422345953
