lambda_z,sigma_z_kpa
1.6,13.377297141928754
1.6005388471177944,13.408188841961316
1.601814536340852,13.479205773132875
1.602,13.474364301696491
1.6030902255639097,13.55098426443446
1.604,13.59360208254174
1.6043659147869673,13.624064791548596
1.605641604010025,13.696876907367466
1.606,13.72498463886732
1.6069172932330826,13.770293683338835
1.608,13.844365963498777
1.6081929824561403,13.845883085677455
1.609468671679198,13.921323068991045
1.61,13.947515631493632
1.6107443609022556,13.994931473769165
1.612,14.062919874626093
1.6120200501253132,14.066172346007193
1.613295739348371,14.137910960858846
1.614,14.190642835120007
1.6145714285714285,14.215497893305631
1.6158471177944862,14.295687253275432
1.616,14.287520577023056
1.6171228070175439,14.376607558626445
1.618,14.385646827493277
1.6183984962406015,14.458272299809177
1.6196741854636592,14.538919076650947
1.62,14.585092551745978
1.6209498746867168,14.618889970490514
1.622,14.704527568439438
1.6222255639097745,14.698057570499456
1.6235012531328321,14.779369490766648
1.624,14.83062943020119
1.6247769423558898,14.863936497227105
1.626,14.93580909634315
1.6260526315789474,14.959687525456715
1.627328320802005,15.069665747595568
1.628,15.021352346514277
1.6286040100250627,15.190300903625467
1.6298796992481202,15.316935720897648
1.63,15.197057821682836
1.631155388471178,15.449809215369836
1.632,15.57321325591827
1.6324310776942355,15.59196261623769
1.6337067669172933,15.742300929987326
1.634,15.844196632654185
1.6349824561403508,15.896218507570309
1.636,16.036978162247895
1.6362581453634086,16.047818408715205
1.637533834586466,16.186501446076736
1.638,16.27228734312134
1.6388095238095237,16.315722948807405
1.64,16.453581618699037
1.6400852130325814,16.44083474300502
1.641360902255639,16.560440595311068
1.642,16.59658463379226
1.6426365914786967,16.665230021902214
1.6439122807017543,16.753338504079064
1.644,16.80369815131099
1.645187969924812,16.829857100122847
1.646,17.017127769372287
1.6464636591478696,16.904914589630035
1.6477393483709273,16.976744024492437
1.648,17.009455032949155
1.649015037593985,17.041470587261774
1.65,17.011350822749343
1.6502907268170426,17.102777081098374
1.6515664160401002,17.159614755976065
1.652,17.169471090463944
1.652842105263158,17.21707544072344
1.654,17.23569085209789
1.6541177944862155,17.279753001640213
1.6553934837092732,17.348030900018863
1.656,17.394547129783774
1.6566691729323308,17.421078935617384
1.6579448621553885,17.495060916261387
1.658,17.536406062785094
1.6592205513784462,17.57510473989992
1.66,17.598913835440463
1.6604962406015038,17.662236234501044
1.6617719298245615,17.75254089139763
1.662,17.703719576028778
1.663047619047619,17.84833489771708
1.664,17.889493468827478
1.6643233082706765,17.955780680076856
1.6655989974937344,18.079841247241166
1.666,18.064274269965875
