term_idx,term_name,w
0,I₁-3,0.002808551247
1,I₂-3,0.003361565719
2,<E_θ>,0.2317033288
3,<E_z>,0.08874531517
4,<I₂-3>ln(1+<I₂-3>),0.004845322223
5,<I₄θ-1>,0.2317809998
6,<I₄z-1>,0.0889165906
7,<I₄D1-1>,0.07796969944
8,<I₄D2-1>,0.07796969944
13,(<I₄θ-1>)³,0.002954924516
22,exp(<I₄z-1>)-1,0.008240960639
35,<I₂-3>·<E_z>,0.007736817985
42,I₈D1D2,0.9146427963
