model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
"a: NeoHookean+4Fib (no rec, no disp)",0.6757336339787305,0.936654260100481,20.802092353401566,0.3985093459258347,0.42154156510546337,7544.778104935033,7823.146588049398
"b: Quad+4Fib (no rec, no disp)",0.7037593597275,0.9656968220881861,18.2651071644033,0.1899141650314855,0.3684192531804407,7210.505704561316,7500.4728744721115
"c: Quad+4Fib (rec, no disp)",0.7820602647675627,0.9650136005500805,12.87745091454994,0.2539535646077703,0.27794487554307246,6380.441218814934,6670.408388725729
"d: Quad+4Fib (no rec, disp)",0.7023937770992716,0.9587046395923858,18.518290916812614,0.2753834472867733,0.37495703655072654,7258.856117119712,7560.421973826939
"e: Quad+4Fib (rec, disp)",0.7832344889260744,0.9521061330532191,12.992378107212536,0.3283908047708355,0.28572115331957204,6419.36218616393,6720.928042871158
f: Combined Eq (Quad+4Fib+rec+disp+cross),0.847724502614476,0.9711715426951504,10.817354742261227,0.20883887254886493,0.1973053616005069,5984.267505165621,6361.224826049655
g: Combined Eq (Quad+4Fib+no rec+no disp+cross),0.846951246521388,0.9729047755550714,11.816633435274706,0.2506562686641302,0.19697623977000095,6200.325748217696,6565.684382305299
