model,r2_circumferential,r2_axial,mse_circumferential,mse_axial,loss,aic,bic
"b: Quad+4Fib (no rec, no disp)",0.5427124102586729,0.9431658305659911,16.113004064264324,1.2088793151935442,2.2759555139170007,11841.56311407708,12157.707115165575
