lambda_theta,sigma_theta_kPa,lambda_z,sigma_z_kPa
0.9460793390141556,4.483390386723155,1.415,7.684633786657583
0.9529970317453482,4.577596069098979,1.415,7.732400188063537
0.9606200157540428,4.671801751474803,1.415,7.780166589469492
0.968516422246814,4.766007433850626,1.415,7.827932990875446
0.9762543824302364,4.86021311622645,1.415,7.875699392281401
0.9837903336687125,4.954418798602274,1.415,7.936987977837297
0.9913762946881542,5.048624480978097,1.415,7.999250602940182
0.998873994946849,5.142830163353921,1.415,8.061513228043069
1.0061433686691457,5.237035845729744,1.415,8.123775853145954
1.0131076878034697,5.331241528105568,1.415,8.205622391002592
1.0198613705309205,5.425447210481391,1.415,8.293027901125722
1.0264464706103722,5.519652892857215,1.415,8.380433411248852
1.0329013925138193,5.6138585752330386,1.415,8.467838921371984
1.0392009976844185,5.708064257608862,1.415,8.511744229454939
1.045253308161983,5.8022699399846855,1.415,8.532906142193436
1.0512581447586542,5.896475622360509,1.415,8.554068054931934
1.0574362809320523,5.9906813047363325,1.415,8.575229967670431
1.0643469978194222,6.0848869871121565,1.415,8.633581445466708
1.0719440257874235,6.1790926694879795,1.415,8.704524811468655
1.0783421602943144,6.2732983518638035,1.415,8.775468177470604
1.0823379746199329,6.3675040342396265,1.415,8.827182368257736
1.0853667774819558,6.4617097166154505,1.415,8.869743101016768
1.0878586544064668,6.555915398991274,1.415,8.9123038337758
1.0901141345297374,6.6501210813670975,1.415,8.954864566534832
1.0924337469880383,6.744326763742921,1.415,8.997425299293862
1.09511802091764,6.8385324461187444,1.415,9.039986032052894
1.0979422179841005,6.932738128494568,1.415,8.929660530907082
1.1007869944083304,7.026943810870392,1.415,8.80525643455063
1.104443762715496,7.121149493246215,1.415,8.680852338194178
1.1114340348493923,7.215355175622039,1.415,9.07136676695879
1.1156032759547927,7.309560857997862,1.415,9.47539623551508
1.1169241042474083,7.403766540373686,1.415,9.498770374410853
1.1175750588616686,7.49797222274951,1.415,9.522144513306625
1.1176891165324867,7.592177905125333,1.415,9.515526182420976
1.1177122733073492,7.686383587501157,1.415,9.472925921503698
1.1177287220006389,7.78058926987698,1.415,9.430325660586421
1.1177404146171812,7.874794952252804,1.415,9.387725399669144
1.1177493031618013,7.969000634628628,1.415,9.345125138751866
1.1177573396393252,8.06320631700445,1.415,9.30252487783459
1.1177664760545785,8.157411999380274,1.415,9.259924616917314
1.1177786499589397,8.251617681756098,1.415,9.231722955289912
1.1177927857858385,8.345823364131922,1.415,9.370429306952525
1.117807121026557,8.440029046507746,1.415,9.50913565861514
1.117821543821424,8.534234728883568,1.415,9.64784201027775
1.1178359423107675,8.628440411259392,1.415,9.786548361940362
1.1178502046349157,8.722646093635216,1.415,9.925254713602977
1.1178642189341967,8.81685177601104,1.415,10.06396106526559
1.1178778733489385,8.911057458386864,1.415,10.202667416928202
1.1178914183785014,9.005263140762688,1.415,10.266322293752909
1.1179051985326494,9.09946882313851,1.415,10.321496084898147
1.1179189829219758,9.193674505514334,1.415,10.376669876043385
1.117932535817,9.287880187890158,1.415,10.431843667188625
1.1179456214882426,9.382085870265982,1.415,10.487017458333865
1.1179580042062238,9.476291552641806,1.415,10.542191249479103
1.1179694482414633,9.570497235017628,1.415,10.597365040624341
1.1179797178644815,9.664702917393452,1.415,10.652538831769581
1.1179886389833489,9.758908599769276,1.415,10.636846282292426
1.1179963492364076,9.8531142821451,1.415,10.610794686680515
1.1180030824705267,9.947319964520922,1.415,10.584743091068605
1.1180090724883458,10.041525646896746,1.415,10.558691495456694
1.1180145530925054,10.13573132927257,1.415,10.532639899844783
1.1180197580856452,10.229937011648394,1.415,10.506588304232872
1.1180249212704052,10.324142694024218,1.415,10.480536708620962
1.1180302764494252,10.41834837640004,1.415,10.454485113009053
1.1180360574253454,10.512554058775864,1.415,10.428433517397142
1.1180424980008057,10.606759741151688,1.415,10.402381921785231
1.118049831978446,10.700965423527512,1.415,10.37633032617332
1.118058293160906,10.795171105903336,1.415,10.35027873056141
1.1180681153508263,10.889376788279158,1.415,10.3242271349495
1.1180795323508466,10.983582470654982,1.415,10.298175539337588
1.1180949037117252,11.077788153030806,1.415,10.261024451093066
1.1181184255790084,11.17199383540663,1.415,10.220229165415564
1.1181482717486244,11.266199517782454,1.415,10.179433879738061
